wage,educ,exper,married,credit_score1,credit_score2,credit_limit,spend
1270.0,14,10,1,466.0,696.0,3100.0,4257
950.0,12,12,1,397.0,411.0,4100.0,4296
1160.0,15,4,1,500.0,518.0,2300.0,3806
750.0,16,5,1,414.0,518.0,3000.0,3676
970.0,12,16,1,431.0,625.0,2800.0,3773
890.0,12,8,1,448.0,679.0,3700.0,4078
910.0,12,16,1,534.0,304.0,4100.0,4072
1620.0,12,5,1,621.0,393.0,7800.0,5928
1660.0,15,14,1,741.0,536.0,5900.0,5280
600.0,12,21,1,569.0,554.0,1800.0,2677
780.0,14,6,0,397.0,464.0,1900.0,2849
460.0,10,12,1,517.0,393.0,4400.0,3704
1480.0,15,5,1,517.0,679.0,3500.0,4648
2030.0,12,13,1,655.0,786.0,5700.0,5797
1280.0,12,16,1,552.0,500.0,4700.0,4685
890.0,13,15,1,276.0,571.0,2200.0,3569
610.0,10,13,0,379.0,411.0,2800.0,3043
990.0,16,1,1,448.0,446.0,1100.0,2996
1410.0,12,14,1,517.0,554.0,4400.0,4803
1310.0,16,11,1,517.0,536.0,2400.0,3938
1140.0,12,15,1,534.0,554.0,3200.0,4044
1260.0,12,12,1,448.0,518.0,4100.0,4619
440.0,10,12,1,483.0,518.0,2500.0,3018
1080.0,12,4,1,517.0,446.0,3000.0,4020
1000.0,18,7,1,534.0,304.0,2800.0,3737
1200.0,16,9,1,517.0,482.0,2300.0,3776
1690.0,16,10,1,603.0,482.0,6900.0,5734
740.0,12,17,0,293.0,286.0,2900.0,3268
740.0,12,10,1,345.0,393.0,1800.0,3179
1670.0,12,17,1,466.0,536.0,5500.0,5459
1470.0,16,14,1,466.0,661.0,4000.0,4758
1120.0,12,20,1,569.0,411.0,600.0,2453
1140.0,16,9,1,500.0,696.0,4500.0,4538
1680.0,17,7,1,345.0,732.0,5200.0,5559
1020.0,14,6,1,276.0,625.0,2800.0,4068
620.0,12,8,1,517.0,321.0,3400.0,3580
770.0,12,9,1,431.0,500.0,1100.0,2707
740.0,12,13,1,448.0,464.0,3700.0,3848
840.0,10,21,1,534.0,357.0,3900.0,3892
540.0,12,15,0,397.0,411.0,2100.0,2589
710.0,11,10,1,345.0,411.0,2300.0,3400
570.0,13,10,1,621.0,268.0,3000.0,3234
1380.0,12,13,1,638.0,375.0,5900.0,5086
1540.0,16,6,1,362.0,679.0,1900.0,4175
770.0,13,7,0,483.0,446.0,1400.0,2467
1520.0,14,15,1,672.0,554.0,5600.0,5101
420.0,12,16,1,293.0,304.0,1500.0,2618
1220.0,13,16,1,483.0,518.0,2300.0,3795
660.0,16,6,1,276.0,607.0,2200.0,3351
450.0,12,11,1,431.0,554.0,200.0,1329
1350.0,17,9,1,672.0,679.0,3200.0,4167
620.0,12,5,0,500.0,411.0,1700.0,2475
2230.0,16,17,1,707.0,732.0,5800.0,5930
1420.0,12,19,1,655.0,500.0,5500.0,4949
1100.0,12,20,1,448.0,696.0,2300.0,3657
1120.0,14,9,1,328.0,536.0,2800.0,4106
1290.0,16,12,1,534.0,679.0,4100.0,4528
670.0,11,11,1,276.0,464.0,1400.0,2933
1370.0,17,1,1,414.0,589.0,1600.0,3796
860.0,10,21,1,397.0,214.0,3500.0,3916
1300.0,17,8,1,500.0,393.0,4800.0,4820
1030.0,14,11,1,448.0,536.0,1500.0,3224
500.0,15,9,1,414.0,357.0,1800.0,2801
820.0,12,11,1,569.0,339.0,1900.0,3093
520.0,12,15,1,397.0,304.0,3200.0,3435
750.0,9,19,1,431.0,375.0,2900.0,3548
1080.0,13,6,1,500.0,321.0,2700.0,3887
1470.0,12,12,1,569.0,536.0,3100.0,4395
880.0,16,10,1,483.0,500.0,2500.0,3507
690.0,12,9,1,362.0,375.0,2200.0,3314
870.0,12,17,1,414.0,411.0,1300.0,2901
1850.0,12,10,0,586.0,571.0,2900.0,4376
1200.0,14,6,1,586.0,393.0,3800.0,4347
720.0,12,16,1,414.0,607.0,2100.0,3181
1320.0,15,11,0,552.0,464.0,4400.0,4261
500.0,12,5,1,155.0,393.0,1400.0,2902
960.0,18,13,0,379.0,482.0,1300.0,2626
730.0,12,4,1,569.0,446.0,1900.0,3055
1060.0,12,17,1,362.0,518.0,200.0,2068
670.0,16,13,1,448.0,589.0,1700.0,2867
1870.0,17,10,1,638.0,821.0,5000.0,5406
1500.0,12,13,1,466.0,268.0,2900.0,4445
980.0,16,8,0,448.0,536.0,2800.0,3408
1350.0,12,13,1,552.0,661.0,4300.0,4675
890.0,16,10,0,276.0,661.0,300.0,1755
1010.0,13,7,1,621.0,500.0,3300.0,3907
2210.0,16,10,1,759.0,696.0,3300.0,5147
2060.0,18,9,1,707.0,696.0,5600.0,5733
930.0,12,10,0,345.0,554.0,2700.0,3430
1270.0,12,7,1,603.0,571.0,2600.0,3968
690.0,11,17,1,431.0,482.0,3100.0,3556
720.0,12,6,1,310.0,500.0,600.0,2375
2240.0,16,10,1,776.0,661.0,5600.0,5888
680.0,16,8,1,466.0,429.0,3100.0,3551
720.0,18,6,0,379.0,304.0,1500.0,2531
1330.0,13,9,1,534.0,643.0,3100.0,4282
900.0,12,17,1,431.0,446.0,1900.0,3265
720.0,12,11,1,379.0,446.0,2500.0,3450
690.0,16,5,1,259.0,339.0,1300.0,2921
1310.0,16,6,1,448.0,679.0,3100.0,4345
830.0,12,13,1,448.0,339.0,4100.0,4092
1240.0,14,16,1,517.0,696.0,3200.0,4149
430.0,10,12,1,328.0,411.0,3000.0,3369
1020.0,18,1,1,448.0,518.0,2200.0,3642
1340.0,12,18,1,448.0,607.0,2800.0,4182
1320.0,12,12,1,345.0,500.0,3700.0,4659
990.0,12,15,1,483.0,482.0,1400.0,3060
960.0,12,4,1,397.0,250.0,3000.0,3996
530.0,12,12,1,121.0,339.0,1700.0,3075
1370.0,13,10,1,466.0,518.0,2400.0,4097
920.0,12,13,1,431.0,571.0,300.0,2049
1310.0,12,6,1,414.0,446.0,1600.0,3724
1860.0,16,9,1,517.0,661.0,3400.0,5017
960.0,16,9,1,414.0,625.0,2200.0,3545
980.0,12,13,1,397.0,554.0,2500.0,3722
730.0,16,9,1,500.0,411.0,2200.0,3181
510.0,16,6,1,345.0,304.0,1700.0,2848
780.0,12,10,1,259.0,518.0,2600.0,3694
1420.0,16,12,1,500.0,661.0,2800.0,4243
1210.0,12,11,1,500.0,464.0,2900.0,4082
700.0,15,14,1,448.0,518.0,1300.0,2663
1010.0,12,18,0,552.0,571.0,2100.0,2968
1410.0,16,4,1,448.0,518.0,4000.0,4805
950.0,12,15,1,362.0,411.0,500.0,2399
1190.0,12,17,1,621.0,411.0,4900.0,4558
1340.0,12,11,1,379.0,589.0,4300.0,4856
1090.0,12,9,1,517.0,464.0,3700.0,4240
1280.0,12,11,1,483.0,446.0,1500.0,3510
700.0,16,15,1,397.0,482.0,3400.0,3686
1630.0,12,5,1,707.0,571.0,2200.0,4136
890.0,12,17,1,603.0,661.0,3300.0,3690
560.0,12,1,1,397.0,464.0,2100.0,3155
1010.0,10,19,1,586.0,446.0,1400.0,2961
2310.0,16,17,1,603.0,839.0,6600.0,6334
470.0,12,15,0,431.0,536.0,2700.0,2741
590.0,11,13,0,276.0,411.0,1500.0,2478
750.0,12,9,1,466.0,482.0,3000.0,3625
830.0,12,13,1,414.0,393.0,3500.0,3920
720.0,13,9,1,362.0,321.0,1800.0,3136
950.0,12,6,0,379.0,518.0,1300.0,2743
780.0,12,13,0,379.0,393.0,2300.0,3010
1390.0,18,10,1,397.0,446.0,4100.0,4786
1410.0,17,7,1,466.0,571.0,4000.0,4747
1020.0,12,16,0,621.0,411.0,2000.0,2881
1240.0,15,12,1,483.0,411.0,2400.0,3883
760.0,9,17,1,397.0,357.0,3900.0,3983
1710.0,15,14,1,603.0,661.0,6100.0,5529
800.0,16,9,1,414.0,464.0,1500.0,2983
1000.0,14,5,1,310.0,375.0,2700.0,3979
1150.0,14,12,1,534.0,571.0,2100.0,3595
940.0,13,15,1,345.0,607.0,1300.0,3064
1140.0,12,13,1,431.0,393.0,3900.0,4413
1010.0,12,19,1,655.0,500.0,1500.0,2934
1890.0,12,13,0,655.0,625.0,5000.0,5033
1530.0,17,7,1,534.0,679.0,4900.0,5103
1070.0,14,9,1,603.0,518.0,2200.0,3508
720.0,17,1,1,466.0,482.0,1900.0,3127
570.0,10,19,1,328.0,482.0,1500.0,2752
1320.0,15,11,1,431.0,429.0,3500.0,4482
1260.0,14,10,1,414.0,554.0,4700.0,4839
1640.0,16,9,1,569.0,393.0,4500.0,5070
1410.0,12,15,1,552.0,589.0,4700.0,4851
1050.0,16,8,1,552.0,518.0,3700.0,4127
500.0,12,11,1,397.0,411.0,2000.0,2931
1360.0,13,13,1,517.0,446.0,2500.0,4048
660.0,17,8,1,362.0,446.0,2600.0,3415
730.0,16,10,1,414.0,357.0,3000.0,3604
750.0,11,17,1,414.0,393.0,200.0,1654
1050.0,12,19,1,569.0,607.0,2800.0,3703
980.0,12,15,1,466.0,446.0,200.0,1890
800.0,12,11,1,466.0,446.0,3000.0,3665
1050.0,13,12,1,483.0,429.0,1300.0,3090
750.0,12,8,1,310.0,375.0,200.0,1839
1280.0,13,16,1,483.0,589.0,3200.0,4241
1360.0,12,19,1,483.0,446.0,5100.0,4939
560.0,18,6,1,431.0,304.0,300.0,1625
1370.0,16,9,1,448.0,482.0,2200.0,4003
1390.0,12,12,1,569.0,518.0,3400.0,4413
1020.0,16,7,0,293.0,536.0,2600.0,3537
860.0,12,16,1,448.0,357.0,2200.0,3360
1100.0,12,12,1,466.0,482.0,3700.0,4275
690.0,16,13,1,552.0,446.0,2900.0,3347
1340.0,13,12,1,397.0,554.0,1500.0,3647
1300.0,13,13,1,621.0,339.0,4600.0,4630
490.0,12,9,0,500.0,429.0,1700.0,2279
2010.0,11,14,1,672.0,482.0,5900.0,5808
650.0,16,13,1,517.0,554.0,1700.0,2774
1220.0,16,5,1,603.0,446.0,3200.0,4127
910.0,11,16,1,345.0,500.0,3200.0,3956
1120.0,16,10,1,517.0,536.0,1400.0,3193
1160.0,14,13,1,448.0,518.0,3900.0,4403
1030.0,12,10,1,448.0,446.0,3500.0,4156
740.0,12,15,1,431.0,304.0,1400.0,2812
890.0,11,17,1,569.0,482.0,3600.0,3844
370.0,12,9,1,362.0,411.0,3000.0,3273
1030.0,12,16,0,345.0,643.0,1600.0,2954
500.0,12,15,1,362.0,464.0,2300.0,3072
840.0,12,10,1,328.0,429.0,3600.0,4085
770.0,16,10,1,397.0,375.0,1500.0,2950
1500.0,12,17,1,672.0,429.0,5300.0,4995
820.0,12,12,1,448.0,357.0,1800.0,3151
550.0,12,12,1,379.0,554.0,900.0,2313
480.0,12,17,0,431.0,411.0,1700.0,2257
1120.0,12,21,1,448.0,679.0,1600.0,3312
1730.0,16,10,1,724.0,589.0,2600.0,4329
1830.0,12,16,1,776.0,607.0,5800.0,5432
990.0,12,12,1,466.0,446.0,1800.0,3338
840.0,18,7,0,379.0,411.0,2600.0,3215
1410.0,16,15,1,483.0,411.0,3400.0,4451
730.0,9,19,1,414.0,446.0,2200.0,3239
1630.0,18,7,1,534.0,589.0,5700.0,5436
1780.0,18,10,1,448.0,500.0,5100.0,5508
1330.0,12,6,1,345.0,554.0,2000.0,4029
1100.0,14,6,1,500.0,643.0,2400.0,3769
1460.0,17,15,1,569.0,554.0,3700.0,4523
1230.0,16,5,1,603.0,464.0,3900.0,4392
1270.0,14,10,1,345.0,643.0,3700.0,4598
1340.0,17,10,1,621.0,518.0,500.0,2608
410.0,12,14,1,552.0,375.0,3100.0,3121
2010.0,11,14,1,690.0,500.0,7200.0,6109
940.0,12,17,1,379.0,411.0,1800.0,3315
1350.0,14,11,1,448.0,589.0,2700.0,4201
1050.0,12,16,1,466.0,357.0,3300.0,4030
790.0,12,13,1,448.0,464.0,2600.0,3487
830.0,12,10,1,379.0,643.0,1900.0,3304
660.0,13,4,1,293.0,411.0,2700.0,3608
680.0,12,7,1,397.0,357.0,1900.0,3137
1340.0,16,11,1,397.0,625.0,2000.0,3901
1190.0,16,9,1,552.0,482.0,5100.0,4725
1100.0,12,19,1,621.0,571.0,2900.0,3749
1410.0,13,11,1,500.0,393.0,2400.0,4100
2220.0,13,8,1,672.0,696.0,4600.0,5731
650.0,12,16,1,414.0,357.0,2900.0,3448
1480.0,12,14,1,672.0,554.0,4800.0,4855
990.0,12,16,1,397.0,429.0,3100.0,3952
1300.0,12,12,1,586.0,714.0,5000.0,4802
850.0,12,11,1,328.0,429.0,1700.0,3262
1180.0,12,15,1,517.0,375.0,1500.0,3315
1530.0,16,8,1,431.0,411.0,3700.0,4825
810.0,12,8,1,414.0,429.0,2000.0,3317
850.0,18,8,1,414.0,464.0,2600.0,3581
620.0,12,12,1,414.0,446.0,1700.0,2889
1050.0,11,16,1,362.0,554.0,2900.0,3989
880.0,12,17,1,569.0,518.0,2300.0,3300
1220.0,12,19,1,483.0,661.0,1800.0,3527
1100.0,12,16,1,431.0,411.0,3300.0,4126
590.0,13,14,1,379.0,393.0,2200.0,3116
1070.0,12,19,1,466.0,482.0,3700.0,4168
610.0,12,6,1,483.0,446.0,3100.0,3509
670.0,12,12,1,483.0,446.0,2700.0,3361
1050.0,9,20,1,569.0,518.0,2300.0,3505
670.0,12,13,1,500.0,464.0,2900.0,3414
640.0,12,12,1,448.0,464.0,3500.0,3668
490.0,12,9,1,328.0,482.0,700.0,2148
1050.0,18,8,1,586.0,554.0,2400.0,3563
540.0,12,11,1,345.0,607.0,2600.0,3310
1000.0,12,17,0,552.0,411.0,2800.0,3279
1080.0,12,9,1,293.0,589.0,2500.0,3986
1040.0,14,15,1,414.0,518.0,3400.0,4097
820.0,12,14,1,569.0,268.0,1200.0,2648
1180.0,18,11,1,466.0,625.0,3400.0,4211
1090.0,14,9,1,431.0,393.0,800.0,2835
1130.0,15,8,1,448.0,750.0,2700.0,3958
2120.0,13,8,1,569.0,589.0,5700.0,6030
1070.0,15,7,1,362.0,571.0,2400.0,3852
590.0,12,11,1,448.0,429.0,1900.0,2938
1210.0,12,12,1,448.0,554.0,5300.0,4919
1070.0,12,16,1,603.0,518.0,2900.0,3762
2050.0,16,17,1,741.0,607.0,5700.0,5654
1790.0,16,10,1,603.0,518.0,5400.0,5468
1330.0,18,10,1,362.0,518.0,1300.0,3516
670.0,18,6,1,517.0,393.0,2900.0,3408
750.0,11,10,1,466.0,393.0,1600.0,2969
470.0,12,16,1,448.0,589.0,1500.0,2525
1260.0,12,17,1,483.0,536.0,2500.0,3932
810.0,18,13,1,534.0,518.0,2600.0,3365
670.0,12,9,1,534.0,625.0,800.0,2250
1170.0,14,9,1,483.0,518.0,1300.0,3253
630.0,12,16,1,259.0,375.0,1500.0,2904
1070.0,16,11,1,500.0,607.0,5700.0,4777
710.0,12,11,0,586.0,357.0,900.0,1909
1180.0,12,17,1,466.0,446.0,2800.0,3981
770.0,12,17,1,517.0,411.0,3900.0,3844
1070.0,14,6,1,379.0,696.0,2500.0,3896
1110.0,12,17,1,534.0,429.0,1500.0,3193
1310.0,13,9,1,448.0,536.0,3600.0,4528
760.0,12,11,1,397.0,554.0,2000.0,3244
660.0,12,13,1,466.0,429.0,2500.0,3269
470.0,10,7,1,448.0,286.0,2000.0,2904
1220.0,15,11,1,483.0,554.0,4400.0,4610
1120.0,12,11,1,483.0,429.0,3100.0,4071
1110.0,13,6,1,431.0,625.0,4100.0,4504
1110.0,12,4,1,397.0,464.0,5100.0,4873
710.0,16,12,1,431.0,482.0,1200.0,2636
1360.0,13,12,1,466.0,518.0,2200.0,3971
1190.0,15,11,1,500.0,518.0,2000.0,3627
1860.0,12,10,0,638.0,500.0,6400.0,5420
720.0,15,8,1,483.0,393.0,1900.0,3060
790.0,9,15,1,655.0,357.0,3900.0,3779
1140.0,16,13,1,552.0,571.0,2600.0,3762
1040.0,16,6,1,397.0,714.0,3200.0,4108
1130.0,15,9,1,500.0,446.0,2200.0,3672
1810.0,14,15,1,569.0,554.0,4500.0,5232
1210.0,12,16,1,466.0,554.0,2900.0,4067
970.0,16,10,1,466.0,518.0,3000.0,3838
530.0,12,12,1,345.0,357.0,2800.0,3370
620.0,12,9,1,414.0,554.0,800.0,2309
610.0,10,12,1,448.0,161.0,3000.0,3465
1280.0,14,4,1,483.0,679.0,2200.0,3929
1550.0,17,14,1,655.0,571.0,5100.0,4994
1020.0,12,16,1,397.0,464.0,2300.0,3649
880.0,12,11,1,328.0,375.0,2200.0,3554
1130.0,12,17,1,397.0,500.0,3500.0,4260
1480.0,16,7,1,552.0,714.0,3400.0,4544
1080.0,10,17,1,448.0,411.0,2200.0,3635
950.0,10,15,1,345.0,500.0,2700.0,3823
1000.0,12,12,1,517.0,482.0,3800.0,4136
1180.0,11,15,1,379.0,464.0,2400.0,3929
840.0,13,14,1,431.0,232.0,2200.0,3362
770.0,13,9,1,328.0,411.0,2000.0,3335
860.0,12,16,1,379.0,554.0,3600.0,3998
680.0,9,17,1,345.0,357.0,1500.0,2897
1140.0,15,9,1,603.0,375.0,4600.0,4476
1650.0,15,14,1,534.0,696.0,4600.0,5107
1370.0,17,10,1,638.0,625.0,3900.0,4463
1620.0,16,16,1,621.0,500.0,3300.0,4519
1680.0,14,16,1,603.0,607.0,5800.0,5406
1450.0,16,7,1,466.0,696.0,4300.0,4901
1070.0,14,8,1,448.0,589.0,3000.0,4017
740.0,12,13,1,483.0,786.0,2600.0,3393
600.0,14,12,0,397.0,714.0,3100.0,3104
1990.0,16,16,1,448.0,446.0,3200.0,5096
1180.0,12,20,1,448.0,536.0,3100.0,4088
1170.0,16,5,1,345.0,554.0,3500.0,4437
1100.0,16,7,0,414.0,464.0,3100.0,3717
1080.0,12,4,1,448.0,411.0,3700.0,4347
1360.0,15,15,1,672.0,536.0,2700.0,3939
760.0,12,18,0,328.0,357.0,3000.0,3285
700.0,12,14,1,431.0,393.0,1300.0,2710
1590.0,16,10,1,448.0,393.0,5500.0,5409
640.0,16,5,1,379.0,411.0,1500.0,2865
720.0,12,8,1,500.0,321.0,1600.0,2908
540.0,13,5,1,362.0,571.0,1200.0,2600
530.0,12,10,0,328.0,500.0,1600.0,2432
950.0,13,9,1,483.0,429.0,4000.0,4198
790.0,12,11,1,397.0,411.0,3900.0,4047
710.0,10,14,1,397.0,411.0,4000.0,3974
830.0,15,8,1,448.0,786.0,3900.0,4047
1940.0,12,13,1,621.0,607.0,5000.0,5528
1360.0,17,1,1,500.0,482.0,4400.0,4842
1000.0,12,6,1,500.0,518.0,2000.0,3480
980.0,12,11,1,448.0,321.0,2600.0,3734
620.0,12,9,1,345.0,482.0,2500.0,3383
1370.0,14,9,1,483.0,446.0,2500.0,4124
860.0,17,8,1,448.0,446.0,2900.0,3695
980.0,10,15,1,655.0,429.0,3700.0,3930
750.0,12,8,0,328.0,625.0,3000.0,3372
1090.0,13,6,1,362.0,411.0,1600.0,3501
1100.0,12,17,1,397.0,518.0,1000.0,2984
590.0,11,14,1,276.0,375.0,2800.0,3502
900.0,14,6,1,517.0,429.0,2000.0,3321
550.0,12,10,0,448.0,357.0,2800.0,2912
1370.0,16,9,1,569.0,554.0,4900.0,4866
1480.0,17,13,0,586.0,536.0,3300.0,4004
930.0,15,1,1,483.0,464.0,2700.0,3752
1250.0,14,13,1,414.0,482.0,2900.0,4178
1610.0,12,17,1,569.0,714.0,4600.0,5026
890.0,16,8,0,397.0,446.0,2900.0,3394
1080.0,10,23,1,638.0,464.0,4300.0,4186
1510.0,12,9,1,569.0,411.0,4900.0,5073
530.0,18,6,0,397.0,429.0,2300.0,2702
730.0,12,13,0,379.0,179.0,400.0,1615
690.0,12,16,1,552.0,375.0,1900.0,2906
1490.0,12,13,1,569.0,357.0,3800.0,4663
550.0,12,6,1,569.0,339.0,2300.0,3016
1200.0,16,11,1,586.0,500.0,2900.0,3944
1230.0,12,17,1,534.0,607.0,2400.0,3801
1010.0,12,8,0,310.0,393.0,1600.0,3046
940.0,12,18,1,569.0,554.0,4100.0,4053
830.0,12,15,1,431.0,411.0,4200.0,4121
1100.0,12,19,1,448.0,536.0,3600.0,4185
1390.0,16,10,0,672.0,411.0,4000.0,4096
710.0,12,8,1,466.0,500.0,1800.0,3044
810.0,12,16,1,483.0,393.0,2200.0,3265
2880.0,18,6,1,862.0,661.0,4500.0,6275
730.0,14,9,1,586.0,554.0,4000.0,3820
1940.0,12,16,1,828.0,429.0,6100.0,5590
1240.0,12,13,1,534.0,518.0,2000.0,3663
1510.0,12,15,1,672.0,500.0,2000.0,3828
990.0,12,18,1,621.0,464.0,3900.0,3994
1560.0,18,14,1,483.0,661.0,3600.0,4693
500.0,12,15,1,448.0,571.0,3300.0,3398
980.0,12,7,1,552.0,393.0,2000.0,3392
850.0,14,6,1,534.0,482.0,4400.0,4176
510.0,12,18,1,483.0,161.0,2800.0,3148
1660.0,16,10,1,655.0,554.0,5100.0,5176
1290.0,16,7,1,569.0,589.0,3000.0,4149
900.0,12,12,1,414.0,393.0,1300.0,2988
830.0,10,13,1,517.0,393.0,3300.0,3767
830.0,13,9,1,310.0,500.0,1700.0,3268
830.0,14,12,1,379.0,446.0,3100.0,3798
760.0,16,10,1,414.0,482.0,1400.0,2863
920.0,11,15,1,379.0,411.0,1700.0,3265
1080.0,12,11,1,500.0,589.0,2400.0,3715
610.0,11,13,0,466.0,339.0,3100.0,3065
780.0,13,13,1,379.0,393.0,1300.0,2858
1010.0,16,8,0,345.0,625.0,1300.0,2790
930.0,14,20,1,534.0,464.0,2800.0,3563
980.0,16,8,1,534.0,429.0,2700.0,3682
690.0,12,11,1,517.0,375.0,1300.0,2644
2620.0,15,12,1,621.0,554.0,4900.0,6295
1440.0,15,5,1,466.0,589.0,3100.0,4502
1850.0,12,11,1,638.0,500.0,5900.0,5669
960.0,12,16,1,345.0,357.0,2400.0,3677
900.0,12,11,1,345.0,393.0,3100.0,3943
1020.0,11,10,1,466.0,393.0,5000.0,4620
2370.0,15,9,1,759.0,661.0,5900.0,6163
1200.0,12,12,1,362.0,607.0,3400.0,4390
720.0,13,5,1,224.0,357.0,200.0,1910
1020.0,14,15,1,552.0,571.0,4000.0,4142
930.0,14,8,1,586.0,607.0,2100.0,3319
1260.0,17,13,1,483.0,500.0,2800.0,4050
760.0,18,8,0,414.0,554.0,1000.0,2190
600.0,12,9,1,259.0,446.0,900.0,2524
1350.0,12,11,1,672.0,500.0,2300.0,3823
1120.0,16,9,0,569.0,589.0,1900.0,3032
1760.0,16,10,1,655.0,696.0,6300.0,5618
410.0,14,10,1,379.0,446.0,1800.0,2728
880.0,16,12,1,431.0,411.0,2200.0,3402
680.0,17,6,1,379.0,411.0,1000.0,2560
1560.0,15,11,1,586.0,482.0,1400.0,3650
1410.0,18,4,1,397.0,500.0,3800.0,4770
500.0,12,7,1,414.0,268.0,1400.0,2621
1570.0,17,10,1,534.0,643.0,4400.0,4968
720.0,12,11,1,517.0,446.0,3200.0,3596
1190.0,13,13,1,362.0,464.0,4500.0,4727
1020.0,12,6,1,534.0,411.0,3500.0,4099
1050.0,18,7,1,362.0,339.0,3000.0,4049
2320.0,17,4,1,776.0,679.0,5100.0,5898
1290.0,18,10,1,672.0,482.0,3000.0,3997
810.0,16,10,1,466.0,446.0,2500.0,3439
850.0,13,13,1,345.0,339.0,3900.0,4143
1060.0,16,7,1,397.0,500.0,2600.0,3884
940.0,12,13,1,534.0,411.0,2500.0,3538
2250.0,16,16,1,707.0,607.0,4500.0,5594
1560.0,17,8,1,552.0,661.0,3300.0,4586
1010.0,12,14,1,362.0,536.0,1200.0,3087
830.0,12,9,1,362.0,554.0,3000.0,3826
460.0,12,11,0,328.0,339.0,1700.0,2395
610.0,12,12,1,259.0,375.0,800.0,2422
1310.0,12,13,1,552.0,679.0,3400.0,4321
940.0,12,17,1,483.0,411.0,1800.0,3211
760.0,12,13,0,379.0,357.0,1800.0,2739
1060.0,11,16,1,431.0,554.0,2400.0,3720
1040.0,16,8,1,431.0,429.0,4400.0,4466
480.0,11,12,1,414.0,500.0,1700.0,2733
690.0,14,7,1,345.0,393.0,1400.0,2899
1090.0,18,8,1,500.0,357.0,1100.0,2972
970.0,16,10,1,397.0,339.0,2700.0,3786
1100.0,11,17,1,448.0,393.0,2600.0,3828
1900.0,12,16,1,638.0,536.0,3500.0,4950
1340.0,12,16,1,500.0,446.0,4500.0,4747
790.0,14,9,1,414.0,464.0,1800.0,3160
1170.0,12,15,1,500.0,536.0,4200.0,4460
730.0,11,18,1,534.0,250.0,3800.0,3745
780.0,13,1,1,397.0,554.0,2200.0,3456
880.0,18,7,0,397.0,607.0,2200.0,3066
750.0,12,11,1,293.0,518.0,2400.0,3526
990.0,13,12,1,500.0,339.0,1500.0,3124
1700.0,16,10,1,500.0,518.0,6200.0,5674
1550.0,16,15,1,379.0,643.0,3800.0,4865
1960.0,17,6,1,586.0,482.0,5000.0,5607
750.0,12,17,0,345.0,411.0,1500.0,2550
680.0,12,12,1,379.0,339.0,1100.0,2622
1300.0,12,19,1,655.0,375.0,6000.0,4940
1640.0,13,7,1,586.0,625.0,5900.0,5499
1130.0,16,13,0,414.0,518.0,2100.0,3260
830.0,12,13,1,345.0,286.0,2700.0,3680
940.0,16,11,1,328.0,607.0,2300.0,3633
940.0,12,11,1,397.0,446.0,1400.0,3128
1020.0,13,15,1,431.0,536.0,2900.0,3873
2110.0,18,9,1,638.0,732.0,5300.0,5780
1410.0,18,14,1,603.0,732.0,4200.0,4597
1250.0,14,10,1,500.0,429.0,3600.0,4382
1480.0,16,15,1,655.0,679.0,2000.0,3769
1110.0,12,15,0,379.0,696.0,5300.0,4437
1130.0,14,12,1,259.0,500.0,3300.0,4351
1020.0,16,5,1,448.0,500.0,2700.0,3844
1260.0,16,9,0,448.0,536.0,2800.0,3733
1150.0,15,9,1,534.0,339.0,3000.0,4007
1130.0,12,15,1,397.0,375.0,3700.0,4350
650.0,10,18,1,414.0,500.0,2500.0,3280
990.0,16,11,1,362.0,500.0,700.0,2656
510.0,18,11,0,345.0,500.0,4200.0,3402
640.0,12,8,0,483.0,429.0,2300.0,2790
1320.0,12,16,1,431.0,554.0,2400.0,4022
1070.0,15,8,1,500.0,339.0,3400.0,4106
1290.0,12,19,1,500.0,464.0,4000.0,4497
910.0,13,9,1,569.0,482.0,1700.0,3106
800.0,11,18,1,414.0,268.0,4100.0,4050
880.0,18,8,1,448.0,500.0,2900.0,3709
1010.0,12,19,1,500.0,589.0,3200.0,3881
630.0,12,18,1,397.0,446.0,3100.0,3499
480.0,18,7,0,345.0,446.0,1500.0,2267
1170.0,12,14,1,483.0,446.0,2500.0,3853
1230.0,16,6,1,448.0,536.0,3600.0,4433
1120.0,16,7,1,414.0,411.0,1900.0,3608
1080.0,12,16,1,534.0,446.0,2700.0,3762
670.0,12,9,1,414.0,500.0,1900.0,3090
1130.0,14,12,1,431.0,464.0,4500.0,4585
770.0,12,17,0,586.0,482.0,3400.0,3200
1160.0,12,18,1,431.0,536.0,4400.0,4550
560.0,12,15,1,414.0,250.0,2000.0,2945
1340.0,11,19,1,517.0,554.0,4300.0,4650
840.0,12,4,1,397.0,464.0,3400.0,4004
870.0,12,11,1,517.0,375.0,5900.0,4614
880.0,11,10,1,569.0,393.0,2900.0,3640
950.0,12,10,1,379.0,429.0,4500.0,4463
1560.0,13,13,1,603.0,518.0,3600.0,4633
840.0,14,9,1,414.0,607.0,1900.0,3272
1180.0,12,19,1,414.0,429.0,1700.0,3493
830.0,12,10,1,397.0,429.0,1100.0,2806
710.0,13,8,1,362.0,411.0,3100.0,3719
430.0,12,11,1,172.0,214.0,1400.0,2741
780.0,12,13,1,293.0,536.0,1800.0,3249
740.0,12,10,1,483.0,554.0,1700.0,2984
700.0,16,13,1,534.0,732.0,3600.0,3639
