balance,prime_card,pv,tau,categ
4800.0,1,310.231,300.0,always-takers
2700.0,0,656.211,700.0,complier
8900.0,1,412.36400000000003,300.0,always-takers
10100.0,1,1591.816,700.0,complier
4600.0,0,743.784,200.0,never-taker
2500.0,1,270.27,300.0,always-takers
4200.0,1,222.661,300.0,always-takers
9500.0,1,666.586,300.0,always-takers
4200.0,0,751.333,700.0000000000001,complier
7800.0,0,1040.213,200.0,never-taker
5800.0,1,1305.624,700.0,complier
5800.0,1,421.745,300.0,always-takers
6100.0,1,772.308,300.0,always-takers
5300.0,1,1460.1399999999999,699.9999999999999,complier
2900.0,0,308.002,700.0,complier
9400.0,0,1007.946,199.9999999999999,never-taker
4400.0,0,387.741,700.0,complier
7000.0,1,1450.057,700.0,complier
11000.0,1,1532.4679999999998,699.9999999999999,complier
4100.0,0,99.701,700.0,complier
11000.0,1,707.683,300.0,always-takers
5000.0,0,705.938,200.0,never-taker
4300.0,1,169.976,300.0,always-takers
4300.0,0,413.58,700.0,complier
3700.0,0,415.242,199.99999999999994,never-taker
2800.0,0,807.391,200.0,never-taker
11700.0,1,1414.1599999999999,699.9999999999999,complier
10600.0,1,1610.73,700.0,complier
2500.0,0,294.532,700.0,complier
5300.0,1,873.6610000000001,700.0,complier
8000.0,0,1018.69,200.0,never-taker
3500.0,0,366.388,700.0,complier
4200.0,1,441.553,300.0,always-takers
3300.0,1,291.06,300.0,always-takers
3300.0,0,576.63,200.0,never-taker
5700.0,1,579.775,300.0,always-takers
4700.0,0,671.868,699.9999999999999,complier
10000.0,1,860.034,300.0,always-takers
7600.0,0,781.552,200.0,never-taker
10200.0,1,722.696,300.0,always-takers
3500.0,1,465.772,300.0,always-takers
6500.0,1,1727.977,700.0,complier
5300.0,1,684.88,700.0,complier
3500.0,0,557.257,200.0,never-taker
7900.0,0,1023.009,200.0,never-taker
5000.0,0,956.859,199.9999999999999,never-taker
9800.0,1,541.568,300.0,always-takers
7800.0,1,306.592,300.0,always-takers
6200.0,1,1060.132,700.0,complier
5500.0,0,931.232,200.0,never-taker
2300.0,1,135.2,300.0,always-takers
13800.0,1,1120.9479999999999,299.9999999999999,always-takers
4300.0,0,789.29,700.0,complier
5500.0,1,1122.158,699.9999999999999,complier
5400.0,1,153.856,300.0,always-takers
3500.0,0,1102.274,200.0,never-taker
10900.0,1,1795.893,700.0,complier
4400.0,0,825.225,199.9999999999999,never-taker
5100.0,0,1183.902,200.0,never-taker
8900.0,1,315.956,300.0,always-takers
5200.0,0,881.242,200.0,never-taker
5800.0,0,570.961,200.0,never-taker
9200.0,1,468.023,300.0,always-takers
7000.0,1,1682.5819999999999,699.9999999999999,complier
6200.0,0,888.18,199.9999999999999,never-taker
11200.0,1,822.635,300.0,always-takers
5700.0,1,612.183,300.0,always-takers
4900.0,1,140.593,300.0,always-takers
9400.0,1,186.316,300.0,always-takers
6400.0,1,635.534,300.0,always-takers
9400.0,1,1650.214,699.9999999999999,complier
6000.0,1,1303.246,700.0000000000001,complier
6100.0,1,315.908,300.0,always-takers
3900.0,1,721.784,300.0,always-takers
5400.0,1,1379.094,700.0,complier
7400.0,0,1042.857,200.0,never-taker
5800.0,1,1191.709,700.0,complier
5500.0,1,282.787,300.0,always-takers
5200.0,1,1521.792,699.9999999999999,complier
5300.0,1,361.353,300.0,always-takers
3600.0,0,431.26,700.0,complier
3200.0,0,526.058,700.0,complier
3600.0,1,536.476,300.0,always-takers
4500.0,0,548.778,700.0,complier
10500.0,1,289.674,300.0,always-takers
5700.0,1,275.753,300.0,always-takers
5700.0,1,623.895,300.0,always-takers
7300.0,0,1132.84,200.0,never-taker
11400.0,1,1294.665,700.0,complier
3900.0,1,392.71500000000003,300.0,always-takers
12900.0,1,1843.391,700.0,complier
5800.0,1,722.775,300.0,always-takers
7300.0,1,1198.42,700.0,complier
3900.0,0,780.576,700.0,complier
8500.0,1,862.455,700.0,complier
6300.0,0,972.204,200.0,never-taker
6700.0,1,292.128,300.0,always-takers
8400.0,1,1545.163,700.0,complier
9300.0,1,313.673,300.0,always-takers
7100.0,1,1225.482,700.0,complier
2600.0,0,675.173,200.0,never-taker
11300.0,1,450.03499999999997,300.0,always-takers
5500.0,1,706.785,700.0,complier
3500.0,0,528.761,200.0,never-taker
5700.0,0,1227.46,200.0,never-taker
4500.0,0,645.245,200.0,never-taker
1900.0,1,-94.055,300.0,always-takers
6800.0,1,1287.031,700.0,complier
7800.0,0,1089.586,200.0,never-taker
4300.0,0,543.592,700.0000000000001,complier
6800.0,1,1598.925,700.0,complier
6700.0,1,142.63,300.0,always-takers
7300.0,1,355.289,300.0,always-takers
11900.0,1,1768.27,700.0,complier
4100.0,1,482.378,300.0,always-takers
7400.0,1,1127.725,699.9999999999999,complier
3700.0,1,72.868,300.0,always-takers
3800.0,1,316.58299999999997,300.0,always-takers
8900.0,1,455.874,300.0,always-takers
5200.0,0,1090.972,200.0,never-taker
6000.0,1,1073.939,700.0,complier
9200.0,1,469.999,300.0,always-takers
2900.0,1,165.154,300.0,always-takers
4800.0,0,757.07,700.0000000000001,complier
15200.0,1,1827.817,700.0,complier
8100.0,0,514.252,200.0,never-taker
8700.0,1,158.404,300.0,always-takers
9600.0,1,1645.31,700.0,complier
1600.0,0,25.565,700.0,complier
4300.0,1,142.326,300.0,always-takers
3100.0,0,204.837,700.0,complier
2600.0,1,174.51999999999998,300.0,always-takers
3000.0,0,796.64,200.0,never-taker
7500.0,1,1373.953,700.0,complier
10400.0,1,686.409,300.0,always-takers
1900.0,0,618.507,200.0,never-taker
7000.0,1,1140.836,700.0,complier
4100.0,1,570.508,300.00000000000006,always-takers
4500.0,1,351.813,300.0,always-takers
8700.0,1,1376.034,700.0000000000001,complier
2600.0,1,94.005,300.0,always-takers
3600.0,1,308.286,300.0,always-takers
8000.0,1,332.164,300.0,always-takers
7400.0,1,850.724,300.0,always-takers
5800.0,1,1388.719,700.0,complier
10700.0,1,1376.175,700.0,complier
12900.0,1,1564.216,699.9999999999999,complier
9500.0,1,956.466,700.0,complier
3500.0,1,666.569,299.99999999999994,always-takers
8700.0,0,802.308,200.0,never-taker
6400.0,1,543.815,300.00000000000006,always-takers
5700.0,1,1797.693,700.0,complier
8400.0,1,659.424,300.0,always-takers
5800.0,1,1362.365,700.0,complier
4100.0,1,284.253,300.0,always-takers
5900.0,1,828.885,700.0,complier
4500.0,1,316.338,300.0,always-takers
8000.0,1,1331.3,700.0,complier
7600.0,0,920.279,200.0,never-taker
4200.0,0,676.521,200.0,never-taker
7100.0,1,1750.606,700.0,complier
4000.0,1,452.328,300.0,always-takers
3800.0,1,116.62200000000001,300.0,always-takers
3700.0,0,639.267,700.0,complier
3400.0,0,829.469,700.0,complier
6900.0,1,163.316,300.0,always-takers
5200.0,0,1197.394,200.0,never-taker
4900.0,0,431.229,700.0,complier
8400.0,1,1264.679,700.0000000000001,complier
9000.0,1,518.909,300.0,always-takers
13000.0,1,695.934,299.99999999999994,always-takers
7900.0,1,1127.527,700.0,complier
4600.0,0,512.99,700.0,complier
2800.0,0,735.688,200.0,never-taker
9400.0,1,1425.442,700.0,complier
7300.0,1,1290.586,700.0,complier
9700.0,1,1221.252,700.0,complier
7600.0,1,1250.434,700.0,complier
15500.0,1,1413.586,300.0,always-takers
10100.0,1,1123.0810000000001,300.0000000000001,always-takers
2200.0,1,234.409,300.0,always-takers
4700.0,1,194.924,300.0,always-takers
17900.0,1,470.084,300.0,always-takers
12600.0,1,780.864,300.00000000000006,always-takers
4200.0,0,314.377,700.0,complier
3000.0,0,343.802,700.0000000000001,complier
4300.0,0,600.522,699.9999999999999,complier
8900.0,1,1720.6399999999999,699.9999999999999,complier
6800.0,1,773.569,299.99999999999994,always-takers
4500.0,1,160.365,300.0,always-takers
6000.0,1,509.677,300.0,always-takers
6600.0,1,578.799,300.0,always-takers
5100.0,1,1361.743,699.9999999999999,complier
11700.0,1,449.871,300.0,always-takers
4200.0,1,610.886,299.99999999999994,always-takers
4400.0,0,791.259,200.0,never-taker
5800.0,1,1330.095,700.0,complier
2000.0,0,564.362,700.0000000000001,complier
9700.0,1,1505.182,700.0,complier
6700.0,1,1638.2640000000001,700.0000000000001,complier
4700.0,0,676.056,700.0,complier
4500.0,0,558.313,700.0000000000001,complier
3600.0,1,79.48500000000001,300.0,always-takers
4900.0,1,922.554,300.0,always-takers
8800.0,1,344.90999999999997,300.0,always-takers
6400.0,1,439.04499999999996,300.0,always-takers
6800.0,1,590.446,300.0,always-takers
5300.0,1,383.175,300.0,always-takers
8400.0,1,890.788,300.0,always-takers
8400.0,1,707.73,300.0,always-takers
5600.0,1,549.116,300.0,always-takers
7700.0,1,420.608,300.0,always-takers
5100.0,1,857.703,700.0,complier
4300.0,0,740.464,200.0,never-taker
10800.0,1,1209.1,699.9999999999999,complier
6600.0,1,977.5409999999999,700.0,complier
4400.0,0,844.007,200.0000000000001,never-taker
10600.0,1,1713.636,700.0,complier
8000.0,1,1444.493,699.9999999999999,complier
9400.0,1,1136.895,700.0,complier
6900.0,1,688.722,300.0,always-takers
5400.0,1,1317.656,700.0,complier
2900.0,0,1247.662,200.0,never-taker
2900.0,1,293.51,300.0,always-takers
7300.0,1,254.969,300.0,always-takers
6500.0,1,241.88400000000001,300.0,always-takers
4400.0,0,625.544,200.0,never-taker
5200.0,1,712.177,300.0,always-takers
2400.0,0,411.351,700.0000000000001,complier
7600.0,1,1125.567,700.0,complier
7700.0,0,689.558,200.0,never-taker
7000.0,0,784.767,200.0,never-taker
11100.0,1,1548.222,700.0,complier
8700.0,1,583.502,299.99999999999994,always-takers
6200.0,1,408.334,300.0,always-takers
12800.0,1,1689.8229999999999,699.9999999999999,complier
5600.0,1,1682.5059999999999,699.9999999999999,complier
7900.0,1,1219.231,700.0,complier
8800.0,1,656.202,300.0,always-takers
12600.0,1,2081.044,699.9999999999998,complier
6200.0,1,1392.8310000000001,700.0000000000001,complier
8600.0,1,1267.844,700.0,complier
6300.0,0,922.464,199.9999999999999,never-taker
7500.0,1,806.9259999999999,299.99999999999994,always-takers
7900.0,1,824.375,300.0,always-takers
1700.0,0,204.608,200.0,never-taker
1900.0,0,302.26,700.0,complier
7000.0,1,591.466,300.0,always-takers
6700.0,1,1337.989,700.0,complier
7800.0,1,325.70799999999997,300.0,always-takers
9500.0,1,625.816,300.00000000000006,always-takers
3200.0,0,639.431,200.0,never-taker
5300.0,1,150.147,300.0,always-takers
10800.0,1,393.595,300.0,always-takers
4600.0,1,525.7760000000001,300.00000000000006,always-takers
2800.0,1,62.13900000000001,300.0,always-takers
8700.0,1,265.952,300.0,always-takers
6500.0,1,243.023,300.0,always-takers
6600.0,1,90.97300000000001,300.0,always-takers
7400.0,1,304.435,300.0,always-takers
6600.0,1,1528.0839999999998,699.9999999999999,complier
7700.0,1,1173.425,700.0,complier
4600.0,0,756.017,700.0,complier
9000.0,1,797.174,300.0,always-takers
6600.0,1,455.68399999999997,300.0,always-takers
4900.0,1,470.038,300.0,always-takers
7800.0,1,1791.827,700.0,complier
5000.0,1,1138.813,700.0000000000001,complier
5100.0,1,827.244,700.0,complier
2900.0,0,740.004,699.9999999999999,complier
13700.0,1,664.643,300.00000000000006,always-takers
17000.0,1,855.803,300.0,always-takers
4200.0,1,544.477,300.0,always-takers
5700.0,1,299.592,300.0,always-takers
3100.0,0,1016.645,200.0,never-taker
9100.0,1,1024.626,700.0,complier
2000.0,1,140.66,300.0,always-takers
4200.0,0,676.292,699.9999999999999,complier
6000.0,1,255.56,300.0,always-takers
4600.0,0,951.305,199.9999999999999,never-taker
4400.0,0,742.263,200.0,never-taker
5900.0,1,1388.121,700.0000000000001,complier
6300.0,0,911.685,200.0,never-taker
8100.0,1,308.503,300.0,always-takers
3100.0,0,500.656,700.0,complier
6900.0,1,1498.5900000000001,700.0000000000001,complier
8100.0,1,1492.228,700.0000000000001,complier
5000.0,1,1033.064,700.0,complier
9500.0,1,500.203,300.0,always-takers
4800.0,0,395.399,699.9999999999999,complier
7800.0,1,537.578,300.0,always-takers
12100.0,1,293.258,300.0,always-takers
8200.0,1,1452.431,700.0,complier
4000.0,0,396.31,700.0,complier
6100.0,1,1104.367,700.0,complier
7200.0,1,317.781,300.0,always-takers
4400.0,1,303.379,300.0,always-takers
7300.0,1,186.546,300.0,always-takers
6500.0,1,567.24,300.0,always-takers
2900.0,0,272.141,700.0,complier
7800.0,1,1506.182,700.0,complier
7700.0,1,228.126,300.0,always-takers
8700.0,1,334.137,300.0,always-takers
5900.0,1,199.642,300.0,always-takers
4100.0,1,555.727,300.0,always-takers
9300.0,1,622.469,300.00000000000006,always-takers
3800.0,1,490.31100000000004,300.0,always-takers
7000.0,1,2022.997,700.0,complier
8800.0,1,441.39599999999996,300.0,always-takers
3100.0,1,216.815,300.0,always-takers
11700.0,1,938.441,300.0,always-takers
7500.0,1,1452.917,699.9999999999999,complier
4500.0,0,669.805,699.9999999999999,complier
7200.0,1,1722.137,700.0,complier
8600.0,1,1155.06,700.0,complier
3700.0,0,532.772,699.9999999999999,complier
5700.0,1,256.492,300.0,always-takers
4700.0,0,598.283,699.9999999999999,complier
7100.0,1,455.123,300.0,always-takers
8100.0,1,777.283,300.0,always-takers
3000.0,0,360.858,700.0,complier
6500.0,0,824.132,200.0000000000001,never-taker
4600.0,1,243.925,300.0,always-takers
5800.0,1,326.743,300.0,always-takers
14700.0,1,1362.623,700.0,complier
6500.0,1,276.962,300.0,always-takers
8600.0,1,1580.464,699.9999999999999,complier
3400.0,0,356.429,700.0000000000001,complier
2700.0,0,572.752,700.0,complier
3200.0,1,479.308,300.0,always-takers
7000.0,0,668.371,200.0,never-taker
5600.0,1,571.557,300.0,always-takers
5900.0,1,420.218,300.0,always-takers
8200.0,1,1447.225,699.9999999999999,complier
4700.0,0,621.992,700.0,complier
4000.0,0,354.216,699.9999999999999,complier
4600.0,1,578.673,300.0,always-takers
5300.0,1,783.5260000000001,300.00000000000006,always-takers
4800.0,0,682.723,700.0,complier
3800.0,0,457.639,700.0000000000001,complier
7300.0,1,1371.558,700.0,complier
3700.0,0,271.345,700.0,complier
5300.0,0,898.787,200.0,never-taker
4800.0,0,967.623,700.0,complier
3000.0,0,539.321,200.0,never-taker
5100.0,1,360.53499999999997,300.0,always-takers
8700.0,1,624.494,300.0,always-takers
5900.0,0,811.97,200.0,never-taker
10800.0,1,893.98,300.0,always-takers
11700.0,1,580.2429999999999,299.99999999999994,always-takers
5400.0,0,696.562,200.0,never-taker
8500.0,1,693.566,300.00000000000006,always-takers
3300.0,1,187.808,300.0,always-takers
6800.0,1,594.341,300.0,always-takers
3500.0,1,486.994,300.0,always-takers
7000.0,0,1013.91,199.9999999999999,never-taker
6700.0,1,1802.387,700.0,complier
3100.0,0,704.694,200.0,never-taker
16400.0,1,666.777,300.00000000000006,always-takers
9100.0,1,665.1949999999999,299.99999999999994,always-takers
2600.0,0,350.087,700.0,complier
11100.0,1,859.152,300.0,always-takers
5900.0,0,626.087,200.0,never-taker
12000.0,1,1918.409,700.0,complier
2600.0,1,183.26,300.0,always-takers
14500.0,1,2037.918,700.0,complier
6900.0,1,1720.865,700.0,complier
8800.0,1,693.5319999999999,299.99999999999994,always-takers
7100.0,1,443.015,300.0,always-takers
6800.0,1,1538.521,700.0,complier
4900.0,1,647.409,300.0,always-takers
4800.0,0,500.209,700.0,complier
2900.0,0,562.808,700.0,complier
6000.0,1,167.074,300.0,always-takers
5700.0,1,1199.414,700.0,complier
8300.0,1,550.069,300.0,always-takers
10300.0,1,872.624,300.0,always-takers
8500.0,1,1255.799,700.0,complier
6400.0,0,784.82,200.0,never-taker
6300.0,1,792.912,300.00000000000006,always-takers
5800.0,1,999.825,700.0,complier
5300.0,1,1268.9270000000001,700.0000000000001,complier
1800.0,1,68.316,300.0,always-takers
7600.0,1,246.53,300.0,always-takers
3000.0,0,593.943,700.0,complier
10100.0,1,197.736,300.0,always-takers
3100.0,1,194.84300000000002,300.0,always-takers
8000.0,1,1226.604,700.0,complier
6300.0,1,699.219,300.00000000000006,always-takers
6100.0,1,650.3389999999999,299.99999999999994,always-takers
2800.0,0,976.788,200.0,never-taker
5300.0,1,696.1279999999999,299.99999999999994,always-takers
7900.0,1,1648.682,700.0,complier
3400.0,1,-198.08800000000002,300.0,always-takers
7900.0,1,1406.048,700.0,complier
14800.0,1,451.471,300.0,always-takers
23900.0,1,1202.45,300.0,always-takers
7600.0,0,1519.612,200.0,never-taker
11800.0,1,1240.366,300.0,always-takers
1600.0,0,63.578,199.99999999999997,never-taker
2300.0,0,529.227,699.9999999999999,complier
9500.0,1,833.087,300.0,always-takers
7600.0,1,1523.0430000000001,700.0000000000001,complier
4000.0,0,671.661,700.0000000000001,complier
8100.0,1,280.375,300.0,always-takers
7400.0,1,1375.609,699.9999999999999,complier
8500.0,1,1399.158,699.9999999999999,complier
5800.0,1,974.111,700.0,complier
8200.0,1,1444.71,700.0,complier
8800.0,1,351.774,300.0,always-takers
11300.0,1,1448.243,699.9999999999999,complier
9100.0,1,1850.025,700.0,complier
6800.0,1,778.938,300.0,always-takers
3800.0,0,591.429,700.0000000000001,complier
7300.0,0,646.552,200.0,never-taker
6900.0,0,1076.371,200.0,never-taker
5600.0,0,876.102,199.9999999999999,never-taker
8000.0,1,1199.9189999999999,699.9999999999999,complier
12700.0,1,1590.527,700.0,complier
6000.0,1,1219.655,700.0,complier
8700.0,1,1048.2640000000001,700.0000000000001,complier
4600.0,1,955.768,300.0,always-takers
13900.0,1,1412.709,300.0,always-takers
8600.0,0,622.712,200.0,never-taker
6200.0,1,429.203,300.0,always-takers
3300.0,1,187.017,300.0,always-takers
7100.0,1,429.378,300.0,always-takers
7600.0,1,1407.6660000000002,700.0000000000001,complier
12200.0,1,914.412,300.0,always-takers
4900.0,0,613.208,700.0000000000001,complier
6600.0,0,1037.63,200.0,never-taker
5600.0,0,679.407,200.0,never-taker
3500.0,0,656.662,200.0,never-taker
5500.0,1,1494.4189999999999,699.9999999999999,complier
10700.0,1,348.366,300.0,always-takers
7500.0,1,1358.743,699.9999999999999,complier
2400.0,1,324.95799999999997,300.0,always-takers
6600.0,0,689.043,200.0,never-taker
5400.0,1,1148.597,700.0,complier
10800.0,1,1922.902,700.0,complier
2200.0,0,547.373,700.0,complier
4500.0,0,455.987,700.0,complier
9700.0,1,495.286,300.0,always-takers
4600.0,1,336.207,300.0,always-takers
6200.0,1,478.948,300.0,always-takers
4800.0,1,451.538,300.0,always-takers
6400.0,1,960.4169999999999,700.0,complier
5500.0,0,766.179,200.0,never-taker
10000.0,1,804.6600000000001,300.00000000000006,always-takers
5700.0,0,855.333,200.0000000000001,never-taker
7100.0,1,1324.4859999999999,699.9999999999999,complier
5900.0,1,250.115,300.0,always-takers
4800.0,1,405.054,300.0,always-takers
6900.0,1,796.913,300.0,always-takers
7700.0,1,1438.53,700.0,complier
8300.0,1,666.788,300.0,always-takers
1900.0,0,454.981,200.0,never-taker
6500.0,1,176.922,300.0,always-takers
6400.0,1,1736.878,700.0,complier
4100.0,1,810.943,300.0,always-takers
7200.0,0,739.855,200.0,never-taker
3700.0,0,644.143,200.0,never-taker
8000.0,1,1453.768,700.0,complier
9300.0,1,911.737,300.0,always-takers
4400.0,1,153.284,300.0,always-takers
7200.0,1,613.078,300.0,always-takers
4500.0,0,658.336,700.0,complier
9200.0,1,363.137,300.0,always-takers
9000.0,1,656.212,300.0,always-takers
8800.0,1,454.70799999999997,300.0,always-takers
5700.0,1,1064.383,700.0,complier
5400.0,0,698.996,200.0,never-taker
5100.0,0,622.503,200.0,never-taker
3600.0,0,745.795,700.0000000000001,complier
8700.0,1,1484.025,700.0000000000001,complier
5100.0,0,760.165,200.0,never-taker
6500.0,1,474.033,300.0,always-takers
13100.0,1,511.669,300.0,always-takers
4500.0,0,380.75,700.0,complier
4100.0,0,303.275,700.0,complier
11700.0,1,932.415,300.0,always-takers
3800.0,0,537.481,700.0,complier
11700.0,1,615.389,300.0,always-takers
4300.0,1,288.041,300.0,always-takers
6500.0,1,503.414,300.0,always-takers
8100.0,1,1540.6660000000002,700.0000000000001,complier
