mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,70.69,57.0,0.0,169.12,0,2,0,2,1,1,1,3,0,3,0,1,4,1,1,1,2,1,1,4,2,3
1,1060.85,24.0,0.0,28.82,0,0,1,1,2,2,0,1,0,1,0,0,3,1,0,0,2,1,1,1,0,2
0,32.61,25.0,0.0,300.24,0,0,1,1,0,2,3,1,3,3,1,1,3,2,1,1,1,1,1,2,3,1
0,27.29,57.0,0.0,101.31,0,3,2,1,1,0,1,3,1,2,0,1,4,2,2,3,0,5,3,0,1,2
0,14.05,46.0,0.0,3.26,0,1,0,1,1,3,1,1,0,3,0,1,3,1,1,1,1,1,0,0,1,2
1,1287.37,26.0,0.0,32.14,0,1,0,1,0,0,1,1,1,2,0,1,1,1,1,2,2,1,1,0,0,6
1,2234.48,44.0,1.0,69.81,0,4,2,1,2,2,0,5,2,7,2,0,2,2,0,2,1,4,1,2,1,4
0,26.12,40.0,0.0,77.88,0,0,1,0,0,1,0,2,0,2,0,0,7,2,2,2,0,3,3,3,0,3
0,52.0,36.0,0.0,35.85,0,2,1,0,2,1,1,0,1,4,1,0,1,2,1,3,0,1,0,0,2,4
0,2.51,45.0,0.0,24.99,1,1,0,2,0,3,0,0,0,6,0,0,1,0,2,2,1,2,3,0,0,1
1,935.47,23.0,1.0,40.16,0,1,0,0,1,2,2,2,1,1,0,2,3,1,0,0,0,1,0,3,3,0
1,1314.78,50.0,0.0,115.59,0,0,3,0,1,1,0,0,1,1,2,2,2,2,1,5,0,1,1,1,3,2
0,61.51,31.0,1.0,25.67,1,3,1,2,3,1,0,2,1,3,2,4,2,1,0,2,1,5,2,3,3,2
0,29.92,35.0,0.0,23.75,0,0,0,2,0,1,0,1,2,5,2,2,3,0,1,0,2,3,1,1,0,1
1,861.77,68.0,0.0,81.4,0,0,1,1,1,1,0,2,1,1,1,1,0,1,1,1,0,3,0,1,0,1
0,168.21,28.0,0.0,279.15,0,1,2,3,1,0,1,2,0,7,2,1,2,1,2,3,1,3,0,0,2,4
1,1127.5,37.0,0.0,45.3,0,0,1,0,0,1,1,1,1,4,2,2,2,0,1,2,1,3,0,2,0,2
0,6.39,40.0,0.0,122.51,0,0,1,2,1,0,1,1,2,4,0,1,0,3,2,4,0,2,1,0,3,0
1,1234.56,23.0,0.0,28.3,1,0,1,1,1,2,0,3,0,0,1,0,1,0,0,1,1,0,1,3,4,2
1,1250.02,32.0,1.0,6.64,0,1,1,1,1,0,1,4,0,2,0,4,1,0,2,4,2,1,0,1,1,2
1,1539.75,46.0,0.0,351.22,0,0,3,1,1,2,0,1,0,2,0,2,3,3,1,6,0,1,1,0,4,2
0,6.83,46.0,0.0,18.37,0,0,1,2,1,2,2,2,0,0,1,2,2,0,2,2,1,3,1,1,0,4
1,844.82,42.0,0.0,11.98,0,1,1,1,0,1,0,1,0,2,2,1,1,1,2,3,1,1,2,1,0,0
1,1475.73,28.0,0.0,36.89,1,2,1,1,1,0,0,3,0,2,2,1,2,0,2,2,1,1,4,2,1,2
0,13.96,45.0,0.0,1.22,0,0,0,3,0,0,1,3,2,4,2,0,2,0,1,6,0,2,2,0,0,3
1,1734.61,43.0,0.0,34.22,0,2,2,0,1,0,3,0,1,6,3,0,1,3,0,2,1,0,1,0,0,4
1,1246.0,27.0,0.0,124.27,0,2,1,0,1,0,1,0,1,3,2,0,1,0,1,2,1,3,3,1,0,2
1,1699.65,41.0,2.0,42.96,0,2,1,1,3,2,1,1,0,3,0,0,3,0,2,2,3,2,1,0,2,2
1,1742.73,50.0,1.0,137.18,0,0,1,2,1,2,0,3,0,5,1,1,1,2,1,1,1,2,2,0,2,3
0,9.92,28.0,0.0,214.56,0,1,1,0,1,3,1,1,1,5,2,3,1,0,1,1,3,3,0,0,0,1
1,5143.06,25.0,0.0,11108.71,1,1,3,0,0,0,0,3,1,5,1,2,0,4,4,1,0,1,0,1,1,3
1,2144.68,62.0,0.0,107.03,0,2,0,3,2,2,0,1,1,7,2,0,3,2,1,3,3,2,0,4,4,2
1,1498.0,35.0,0.0,338.87,0,1,1,0,0,0,1,3,0,3,0,1,2,0,3,0,0,3,2,1,0,5
0,82.07,28.0,0.0,341.16,0,0,1,3,3,0,0,2,2,1,1,0,1,0,1,1,3,2,1,1,2,4
0,5.15,24.0,0.0,38.15,0,1,1,0,1,1,1,0,1,4,0,1,3,1,1,2,2,4,1,1,2,1
0,80.2,24.0,1.0,178.24,0,2,2,2,2,2,0,0,1,3,0,0,0,0,2,0,0,4,1,0,1,0
0,61.35,34.0,1.0,103.31,0,0,0,1,2,0,0,3,0,2,1,0,1,0,0,2,2,3,0,1,1,3
0,39.09,24.0,0.0,108.03,0,1,2,0,1,1,0,5,0,1,0,0,1,1,2,0,3,2,1,1,0,2
1,1587.58,21.0,0.0,59.1,0,1,0,0,0,2,3,2,2,4,1,1,2,0,2,1,3,3,1,1,1,2
1,1411.21,54.0,0.0,25.9,0,1,0,2,1,1,0,3,0,5,1,1,0,3,1,7,1,2,2,0,1,0
0,373.39,73.0,1.0,307.61,0,2,1,1,0,3,2,2,1,5,2,2,2,2,1,3,1,0,0,1,0,1
0,102.02,25.0,0.0,100.21,1,0,1,0,1,3,1,2,0,2,1,0,5,0,1,1,2,1,2,3,2,2
0,36.5,26.0,0.0,141.03,0,0,1,3,1,0,0,2,1,5,1,0,0,1,0,0,1,3,1,1,0,0
0,10.6,53.0,0.0,73.05,0,2,2,0,0,0,0,5,2,0,5,1,1,1,2,4,2,3,0,2,1,1
1,1042.53,44.0,0.0,7.67,0,2,1,1,0,0,2,2,2,2,0,0,2,1,3,4,0,1,1,2,0,1
1,1557.58,34.0,0.0,126.77,0,0,1,3,2,0,0,3,1,2,0,2,3,0,0,3,2,0,3,0,1,1
0,33.73,47.0,0.0,224.06,0,0,0,0,2,1,1,6,1,4,3,3,0,0,0,7,1,2,2,3,1,1
0,77.48,59.0,0.0,36.48,0,3,0,0,0,1,2,4,2,7,3,3,3,1,1,1,0,1,0,1,0,3
0,0.33,39.0,3.0,120.63,0,1,0,1,1,0,1,0,3,5,5,2,4,1,1,1,0,2,1,1,0,1
0,65.12,20.0,0.0,66.47,0,1,1,0,1,0,0,4,1,3,1,2,3,1,0,1,1,1,1,0,2,2
0,97.27,28.0,0.0,76.89,0,2,1,1,1,1,2,5,2,1,1,3,1,1,0,0,2,0,3,0,0,1
0,604.52,66.0,2.0,1.91,0,1,1,1,3,1,0,3,0,2,1,4,1,1,0,1,0,1,1,1,0,2
0,3.48,25.0,0.0,39.29,0,1,0,1,1,2,0,3,0,1,1,2,2,0,1,2,1,1,0,1,1,1
0,1.86,48.0,0.0,34.88,0,2,0,0,5,2,2,4,3,4,0,0,2,1,0,3,2,3,0,1,0,1
0,268.22,48.0,1.0,123.29,0,0,1,0,0,0,1,0,1,4,2,1,1,0,1,5,1,0,1,0,0,1
1,1011.23,41.0,1.0,36.49,0,1,1,3,1,2,0,4,0,1,1,2,1,0,1,4,1,1,0,2,0,1
0,6.35,27.0,0.0,122.23,0,1,0,0,0,2,2,0,0,5,0,1,2,0,1,1,2,1,0,0,3,0
0,17.47,36.0,0.0,32.29,1,1,1,1,2,0,2,1,0,2,0,0,3,1,1,0,2,1,2,0,1,1
0,31.5,29.0,1.0,28.0,0,0,0,1,1,4,0,1,0,4,2,0,4,0,2,5,1,4,1,0,0,1
1,862.78,41.0,2.0,154.41,0,0,0,0,1,0,1,1,1,1,1,2,2,1,1,0,2,0,0,2,0,1
1,1285.54,31.0,0.0,19.52,1,1,1,0,2,1,0,1,0,3,0,3,1,0,1,3,0,2,0,2,3,3
0,93.35,53.0,0.0,263.09,0,1,2,1,0,3,2,3,1,1,2,1,4,1,1,1,1,1,2,2,2,2
0,0.41,42.0,0.0,12.15,0,1,0,2,0,0,0,2,0,2,2,0,3,2,4,1,0,2,2,1,1,4
0,3.29,33.0,1.0,40.45,0,1,1,0,1,1,0,3,0,1,0,1,2,0,1,3,3,0,0,1,0,3
0,82.17,25.0,0.0,69.63,0,2,0,2,3,5,0,1,0,1,2,1,3,0,1,1,1,0,0,2,1,4
0,48.27,47.0,1.0,1.06,0,1,3,1,0,0,1,2,2,3,1,0,0,0,0,1,1,2,1,1,1,0
1,1666.08,28.0,1.0,34.31,0,1,1,5,1,4,0,3,0,3,1,1,0,0,2,2,1,3,1,0,1,3
0,201.65,28.0,1.0,51.23,0,0,0,0,2,2,1,5,1,2,1,0,0,1,1,2,1,3,4,2,2,3
1,1488.53,58.0,0.0,39.92,0,3,5,0,2,1,0,2,1,4,0,0,5,0,0,1,0,0,0,0,2,2
1,1604.83,36.0,1.0,204.72,0,1,1,0,0,1,1,3,2,3,2,0,3,1,0,2,4,2,0,0,0,2
0,20.05,42.0,2.0,43.23,0,1,2,0,0,2,3,3,1,6,2,2,1,1,1,1,0,2,0,0,0,1
1,22070.04,51.0,2.0,48717.98,0,1,2,0,0,0,1,1,1,2,1,0,5,1,2,2,2,1,1,0,0,2
1,2017.62,40.0,0.0,24.23,0,1,0,1,3,2,1,3,4,6,1,3,0,0,1,1,3,3,2,1,2,1
1,1546.49,55.0,0.0,33.28,0,1,1,0,4,1,2,1,1,3,1,1,0,1,0,0,2,1,1,0,0,2
1,1764.71,51.0,0.0,209.14,0,1,1,3,2,1,1,2,1,4,1,1,3,2,1,1,0,1,1,1,1,3
1,899.94,36.0,1.0,81.75,0,1,0,1,1,0,0,1,0,4,2,2,2,0,0,3,2,0,0,1,1,0
1,1671.98,27.0,0.0,261.26,0,0,2,1,1,2,1,2,0,2,2,2,2,2,2,4,1,2,1,1,2,2
0,13.89,61.0,0.0,4.56,0,1,1,2,0,1,1,3,1,3,2,0,0,1,1,0,0,3,0,1,0,1
0,10.18,47.0,1.0,6.8,0,1,0,0,0,1,2,1,0,2,3,3,2,0,2,0,0,2,2,1,0,2
0,30.35,40.0,0.0,80.53,0,0,1,2,3,0,0,0,1,1,2,0,1,1,1,2,0,3,2,1,1,2
1,1224.41,30.0,1.0,71.22,0,1,0,2,0,2,1,4,1,3,0,4,1,1,0,4,0,2,3,0,0,1
1,1378.53,35.0,0.0,3.71,0,0,1,0,4,2,1,0,0,3,1,2,2,0,3,2,1,7,1,0,0,1
0,72.08,28.0,1.0,105.88,0,0,3,0,0,0,1,1,0,3,1,0,0,0,1,2,0,2,1,0,0,1
0,22.89,42.0,1.0,14.06,0,1,1,3,1,2,1,3,0,2,2,1,2,0,1,1,0,0,0,2,3,1
0,44.81,34.0,0.0,151.46,0,0,0,0,0,1,0,2,1,2,0,0,1,1,0,1,2,3,2,0,1,2
1,1791.66,24.0,0.0,41.21,0,1,1,1,3,1,1,3,0,3,2,2,1,0,2,3,2,2,1,2,0,4
0,96.39,52.0,1.0,22.91,0,1,1,1,1,2,1,1,1,5,0,0,2,2,0,2,3,2,2,0,1,2
0,397.18,30.0,0.0,342.98,0,1,0,2,1,1,0,3,3,4,1,1,4,2,2,1,0,2,0,0,3,4
0,291.24,35.0,0.0,218.79,0,0,1,1,3,1,1,1,1,5,0,0,3,2,3,0,3,3,1,0,0,1
0,91.5,29.0,0.0,0.27,0,1,0,2,2,0,1,1,0,1,2,0,1,0,2,2,1,1,2,0,0,2
1,1524.55,38.0,0.0,111.33,0,0,1,3,1,0,1,1,1,7,1,1,4,1,0,4,0,1,1,2,1,2
1,1978.31,30.0,1.0,27.82,0,0,1,2,1,2,2,6,2,2,2,2,2,1,0,2,1,2,1,0,3,3
0,7.45,53.0,0.0,154.15,0,2,0,1,1,0,2,2,0,2,0,0,2,0,2,3,1,2,1,1,0,5
1,1511.73,29.0,0.0,24.53,0,1,0,0,2,0,1,3,1,0,2,0,4,0,1,1,1,3,3,1,3,2
1,1208.13,26.0,1.0,428.61,0,1,0,0,1,2,0,1,2,6,1,2,0,0,1,2,0,1,0,1,1,2
0,216.03,41.0,1.0,88.43,0,2,0,3,2,0,0,2,0,3,0,0,2,0,2,2,1,1,0,0,1,3
0,151.09,32.0,0.0,538.66,0,0,2,1,1,1,1,0,0,6,1,2,0,2,3,5,2,2,0,0,6,4
1,1186.61,49.0,1.0,54.19,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,0,2,1,2,0,2,1
0,32.69,42.0,0.0,13.96,0,3,0,1,1,0,2,3,1,1,2,1,2,1,1,3,0,1,1,0,0,0
1,1559.19,65.0,1.0,45.06,0,3,0,0,4,0,0,1,2,5,3,1,2,2,0,2,2,1,2,0,1,0
0,248.32,28.0,0.0,267.17,0,1,2,1,1,1,0,2,0,2,0,1,2,1,1,0,0,1,3,1,1,3
1,1665.62,38.0,0.0,9.97,0,0,3,2,1,0,2,3,1,5,1,1,2,0,0,1,2,0,1,0,0,3
0,43.74,21.0,0.0,29.01,0,0,1,3,2,1,0,3,0,1,0,0,2,0,0,3,0,2,0,2,0,2
1,1466.06,28.0,1.0,146.44,0,3,0,2,2,1,0,1,0,4,2,2,3,0,1,2,0,1,2,1,1,2
0,29.21,35.0,3.0,117.0,0,0,0,1,1,0,1,2,2,4,0,2,1,2,1,1,1,3,1,0,0,1
0,5.95,50.0,0.0,87.94,1,3,4,1,2,1,2,1,3,3,0,1,2,3,0,1,0,4,0,1,1,3
1,1181.3,59.0,1.0,48.46,0,0,0,2,3,0,1,1,1,5,0,4,0,0,2,1,0,0,2,0,0,1
1,1769.56,36.0,0.0,183.75,0,1,1,0,3,3,1,2,2,3,0,0,3,2,3,2,0,1,0,2,2,1
0,25.42,23.0,0.0,40.56,0,3,1,0,0,2,1,3,2,1,0,0,4,1,1,1,2,4,0,1,0,1
0,323.28,62.0,2.0,75.0,0,2,0,1,3,1,1,1,2,4,0,2,5,1,0,4,0,1,0,0,0,3
1,1248.2,56.0,0.0,54.87,0,1,1,0,0,0,2,2,0,4,2,0,3,0,0,3,1,0,2,2,2,1
1,1667.79,48.0,0.0,199.17,0,0,2,1,2,1,0,2,1,3,4,0,1,2,0,2,2,2,0,2,1,3
0,28.12,35.0,0.0,45.07,0,1,0,3,2,1,2,1,1,2,1,3,2,2,2,2,2,1,0,0,2,2
0,65.7,23.0,0.0,67.33,0,2,0,1,0,0,1,1,3,2,0,1,1,0,0,3,1,0,1,0,0,2
0,44.53,36.0,0.0,108.0,1,0,2,2,0,1,0,2,0,3,1,2,2,0,1,1,2,0,1,1,0,4
0,182.1,31.0,0.0,78.41,0,0,1,1,1,0,1,2,2,0,4,0,3,2,3,1,1,1,0,1,2,0
0,6.25,23.0,2.0,22.66,0,0,0,0,1,1,1,1,1,4,2,3,1,2,0,1,1,5,1,0,1,1
0,13.42,41.0,0.0,191.06,0,0,2,0,0,1,1,6,1,4,0,3,1,2,1,1,3,0,2,2,0,1
1,1183.09,26.0,0.0,142.54,0,0,0,1,0,0,0,4,4,3,3,2,0,0,0,2,0,1,0,1,2,1
0,117.75,26.0,1.0,396.31,0,0,1,0,1,1,2,0,2,3,2,1,0,0,0,5,1,3,2,2,1,5
1,2176.6,41.0,0.0,241.95,0,0,3,1,0,0,2,3,3,3,2,1,3,1,1,2,2,4,1,3,1,2
0,176.2,39.0,1.0,9.66,0,0,1,1,0,0,0,2,3,0,2,1,1,3,0,1,1,2,1,0,1,8
0,122.69,27.0,1.0,56.37,0,0,1,2,2,0,1,4,1,4,1,2,0,2,0,2,0,0,1,1,3,4
0,426.69,42.0,0.0,180.58,0,1,3,3,2,0,1,0,0,4,1,1,2,0,0,0,0,2,1,1,2,2
0,19.5,35.0,1.0,53.01,0,0,0,1,0,2,1,1,1,5,2,0,0,1,3,0,1,1,0,0,0,1
0,96.06,62.0,0.0,98.82,0,2,0,1,0,0,1,1,0,3,2,1,3,1,2,3,1,2,3,1,1,1
1,1398.71,32.0,0.0,164.17,0,0,0,2,2,0,4,2,0,3,0,1,5,2,3,2,1,0,1,2,0,1
1,2310.96,23.0,0.0,193.93,1,0,2,2,0,1,3,1,1,5,1,1,3,0,2,0,2,1,6,1,0,3
0,32.66,31.0,1.0,95.55,0,1,0,1,1,1,0,1,1,2,0,0,1,0,1,3,0,2,0,0,0,4
1,1161.26,24.0,0.0,62.09,0,0,0,0,2,0,0,2,0,5,1,3,3,1,0,1,1,4,1,0,0,1
0,111.58,54.0,0.0,100.48,0,2,1,1,3,0,0,4,2,5,0,1,1,1,0,1,3,3,1,2,0,2
1,1412.56,60.0,1.0,27.07,0,1,0,0,2,0,2,2,1,6,1,0,4,0,1,4,1,4,0,1,0,2
1,1138.4,43.0,1.0,5.54,0,2,0,2,3,0,0,0,1,2,2,0,1,2,0,0,0,3,0,3,0,2
0,95.59,27.0,2.0,86.31,0,0,0,2,0,0,1,3,2,5,4,1,1,3,0,1,1,0,3,0,0,0
0,21.08,51.0,0.0,36.37,0,0,3,0,1,1,2,4,2,4,1,1,0,2,1,2,0,4,1,1,0,2
0,204.67,27.0,1.0,24.53,0,0,1,1,0,2,2,6,1,3,0,1,1,0,3,4,0,4,1,1,1,1
1,795.61,45.0,0.0,48.01,0,2,0,0,0,1,1,0,0,2,3,1,1,1,0,2,1,1,2,0,1,0
0,1.7,43.0,1.0,26.72,0,2,2,0,0,0,0,2,4,7,1,1,1,1,1,0,1,0,1,1,0,1
1,1681.36,50.0,0.0,1.79,0,0,1,2,2,2,0,2,2,3,1,1,3,2,0,2,2,3,2,0,0,3
0,79.67,37.0,0.0,124.09,0,0,3,1,1,0,2,2,1,3,2,2,3,0,2,0,0,2,0,0,1,2
0,59.91,32.0,0.0,26.2,1,0,4,1,0,3,0,2,0,5,3,3,1,0,2,3,0,2,1,2,1,3
0,50.96,55.0,1.0,20.31,0,3,2,0,1,0,0,4,1,7,0,2,1,2,1,2,1,1,1,3,0,3
1,1441.71,30.0,0.0,125.18,0,0,1,2,3,1,1,1,1,2,0,1,0,1,0,2,2,2,1,0,2,2
0,84.21,51.0,2.0,25.35,0,0,1,2,1,0,4,6,2,6,0,2,1,1,1,2,1,1,1,2,4,1
0,191.1,40.0,1.0,116.67,0,0,3,2,2,2,2,0,2,0,1,1,3,1,1,2,0,0,1,3,0,2
1,1218.66,33.0,1.0,8.11,0,0,0,1,3,1,0,3,2,0,0,2,3,1,2,2,0,2,0,1,1,3
0,97.6,38.0,0.0,26.51,0,1,1,1,1,0,1,4,1,5,2,4,2,1,0,2,0,3,1,1,0,1
1,1670.81,57.0,0.0,4.64,1,1,1,3,1,2,0,3,1,5,0,0,0,3,0,1,0,4,1,2,0,4
0,132.18,54.0,0.0,74.9,0,0,1,4,0,0,0,3,1,1,4,1,1,0,2,0,0,1,2,1,0,3
1,1354.89,61.0,0.0,44.24,0,1,1,1,1,0,0,1,2,4,0,0,5,1,1,0,1,3,2,0,1,2
1,1358.33,33.0,0.0,201.46,0,0,1,0,0,0,0,1,1,7,0,0,0,2,3,2,0,4,0,0,0,3
1,1286.43,26.0,2.0,11.24,0,0,1,0,1,1,0,2,2,8,0,2,2,0,1,1,1,6,0,0,0,1
0,0.96,18.0,0.0,10.16,0,2,3,0,1,0,0,4,2,7,1,0,1,1,2,1,0,3,0,0,3,1
0,81.55,45.0,0.0,220.18,0,2,2,1,1,2,0,1,2,3,0,0,2,1,0,0,0,5,0,1,2,3
1,1042.99,40.0,0.0,148.71,0,0,0,1,0,0,1,1,0,0,0,0,3,1,2,2,1,1,3,0,0,4
0,225.9,46.0,0.0,166.23,1,0,1,2,0,0,0,1,0,3,2,1,3,1,2,0,0,3,2,3,1,1
0,147.38,44.0,0.0,90.14,0,1,1,0,0,1,1,3,2,3,4,0,2,1,0,2,1,4,0,0,0,4
0,12.75,36.0,0.0,57.77,0,0,1,1,1,1,0,4,3,3,1,1,0,4,0,4,0,1,0,0,1,5
0,162.13,23.0,1.0,306.55,0,2,0,1,1,3,0,1,2,2,1,0,0,0,1,3,0,4,1,1,0,3
1,1099.38,21.0,0.0,24.14,0,2,1,2,0,0,3,1,1,2,2,1,1,3,1,3,1,1,0,0,0,0
1,1856.02,54.0,0.0,75.41,0,0,2,1,2,2,2,2,1,3,1,0,4,1,2,3,2,2,2,2,1,3
1,1440.79,42.0,1.0,61.65,0,4,1,1,2,1,0,1,0,2,3,1,2,0,2,1,1,3,0,5,1,3
1,1609.97,26.0,0.0,65.54,0,1,1,1,1,0,0,3,2,1,0,0,2,2,0,0,1,6,2,1,2,3
0,4.8,38.0,0.0,79.66,0,4,1,1,3,1,0,1,2,3,2,3,3,1,2,1,2,3,4,2,1,0
0,177.94,63.0,0.0,25.44,0,0,1,0,1,0,4,3,1,2,2,1,0,2,2,3,0,2,1,0,0,1
1,1275.26,50.0,1.0,248.82,0,1,3,2,0,0,3,2,0,4,1,2,1,0,2,1,0,0,0,2,0,1
1,1114.66,49.0,1.0,44.75,0,1,1,0,0,0,0,1,0,2,0,1,1,3,0,2,1,2,2,1,1,3
1,1127.21,40.0,0.0,142.56,0,2,0,0,0,0,1,4,1,4,0,1,2,1,0,2,2,1,1,0,0,2
1,864.87,32.0,0.0,20.36,0,3,0,0,2,0,1,0,0,2,3,0,2,0,1,1,0,0,1,0,0,2
1,1462.13,23.0,1.0,223.98,0,3,1,1,1,1,0,2,3,3,0,0,3,3,1,1,2,0,0,5,1,0
0,653.29,47.0,0.0,364.92,0,1,2,1,1,0,1,0,2,2,0,2,2,1,1,1,1,1,0,3,2,1
0,45.86,52.0,0.0,28.34,0,1,1,2,1,1,1,1,2,2,5,0,2,0,0,1,0,0,0,0,0,1
0,21.93,31.0,1.0,81.18,0,1,1,2,1,1,0,4,0,2,1,0,1,0,1,6,2,1,1,3,2,3
1,1827.62,40.0,0.0,228.25,0,1,2,1,0,0,3,2,1,2,3,1,3,1,0,3,2,7,2,1,0,1
1,2199.95,25.0,0.0,176.88,0,2,1,1,0,0,0,2,5,3,3,1,1,4,1,0,2,3,2,1,3,4
1,1231.68,19.0,2.0,24.78,1,3,1,0,1,0,0,2,0,0,0,1,2,2,2,3,0,2,1,0,2,3
0,74.67,40.0,1.0,367.74,0,1,1,3,1,2,2,2,0,1,0,1,1,1,0,0,1,2,0,0,1,1
0,130.82,36.0,1.0,215.08,0,0,0,0,2,1,0,0,1,2,3,1,4,1,2,3,0,4,1,3,0,0
0,108.42,54.0,1.0,98.05,0,2,3,2,1,0,0,2,0,0,5,1,1,0,1,1,2,4,1,2,0,0
1,1448.76,41.0,0.0,64.18,0,1,0,1,1,0,0,2,0,1,2,2,4,0,1,1,2,4,1,2,1,3
1,1625.86,45.0,0.0,47.2,0,2,3,0,1,0,1,2,1,5,3,2,3,0,1,2,1,3,1,0,1,1
1,1756.93,27.0,0.0,303.73,0,0,2,1,0,0,3,0,1,5,1,2,0,3,1,1,1,1,2,0,0,2
0,16.75,44.0,0.0,92.34,0,0,0,1,0,1,0,0,2,2,2,0,3,1,4,1,1,3,0,1,0,2
0,346.13,29.0,2.0,148.58,0,1,0,0,1,0,0,1,1,5,0,2,1,1,1,1,1,1,3,0,1,2
1,1138.8,39.0,0.0,256.79,0,2,0,1,0,2,1,1,5,2,0,0,3,0,0,0,0,2,0,0,2,1
0,306.12,24.0,1.0,236.86,0,1,1,0,1,1,1,2,0,7,0,0,0,0,2,3,1,1,0,2,1,4
1,1339.17,47.0,0.0,104.91,0,4,2,0,0,0,1,2,0,4,3,0,3,3,1,1,1,1,1,0,0,1
1,1211.45,43.0,0.0,115.36,0,1,1,0,0,2,0,4,2,1,2,2,3,4,1,1,0,0,0,0,0,3
0,8.24,34.0,0.0,74.63,0,1,1,2,3,2,0,1,1,3,2,1,3,0,3,2,0,3,1,0,1,3
0,45.3,31.0,1.0,375.91,0,1,2,3,0,0,1,5,0,3,0,1,2,2,1,2,0,2,2,1,2,2
1,1271.68,45.0,0.0,65.19,0,0,2,2,2,1,0,1,0,1,1,1,3,0,2,2,1,2,2,0,0,2
0,81.93,58.0,1.0,17.73,0,0,0,0,1,1,0,1,1,6,0,0,2,3,1,1,2,3,1,1,1,1
1,1820.3,27.0,0.0,111.14,0,1,2,2,2,1,2,1,2,5,0,3,1,3,2,2,2,3,0,1,0,2
0,21.48,34.0,0.0,3.39,0,2,2,1,1,0,1,2,0,2,1,0,3,0,1,4,1,1,4,2,0,3
1,1686.34,20.0,0.0,154.62,0,0,0,3,1,1,2,3,2,3,2,0,0,0,0,0,1,5,2,0,1,2
1,1485.15,52.0,0.0,98.19,0,2,0,1,2,0,0,4,1,8,0,0,2,2,1,2,1,2,1,1,0,1
1,1274.61,25.0,1.0,113.43,0,2,0,0,1,1,0,2,0,4,4,0,6,0,1,2,1,4,0,1,0,2
0,6.67,39.0,1.0,94.79,0,0,2,0,3,0,0,2,0,5,2,0,1,1,1,2,0,0,1,1,1,1
1,892.99,28.0,0.0,31.05,0,0,1,0,0,0,2,1,0,4,2,2,1,0,1,2,1,1,1,2,0,0
1,1493.91,37.0,1.0,8.28,1,2,0,2,0,0,2,2,1,5,0,2,2,3,1,2,0,2,0,2,0,3
1,1230.35,30.0,0.0,192.26,0,1,1,1,0,2,2,3,2,2,0,2,3,0,0,2,0,3,0,0,1,0
0,2.59,37.0,0.0,75.99,0,1,0,1,1,3,2,0,1,7,0,1,0,1,2,3,0,5,0,0,3,0
1,1625.93,41.0,0.0,46.51,0,0,0,1,1,2,2,4,0,4,1,2,0,0,0,2,0,2,0,1,0,4
1,1279.13,51.0,1.0,84.11,0,0,1,1,1,0,1,0,1,2,0,2,4,0,1,1,0,4,1,2,2,1
1,1171.04,36.0,1.0,145.78,0,1,1,0,1,0,0,7,0,2,0,1,2,0,0,1,1,3,2,0,0,2
0,156.46,48.0,1.0,103.79,1,0,1,2,0,1,1,2,2,2,1,4,2,4,0,0,2,5,1,0,3,0
0,235.7,31.0,1.0,42.82,1,0,0,1,2,1,0,2,0,2,4,1,3,0,1,3,0,3,2,1,2,1
0,211.25,42.0,0.0,141.32,0,0,1,3,0,2,3,2,1,8,1,1,3,1,1,3,0,3,0,0,0,2
0,34.95,32.0,1.0,42.78,0,1,0,0,1,0,0,3,0,2,0,1,0,0,2,1,1,2,2,0,0,3
1,464.56,24.0,1.0,97.82,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,4,0,4,2,0,0,0
1,1924.95,43.0,2.0,418.25,0,0,2,0,2,0,0,2,2,2,4,1,2,0,1,1,1,1,2,0,2,0
0,42.44,63.0,0.0,8.67,0,0,2,1,0,1,1,1,1,2,0,1,1,1,1,2,0,4,0,1,2,0
1,777.49,56.0,1.0,25.57,0,0,0,0,0,0,0,2,2,0,0,1,5,0,1,2,0,3,1,1,0,1
0,120.75,36.0,1.0,247.6,0,0,1,0,1,1,0,1,1,3,0,2,2,0,2,1,2,3,1,1,1,1
1,1037.7,44.0,0.0,30.81,0,2,0,1,1,2,0,0,0,1,0,1,2,2,3,1,0,2,1,0,2,2
1,1701.68,68.0,0.0,44.69,0,0,2,1,1,2,2,1,0,6,3,0,3,5,1,2,0,3,1,1,0,2
0,76.7,42.0,0.0,111.24,0,4,1,0,0,1,2,2,1,4,0,3,3,2,0,3,2,3,0,1,2,2
0,33.36,66.0,0.0,13.96,0,1,1,0,2,0,0,1,0,1,2,1,4,0,1,2,2,0,0,2,0,3
1,1420.12,51.0,1.0,392.92,0,0,2,0,0,1,0,2,0,0,1,0,3,2,1,2,1,1,1,1,1,6
1,1065.39,41.0,0.0,27.18,0,3,0,0,1,2,1,3,1,2,1,1,7,0,2,1,1,2,0,3,0,0
0,16.28,27.0,0.0,14.42,0,1,1,0,1,1,1,3,0,4,2,0,0,2,3,5,0,2,2,0,4,2
0,16.52,52.0,0.0,182.79,0,0,4,0,0,1,0,3,1,4,1,1,0,0,3,0,1,4,1,0,1,4
