age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
40.6,4290.0,722.0,1,1,3070.76,700.0,complier
33.6,843.0,521.0,0,0,1171.53,700.0,complier
42.6,2942.0,383.0,0,0,1395.24,699.9999999999998,complier
46.3,5917.0,166.0,0,0,3567.26,200.0,never-taker
36.8,7687.0,317.0,1,1,4389.09,700.0,complier
33.4,4396.0,14.0,0,0,2140.55,200.0,never-taker
44.4,7969.0,791.0,0,0,3745.19,700.0000000000005,complier
38.0,4059.0,166.0,0,0,2590.06,200.0,never-taker
36.4,1864.0,185.0,0,0,1733.45,200.0,never-taker
37.3,1665.0,260.0,1,1,2211.9700000000003,700.0000000000002,complier
43.3,4647.0,214.0,0,0,2570.85,200.0,never-taker
47.2,1314.0,293.0,0,0,1469.06,700.0,complier
36.5,692.0,325.0,1,1,1720.21,700.0,complier
42.8,970.0,52.0,0,0,233.88,200.0,never-taker
43.2,1428.0,148.0,1,0,879.22,200.0,never-taker
42.8,2700.0,16.0,0,0,1484.91,200.0,never-taker
44.5,5469.0,205.0,0,0,2828.74,200.0,never-taker
41.9,4089.0,673.0,0,0,1733.08,700.0,complier
36.3,2902.0,23.0,1,0,1679.38,200.0,never-taker
42.9,9001.0,211.0,1,1,4479.8099999999995,699.9999999999995,complier
46.2,4018.0,83.0,0,0,2253.36,200.0,never-taker
41.0,9708.0,146.0,0,0,5284.58,200.0,never-taker
38.7,5900.0,80.0,1,0,2689.18,200.0,never-taker
45.2,3979.0,50.0,1,0,2172.85,200.0,never-taker
39.9,5014.0,185.0,1,0,2117.29,200.0,never-taker
41.0,4742.0,52.0,1,0,2250.18,200.0,never-taker
45.3,8584.0,165.0,0,0,3735.44,200.0,never-taker
44.3,7238.0,238.0,0,0,3991.8,200.0,never-taker
51.5,3325.0,420.0,0,0,2863.55,700.0,complier
40.4,2683.0,343.0,0,0,1206.77,700.0,complier
46.5,2346.0,189.0,1,0,1762.56,200.0,never-taker
38.5,1891.0,460.0,0,0,2011.15,700.0,complier
50.5,4897.0,49.0,1,0,2327.79,200.0,never-taker
47.8,688.0,42.0,0,0,1259.08,200.0,never-taker
45.1,4756.0,329.0,1,1,3544.5,700.0,complier
36.6,1321.0,43.0,0,0,835.97,200.0,never-taker
44.2,1131.0,84.0,0,0,1104.91,200.0,never-taker
39.2,863.0,78.0,0,0,922.44,200.0,never-taker
45.0,2950.0,170.0,1,0,2509.11,200.0,never-taker
42.7,6532.0,132.0,1,0,3663.36,200.0,never-taker
41.3,1534.0,142.0,0,0,1854.9,200.0,never-taker
49.8,6208.0,274.0,1,0,3751.39,200.0,never-taker
38.7,2456.0,370.0,1,1,2770.81,700.0,complier
40.0,12431.0,59.0,1,0,5360.68,200.0,never-taker
45.0,1657.0,328.0,0,0,1679.91,699.9999999999998,complier
39.7,2581.0,198.0,1,0,2044.73,200.0,never-taker
39.9,1084.0,58.0,0,0,569.24,200.0,never-taker
45.8,2042.0,583.0,1,1,1880.55,700.0,complier
45.7,839.0,517.0,1,1,1717.23,700.0,complier
49.8,1881.0,26.0,1,0,1244.1,200.0,never-taker
44.5,1151.0,153.0,0,0,1469.63,200.0,never-taker
46.4,3318.0,49.0,1,0,2455.56,200.0,never-taker
42.2,4299.0,436.0,0,0,2778.32,700.0,complier
41.1,1036.0,340.0,0,0,988.07,700.0000000000001,complier
42.8,6375.0,177.0,0,0,2808.52,200.0,never-taker
39.9,15109.0,75.0,1,0,6553.72,200.0,never-taker
46.7,1342.0,199.0,0,0,1598.21,200.0,never-taker
38.9,10083.0,547.0,0,0,4875.9,700.0,complier
45.2,4566.0,178.0,1,0,2656.32,200.0,never-taker
50.3,18400.0,72.0,0,0,7675.93,200.0,never-taker
41.7,1096.0,632.0,0,0,1387.43,700.0000000000002,complier
47.2,601.0,96.0,0,0,1191.74,200.0,never-taker
43.5,1294.0,156.0,0,0,1318.89,200.0,never-taker
42.4,1534.0,250.0,0,0,933.22,700.0,complier
45.4,12691.0,403.0,1,1,6188.74,700.0,complier
44.8,1369.0,200.0,1,0,1589.67,200.0,never-taker
44.1,1131.0,129.0,1,0,1430.58,200.0,never-taker
42.2,2436.0,481.0,0,0,1107.3,700.0,complier
39.3,891.0,236.0,0,0,510.57,700.0,complier
48.8,747.0,287.0,1,1,1106.21,700.0,complier
43.2,3441.0,274.0,1,0,2506.42,200.0,never-taker
45.4,6594.0,171.0,1,0,2683.52,200.0,never-taker
50.6,3103.0,212.0,0,0,1846.71,200.0,never-taker
46.1,1633.0,162.0,1,0,1301.91,200.0,never-taker
37.9,1290.0,52.0,1,0,1264.7,200.0,never-taker
37.6,2723.0,376.0,0,0,2071.57,700.0,complier
50.1,2630.0,158.0,1,0,2052.02,200.0,never-taker
35.4,1607.0,293.0,0,0,1955.59,200.00000000000023,never-taker
39.2,1195.0,6.0,0,0,568.92,200.0,never-taker
44.8,2750.0,413.0,1,1,2242.02,700.0,complier
43.3,4544.0,721.0,0,0,2252.18,700.0,complier
36.2,2633.0,279.0,1,1,1817.53,700.0,complier
42.5,4149.0,43.0,0,0,2103.46,200.0,never-taker
50.1,4741.0,544.0,1,1,3148.13,700.0,complier
38.5,4882.0,107.0,1,0,2471.55,200.0,never-taker
35.8,6916.0,172.0,0,0,3443.6,200.0,never-taker
39.4,2426.0,380.0,0,0,1643.29,700.0,complier
42.5,2477.0,278.0,0,0,1776.05,700.0000000000002,complier
40.4,17558.0,200.0,0,0,7627.96,200.0,never-taker
46.1,3426.0,55.0,1,0,1123.21,200.0,never-taker
46.7,1806.0,692.0,0,0,1856.53,699.9999999999998,complier
47.5,2251.0,149.0,0,0,1297.04,200.0,never-taker
45.8,1669.0,377.0,1,1,1467.12,699.9999999999999,complier
41.1,9993.0,101.0,1,0,4467.61,200.0,never-taker
39.9,6705.0,166.0,0,0,3617.0,200.0,never-taker
42.2,4231.0,37.0,1,0,2599.19,200.0,never-taker
46.2,8571.0,294.0,1,0,4357.39,200.0,never-taker
38.5,1894.0,289.0,0,0,891.09,700.0000000000001,complier
43.3,937.0,400.0,1,1,2208.85,700.0,complier
46.2,5930.0,339.0,1,1,3137.91,700.0,complier
46.6,1782.0,366.0,1,1,2690.17,700.0,complier
44.6,3428.0,510.0,1,1,2904.08,700.0,complier
37.7,780.0,61.0,0,0,662.57,200.0,never-taker
41.1,8638.0,61.0,1,0,3448.67,200.0,never-taker
41.7,1118.0,494.0,0,0,690.15,700.0000000000001,complier
34.5,6563.0,368.0,1,1,3932.79,700.0,complier
38.5,2739.0,97.0,0,0,1529.76,200.0,never-taker
47.7,7533.0,68.0,1,0,4021.32,199.99999999999955,never-taker
40.2,2703.0,85.0,1,0,1124.09,200.0,never-taker
36.1,9131.0,11.0,0,0,4338.83,200.0,never-taker
44.0,3110.0,349.0,0,0,2362.85,200.0,never-taker
46.7,1212.0,151.0,0,0,1069.26,200.0,never-taker
35.0,1327.0,337.0,0,0,1064.36,700.0,complier
41.3,708.0,287.0,1,1,1121.96,700.0,complier
38.5,5646.0,124.0,0,0,3130.49,200.0,never-taker
38.8,4639.0,267.0,0,0,2435.9,700.0,complier
38.1,8159.0,536.0,1,1,3928.74,700.0,complier
43.0,3404.0,110.0,0,0,2225.25,200.0,never-taker
41.6,3878.0,189.0,0,0,1924.82,699.9999999999998,complier
47.6,1489.0,231.0,0,0,1732.97,200.0,never-taker
37.8,6853.0,163.0,0,0,3229.52,200.0,never-taker
48.0,7055.0,33.0,1,0,3343.07,200.0,never-taker
42.1,1350.0,449.0,1,1,2150.4300000000003,700.0000000000002,complier
42.4,1846.0,444.0,1,1,2366.42,700.0,complier
38.7,3843.0,372.0,0,0,2598.43,700.0,complier
43.7,6017.0,269.0,1,0,3374.94,200.0,never-taker
47.5,2544.0,261.0,1,0,1657.15,200.0,never-taker
38.5,5670.0,27.0,1,0,3252.11,200.0,never-taker
46.5,1012.0,639.0,0,0,1672.47,700.0000000000002,complier
39.2,1080.0,185.0,0,0,930.34,700.0000000000001,complier
40.2,945.0,49.0,0,0,1092.54,200.0,never-taker
43.1,2089.0,255.0,0,0,1847.26,200.0,never-taker
41.8,8466.0,86.0,1,0,4462.66,200.0,never-taker
41.6,1448.0,519.0,1,1,2201.17,700.0,complier
41.9,689.0,566.0,0,0,1181.02,700.0,complier
50.1,1895.0,432.0,0,0,1248.39,700.0,complier
42.6,3762.0,127.0,1,0,2580.81,200.0,never-taker
37.6,9672.0,605.0,1,1,4467.9400000000005,700.0000000000005,complier
37.1,6334.0,242.0,1,1,3761.67,700.0,complier
40.8,2041.0,377.0,1,1,2253.15,700.0,complier
49.6,3096.0,575.0,0,0,1565.63,700.0,complier
52.3,2956.0,593.0,0,0,2158.67,700.0,complier
45.8,560.0,5.0,1,0,891.16,199.9999999999999,never-taker
37.1,9415.0,161.0,1,0,4447.68,200.0,never-taker
38.3,960.0,89.0,0,0,1327.72,200.0,never-taker
37.3,1143.0,512.0,0,0,958.64,699.9999999999999,complier
38.4,3168.0,303.0,1,0,2480.65,200.0,never-taker
32.4,9493.0,628.0,0,0,5165.86,700.0,complier
44.3,13514.0,181.0,0,0,6197.4,200.0,never-taker
39.5,1872.0,378.0,0,0,1751.94,700.0,complier
49.5,1828.0,208.0,0,0,714.78,200.0,never-taker
43.6,2150.0,324.0,1,1,1382.63,700.0000000000001,complier
44.9,4906.0,190.0,0,0,2371.12,200.0,never-taker
34.8,14795.0,444.0,1,1,7288.07,700.0,complier
40.0,3304.0,1.0,1,0,2245.61,200.0,never-taker
37.1,525.0,64.0,1,0,728.44,200.0,never-taker
35.4,3998.0,80.0,0,0,1984.87,200.0,never-taker
44.3,1317.0,151.0,1,0,1467.35,200.0,never-taker
42.3,4835.0,794.0,0,0,2503.5,700.0,complier
35.8,3145.0,172.0,0,0,1646.59,200.0,never-taker
47.2,1186.0,36.0,1,0,1371.21,200.0,never-taker
44.5,5445.0,428.0,1,1,3009.48,700.0,complier
39.4,7791.0,227.0,1,1,4382.74,700.0,complier
44.2,1050.0,561.0,1,1,1416.28,700.0,complier
42.6,841.0,1.0,1,0,881.07,200.0000000000001,never-taker
39.6,9508.0,72.0,0,0,4276.93,200.0,never-taker
39.1,29209.0,165.0,1,0,11881.84,200.0,never-taker
44.8,3441.0,417.0,0,0,1982.84,700.0000000000002,complier
43.3,6801.0,299.0,0,0,3799.9,200.0,never-taker
36.0,6556.0,159.0,1,0,3524.11,200.0,never-taker
45.1,3545.0,95.0,0,0,1728.53,200.0,never-taker
37.0,3321.0,396.0,0,0,1845.63,700.0,complier
39.8,2889.0,60.0,0,0,769.69,200.0,never-taker
45.4,2958.0,209.0,0,0,2120.22,200.0,never-taker
41.4,1339.0,531.0,0,0,1710.4,700.0,complier
45.6,3942.0,15.0,0,0,2895.53,200.0,never-taker
49.7,7371.0,113.0,0,0,3575.44,200.0,never-taker
39.1,3326.0,181.0,1,0,1705.49,200.0,never-taker
44.5,705.0,103.0,1,0,1147.66,200.0,never-taker
45.5,801.0,421.0,0,0,1428.1,700.0,complier
47.0,10133.0,62.0,1,0,4964.59,200.0,never-taker
42.5,567.0,490.0,0,0,564.99,700.0,complier
38.4,6190.0,272.0,1,1,3784.73,700.0,complier
35.9,2596.0,115.0,0,0,1675.05,200.0,never-taker
45.0,8973.0,54.0,1,0,4396.99,200.0,never-taker
46.1,7228.0,464.0,0,0,3313.37,700.0,complier
46.0,1559.0,692.0,1,1,2091.5299999999997,699.9999999999998,complier
44.6,5114.0,216.0,1,0,3023.29,200.0,never-taker
37.8,5706.0,616.0,1,1,3904.11,700.0,complier
45.8,3537.0,8.0,1,0,2282.99,200.0,never-taker
34.4,1609.0,213.0,1,1,1746.4,700.0,complier
45.1,617.0,61.0,0,0,1464.49,200.0,never-taker
37.8,9647.0,470.0,1,1,5608.39,700.0,complier
37.5,4071.0,266.0,1,0,2460.2,200.0,never-taker
36.3,1320.0,276.0,0,0,683.66,699.9999999999999,complier
34.6,4689.0,665.0,0,0,2638.47,700.0,complier
45.7,1088.0,309.0,0,0,914.48,700.0,complier
36.6,3018.0,95.0,1,0,1702.94,200.0,never-taker
43.3,16644.0,480.0,1,1,7591.53,700.0,complier
48.0,3363.0,132.0,1,0,2269.46,200.0,never-taker
37.5,6432.0,164.0,1,1,3915.85,700.0,complier
44.6,5135.0,495.0,0,0,2559.64,700.0,complier
37.5,1279.0,49.0,1,0,1211.86,200.0,never-taker
39.8,7326.0,288.0,0,0,3673.54,700.0,complier
38.1,1171.0,642.0,1,1,1493.8,700.0,complier
39.1,2471.0,298.0,1,0,1992.76,200.00000000000023,never-taker
44.5,8295.0,365.0,0,0,3925.68,700.0000000000005,complier
42.4,10474.0,410.0,1,1,5309.69,700.0,complier
36.5,7864.0,62.0,0,0,3564.37,200.0,never-taker
36.8,8226.0,265.0,1,0,4017.26,200.0,never-taker
47.4,1838.0,87.0,1,0,1936.25,200.0,never-taker
35.6,4070.0,389.0,0,0,1522.74,699.9999999999998,complier
47.9,9510.0,305.0,0,0,4850.83,700.0,complier
38.8,4833.0,77.0,1,0,2518.38,200.0,never-taker
42.2,1815.0,330.0,0,0,1571.98,700.0,complier
42.9,2721.0,567.0,0,0,1416.65,700.0,complier
40.1,3059.0,413.0,0,0,1614.17,700.0,complier
44.3,581.0,136.0,1,0,756.99,200.0,never-taker
41.0,1306.0,71.0,1,0,1625.77,200.0,never-taker
38.5,2010.0,359.0,0,0,1533.21,700.0,complier
38.8,4570.0,54.0,0,0,2554.46,200.0,never-taker
40.7,5607.0,45.0,0,0,2879.92,200.0,never-taker
48.4,6716.0,32.0,1,0,3737.99,200.0,never-taker
42.1,8980.0,97.0,0,0,4549.34,200.0,never-taker
39.6,1567.0,94.0,1,0,937.11,200.0000000000001,never-taker
37.1,4572.0,47.0,1,0,2372.64,200.0,never-taker
41.8,540.0,93.0,0,0,1047.63,200.0,never-taker
39.8,1828.0,18.0,1,0,980.49,200.0,never-taker
33.2,3451.0,81.0,1,0,1846.55,200.0,never-taker
44.1,11422.0,63.0,1,0,5271.2,200.0,never-taker
45.1,1717.0,136.0,1,0,1462.48,200.0,never-taker
44.1,2274.0,325.0,0,0,1433.76,700.0000000000002,complier
49.3,1787.0,29.0,1,0,1417.05,200.0,never-taker
43.6,5494.0,468.0,0,0,2176.14,700.0,complier
40.8,6664.0,33.0,0,0,3112.91,200.0,never-taker
44.2,1645.0,79.0,0,0,1586.86,200.0,never-taker
45.3,2834.0,24.0,0,0,1854.57,199.99999999999977,never-taker
41.7,8891.0,195.0,1,0,4119.98,200.0,never-taker
43.1,986.0,118.0,0,0,927.13,200.0000000000001,never-taker
41.6,3281.0,361.0,0,0,1390.68,700.0000000000002,complier
47.5,2983.0,201.0,1,0,2138.07,200.0,never-taker
47.1,3076.0,237.0,1,0,2384.29,200.0,never-taker
41.1,7781.0,141.0,0,0,4365.03,200.0,never-taker
38.9,6033.0,325.0,0,0,3750.65,699.9999999999995,complier
41.7,5303.0,21.0,1,0,2379.68,200.0,never-taker
35.4,2465.0,491.0,0,0,1808.06,700.0,complier
45.1,5890.0,196.0,0,0,2871.54,200.0,never-taker
45.6,6161.0,505.0,0,0,3958.04,700.0,complier
37.9,1236.0,297.0,0,0,1102.84,700.0,complier
45.4,5833.0,50.0,0,0,2925.85,200.0,never-taker
41.1,1356.0,243.0,0,0,1257.66,700.0,complier
49.6,1120.0,28.0,1,0,401.98,200.0,never-taker
51.5,4264.0,41.0,1,0,2695.9,200.0,never-taker
41.1,2730.0,299.0,1,1,2505.6800000000003,700.0000000000002,complier
36.0,3634.0,128.0,1,0,2413.1,200.0,never-taker
47.1,3904.0,160.0,1,0,1834.01,200.0,never-taker
49.1,1764.0,181.0,1,0,1367.91,200.0,never-taker
45.2,3406.0,53.0,0,0,1929.56,200.0,never-taker
42.2,4380.0,516.0,1,1,2971.96,700.0,complier
46.5,5750.0,383.0,1,1,3764.35,700.0,complier
37.5,916.0,76.0,1,0,538.69,200.0,never-taker
46.4,1790.0,182.0,1,0,872.45,200.0,never-taker
39.2,1124.0,149.0,1,0,545.31,200.0,never-taker
41.2,6544.0,264.0,0,0,3556.69,200.0,never-taker
47.2,570.0,607.0,1,1,1681.29,700.0,complier
47.1,4810.0,93.0,1,0,2322.03,200.0,never-taker
41.4,6703.0,86.0,1,0,2487.16,200.0,never-taker
39.4,3213.0,447.0,0,0,2319.16,700.0,complier
42.6,18353.0,308.0,0,0,7529.67,700.0,complier
38.5,2629.0,53.0,0,0,1994.0,200.0,never-taker
46.9,2575.0,79.0,1,0,1756.51,200.0,never-taker
39.3,3613.0,192.0,0,0,1362.66,699.9999999999998,complier
38.0,1511.0,102.0,1,0,1114.62,200.0,never-taker
45.5,14174.0,216.0,1,1,6441.08,700.0,complier
43.4,2453.0,119.0,1,0,1702.89,200.0,never-taker
39.6,3514.0,404.0,0,0,2434.31,700.0,complier
39.8,4953.0,118.0,1,0,2366.1,200.0,never-taker
41.1,2712.0,414.0,1,1,2550.67,700.0,complier
38.4,1524.0,48.0,1,0,838.55,200.0,never-taker
42.7,5348.0,27.0,0,0,2696.54,200.0,never-taker
41.2,6950.0,318.0,1,0,3717.81,200.0,never-taker
35.4,1330.0,24.0,0,0,727.32,200.0,never-taker
40.3,4424.0,396.0,1,1,3475.3,700.0,complier
47.7,6318.0,162.0,0,0,2978.78,200.0,never-taker
38.3,1992.0,279.0,1,0,1731.34,200.0,never-taker
39.6,3033.0,411.0,0,0,2005.66,699.9999999999998,complier
40.4,1273.0,50.0,1,0,771.82,200.0,never-taker
41.6,1390.0,129.0,0,0,1267.62,200.0,never-taker
36.5,2200.0,192.0,1,1,2049.9300000000003,700.0000000000002,complier
38.9,6387.0,430.0,1,1,3861.69,700.0,complier
41.2,5473.0,288.0,1,1,3211.04,700.0,complier
44.5,2418.0,45.0,0,0,2085.12,200.0,never-taker
44.0,6234.0,172.0,0,0,2963.38,200.0,never-taker
43.0,2271.0,47.0,1,0,1388.0,200.0,never-taker
43.0,1463.0,651.0,1,1,2390.04,700.0,complier
38.1,4599.0,126.0,0,0,2490.38,200.0,never-taker
34.3,12422.0,423.0,1,1,6199.6,700.0,complier
36.3,821.0,84.0,1,0,1202.11,200.0,never-taker
43.4,22779.0,96.0,0,0,9538.01,200.0,never-taker
43.9,11198.0,104.0,1,0,5212.16,200.0,never-taker
38.1,1267.0,540.0,0,0,1242.14,700.0,complier
48.7,4951.0,226.0,1,0,3120.42,200.0,never-taker
48.6,5172.0,138.0,1,0,2654.49,200.0,never-taker
38.5,1776.0,129.0,0,0,1746.9,200.0,never-taker
42.4,730.0,84.0,1,0,874.23,200.0,never-taker
46.3,6212.0,497.0,0,0,3042.09,700.0,complier
48.0,1208.0,799.0,0,0,1625.13,700.0,complier
42.9,12018.0,23.0,1,0,5345.4,200.0,never-taker
40.1,1251.0,316.0,1,1,1427.78,700.0,complier
44.3,11015.0,239.0,1,1,5498.32,700.0,complier
44.0,7108.0,461.0,0,0,3534.81,699.9999999999995,complier
48.9,11930.0,153.0,1,0,5798.24,200.0,never-taker
45.1,2993.0,3.0,1,0,1766.34,200.0,never-taker
44.0,18212.0,47.0,1,0,8330.35,200.0,never-taker
41.9,5097.0,230.0,1,1,3165.26,700.0,complier
44.2,6928.0,60.0,0,0,4026.18,200.00000000000045,never-taker
33.4,2455.0,226.0,0,0,1562.13,200.0,never-taker
43.1,551.0,284.0,1,1,823.98,700.0,complier
44.6,13583.0,37.0,0,0,6245.41,200.0,never-taker
35.6,3526.0,55.0,1,0,2660.85,200.0,never-taker
37.8,1964.0,460.0,0,0,1919.73,700.0,complier
34.5,979.0,14.0,1,0,601.08,200.0,never-taker
44.1,2330.0,134.0,0,0,956.15,200.0000000000001,never-taker
45.3,945.0,236.0,0,0,991.16,199.9999999999999,never-taker
36.3,1175.0,31.0,0,0,1134.9,200.0,never-taker
40.8,2081.0,419.0,1,1,1811.32,700.0,complier
38.0,4452.0,137.0,0,0,2936.09,200.0,never-taker
44.2,7139.0,159.0,0,0,3923.0,200.0,never-taker
38.1,877.0,116.0,1,0,427.54,199.99999999999994,never-taker
38.4,3625.0,102.0,0,0,1535.5,200.0,never-taker
43.7,6984.0,362.0,0,0,3586.54,700.0,complier
51.3,4689.0,407.0,0,0,3248.33,700.0,complier
38.7,2713.0,274.0,0,0,822.27,700.0,complier
39.3,8291.0,137.0,1,0,3719.75,200.0,never-taker
40.8,10219.0,185.0,0,0,4083.79,700.0,complier
44.3,4528.0,193.0,0,0,2642.12,200.0,never-taker
42.7,11790.0,454.0,1,1,5928.6,700.0,complier
39.4,7571.0,270.0,1,0,3536.8,200.0,never-taker
40.2,20370.0,421.0,1,1,9883.26,700.0,complier
39.8,4366.0,457.0,0,0,1856.89,700.0000000000002,complier
37.6,9172.0,85.0,0,0,4103.08,200.0,never-taker
46.0,1380.0,288.0,0,0,883.66,699.9999999999999,complier
40.5,2113.0,680.0,1,1,2340.81,700.0,complier
44.1,11844.0,68.0,0,0,5217.47,200.0,never-taker
39.5,11016.0,91.0,0,0,5690.61,200.0,never-taker
42.4,2956.0,464.0,1,1,2883.42,700.0,complier
46.3,3049.0,430.0,0,0,1559.04,700.0,complier
47.9,1187.0,142.0,0,0,1186.76,200.0,never-taker
45.9,1591.0,323.0,1,1,2279.1099999999997,699.9999999999998,complier
38.4,14767.0,352.0,1,1,6346.72,700.0,complier
36.1,2171.0,31.0,0,0,1180.01,200.0,never-taker
41.9,3798.0,83.0,1,0,2518.31,200.0,never-taker
44.0,2008.0,171.0,0,0,1482.73,200.0,never-taker
48.9,11956.0,18.0,0,0,5867.17,200.0,never-taker
41.7,784.0,128.0,1,0,668.11,200.0,never-taker
45.2,3536.0,275.0,1,0,2457.8,200.0,never-taker
43.1,1610.0,90.0,0,0,1656.31,200.0,never-taker
37.1,1381.0,31.0,1,0,1070.15,200.0,never-taker
44.6,7281.0,281.0,0,0,3848.48,200.0,never-taker
41.5,756.0,457.0,1,1,1683.97,700.0,complier
45.5,1791.0,83.0,0,0,1931.8,200.00000000000023,never-taker
36.5,2965.0,111.0,1,0,1959.45,199.99999999999977,never-taker
45.3,2946.0,116.0,1,0,1911.35,200.0,never-taker
41.5,1311.0,22.0,0,0,1078.34,200.0,never-taker
40.0,2254.0,47.0,0,0,1350.92,200.0,never-taker
48.3,8823.0,293.0,1,1,4471.79,700.0,complier
45.3,802.0,202.0,0,0,920.02,200.0,never-taker
45.2,1949.0,177.0,0,0,1104.72,200.0,never-taker
41.5,965.0,582.0,0,0,426.06,700.0,complier
37.4,729.0,260.0,1,1,1653.42,700.0000000000001,complier
36.9,3616.0,606.0,1,1,3057.08,700.0,complier
40.7,1870.0,331.0,1,1,1968.97,700.0,complier
36.4,875.0,508.0,1,1,1819.13,700.0,complier
40.1,5447.0,376.0,0,0,2388.21,700.0,complier
41.8,6307.0,341.0,1,1,3626.64,700.0,complier
40.6,830.0,269.0,1,1,1855.28,700.0,complier
42.8,6778.0,96.0,0,0,3309.82,200.0,never-taker
32.8,11694.0,151.0,0,0,4890.86,700.0,complier
45.2,1100.0,57.0,0,0,931.43,199.9999999999999,never-taker
41.5,5694.0,237.0,0,0,3129.05,200.0,never-taker
44.3,1455.0,531.0,0,0,1226.64,700.0,complier
40.5,1980.0,348.0,1,1,2062.62,700.0,complier
41.4,7513.0,295.0,0,0,4026.63,700.0,complier
37.6,10303.0,189.0,0,0,4640.95,200.0,never-taker
43.0,2792.0,194.0,0,0,1732.5,200.0,never-taker
39.1,1209.0,20.0,1,0,984.98,200.0,never-taker
43.0,9223.0,406.0,0,0,4417.6,700.0,complier
45.4,1796.0,78.0,0,0,1617.66,200.0,never-taker
42.7,2061.0,153.0,0,0,1089.11,200.0,never-taker
49.8,1225.0,67.0,0,0,1053.7,200.0,never-taker
43.7,6912.0,107.0,1,0,3111.96,200.0,never-taker
41.8,4951.0,288.0,0,0,2794.62,200.0,never-taker
42.8,7284.0,2.0,0,0,3750.26,200.0,never-taker
42.7,2851.0,322.0,0,0,1592.31,700.0,complier
44.6,9598.0,13.0,0,0,4511.67,200.0,never-taker
39.7,1645.0,741.0,0,0,1630.01,700.0000000000002,complier
43.4,1637.0,676.0,0,0,2051.14,700.0,complier
38.3,4548.0,274.0,0,0,2546.4,200.0,never-taker
42.6,536.0,330.0,1,0,1303.87,200.0,never-taker
44.6,653.0,213.0,1,0,1392.42,200.0,never-taker
45.5,2639.0,143.0,1,0,1487.15,200.0,never-taker
40.5,6075.0,264.0,0,0,3384.53,700.0,complier
46.8,15341.0,505.0,0,0,6716.16,700.0,complier
41.1,1725.0,162.0,1,1,1529.8400000000001,700.0000000000001,complier
37.2,1012.0,373.0,1,1,1254.0900000000001,700.0000000000001,complier
42.5,2899.0,145.0,0,0,2169.86,200.0,never-taker
44.9,3450.0,492.0,0,0,1936.42,700.0,complier
39.2,9520.0,118.0,1,0,4949.35,200.0,never-taker
36.5,7583.0,472.0,0,0,3898.83,700.0,complier
42.0,2597.0,338.0,0,0,766.59,700.0000000000001,complier
41.6,11830.0,416.0,0,0,5435.33,700.0,complier
38.9,716.0,710.0,1,1,1586.25,700.0,complier
47.3,4649.0,53.0,0,0,3288.61,200.0,never-taker
45.3,2388.0,39.0,1,0,891.03,200.0,never-taker
46.0,4098.0,237.0,0,0,2219.04,700.0,complier
36.8,13461.0,131.0,1,0,5935.16,200.0,never-taker
40.9,561.0,10.0,1,0,817.45,200.0,never-taker
40.1,3702.0,531.0,1,1,2722.23,700.0,complier
40.5,3216.0,32.0,1,0,2518.78,200.0,never-taker
46.1,1325.0,711.0,0,0,728.38,700.0000000000001,complier
39.7,6757.0,23.0,1,0,3565.79,200.0,never-taker
39.4,1962.0,182.0,0,0,1212.63,200.0,never-taker
46.1,9228.0,125.0,1,0,4572.01,200.0,never-taker
49.2,2360.0,224.0,1,0,1392.58,200.0,never-taker
47.2,2017.0,260.0,1,0,1653.68,200.0,never-taker
38.4,1748.0,193.0,0,0,1621.87,200.0,never-taker
33.9,2220.0,165.0,1,0,1156.53,200.0,never-taker
38.9,1801.0,17.0,1,0,957.4,200.0000000000001,never-taker
41.5,2658.0,330.0,1,1,2842.85,700.0,complier
43.3,671.0,561.0,0,0,1636.89,700.0000000000002,complier
40.0,4796.0,745.0,1,1,3252.82,700.0,complier
46.6,2117.0,728.0,0,0,1207.26,700.0,complier
44.3,10078.0,29.0,1,0,4575.72,200.0,never-taker
42.0,918.0,192.0,1,0,1061.86,200.0,never-taker
36.3,2554.0,278.0,0,0,1932.91,699.9999999999998,complier
46.6,2028.0,16.0,1,0,1617.49,200.0,never-taker
41.8,2479.0,424.0,1,1,2004.51,700.0,complier
34.9,16948.0,246.0,1,1,8104.28,700.0,complier
46.9,4800.0,74.0,0,0,2118.21,200.0,never-taker
49.6,20229.0,430.0,0,0,8878.93,700.0,complier
41.1,3915.0,95.0,0,0,2036.59,200.00000000000023,never-taker
37.9,2000.0,269.0,0,0,802.48,700.0,complier
46.5,3945.0,114.0,1,0,2389.11,200.0,never-taker
47.7,6289.0,127.0,0,0,2908.3,200.0,never-taker
44.8,1433.0,444.0,1,1,1945.48,700.0,complier
33.7,10901.0,416.0,1,1,5554.04,700.0,complier
39.4,3521.0,158.0,1,0,2154.22,200.0,never-taker
38.4,671.0,90.0,0,0,1435.97,200.0,never-taker
44.3,2005.0,311.0,0,0,881.96,700.0,complier
47.9,2166.0,12.0,1,0,1825.36,200.0,never-taker
42.0,6703.0,80.0,0,0,3181.96,200.0,never-taker
41.4,4776.0,149.0,1,0,1780.05,200.0,never-taker
36.1,5362.0,214.0,1,1,2719.58,700.0,complier
36.7,1023.0,259.0,1,1,1553.28,700.0,complier
42.0,10929.0,175.0,1,0,5417.89,200.0,never-taker
47.7,3013.0,502.0,1,1,2854.1,700.0,complier
40.0,2073.0,278.0,0,0,1290.9,700.0,complier
