wage,educ,exper,married,credit_score1,credit_score2,credit_limit,default
780.0,12,20,1,569.0,321.0,3000.0,0
630.0,17,5,1,466.0,464.0,1900.0,0
610.0,12,14,1,328.0,429.0,1500.0,0
850.0,12,13,1,431.0,339.0,2000.0,0
550.0,17,8,0,310.0,321.0,2100.0,0
840.0,14,8,1,466.0,554.0,2400.0,0
1610.0,15,11,1,517.0,625.0,3700.0,0
640.0,12,10,0,483.0,393.0,2000.0,0
1090.0,12,17,1,448.0,464.0,3400.0,0
810.0,15,9,1,448.0,536.0,3700.0,0
1160.0,16,7,0,310.0,554.0,4400.0,0
680.0,12,12,1,397.0,393.0,1900.0,0
1290.0,12,11,1,586.0,607.0,4700.0,0
540.0,11,12,1,448.0,304.0,3100.0,0
1080.0,12,16,1,397.0,429.0,5200.0,0
1170.0,12,18,1,483.0,411.0,3700.0,0
1050.0,14,1,1,466.0,304.0,2200.0,0
1230.0,15,15,1,517.0,589.0,2100.0,0
1360.0,18,7,1,603.0,500.0,4200.0,0
980.0,12,14,1,414.0,571.0,3400.0,0
1580.0,16,11,1,534.0,589.0,2000.0,0
1570.0,12,10,1,569.0,589.0,1500.0,0
1100.0,15,8,1,466.0,661.0,3600.0,0
1000.0,11,17,1,431.0,375.0,2800.0,1
1340.0,12,13,1,483.0,607.0,3200.0,1
1150.0,12,9,1,586.0,571.0,2900.0,0
1630.0,16,6,1,759.0,625.0,4400.0,0
1480.0,16,15,1,638.0,589.0,5200.0,0
1460.0,12,12,1,690.0,411.0,3200.0,0
850.0,12,14,1,448.0,411.0,1700.0,0
960.0,14,11,1,517.0,643.0,2800.0,0
960.0,12,6,1,397.0,607.0,1700.0,0
1870.0,16,10,1,534.0,714.0,6000.0,0
1010.0,14,9,0,293.0,536.0,3800.0,0
1170.0,16,13,1,414.0,339.0,3000.0,0
1490.0,13,8,1,552.0,589.0,2200.0,0
920.0,12,14,1,483.0,321.0,4400.0,0
1630.0,15,8,0,690.0,696.0,5000.0,0
860.0,13,8,1,466.0,589.0,2700.0,0
1080.0,12,12,1,500.0,589.0,2600.0,0
500.0,12,11,1,362.0,607.0,1400.0,0
650.0,14,9,1,293.0,411.0,2500.0,0
1370.0,13,13,1,586.0,250.0,4300.0,0
830.0,16,8,0,466.0,500.0,2400.0,0
1250.0,15,12,1,500.0,464.0,3100.0,0
1030.0,16,9,1,603.0,464.0,3600.0,0
800.0,17,8,1,293.0,536.0,2000.0,0
1330.0,14,10,1,586.0,536.0,1400.0,0
1180.0,12,16,1,362.0,446.0,2700.0,0
830.0,11,16,1,397.0,411.0,1500.0,0
1390.0,12,11,1,500.0,429.0,2300.0,1
1550.0,12,10,1,655.0,357.0,2400.0,0
1370.0,12,14,1,621.0,268.0,2500.0,0
1560.0,12,15,1,552.0,607.0,3400.0,0
2020.0,18,13,1,483.0,661.0,5700.0,0
2270.0,16,10,1,621.0,589.0,5300.0,0
950.0,13,16,1,362.0,625.0,1300.0,0
1120.0,15,17,1,603.0,571.0,4400.0,0
1330.0,17,9,1,672.0,571.0,2200.0,0
1390.0,16,11,1,552.0,464.0,3100.0,1
1070.0,12,9,1,552.0,429.0,5800.0,1
1470.0,17,1,1,448.0,518.0,2600.0,0
830.0,12,20,1,466.0,375.0,2100.0,0
800.0,12,16,1,345.0,357.0,3400.0,1
1720.0,12,5,1,621.0,411.0,5200.0,0
770.0,16,10,1,466.0,304.0,2600.0,0
1790.0,12,10,0,569.0,429.0,4000.0,0
460.0,14,6,1,362.0,464.0,1200.0,0
1240.0,16,5,1,569.0,589.0,4100.0,0
970.0,18,13,0,466.0,518.0,2900.0,0
1320.0,16,8,1,448.0,464.0,3800.0,0
990.0,11,11,1,500.0,321.0,3600.0,0
1100.0,17,9,1,621.0,464.0,4100.0,1
1150.0,18,8,1,448.0,393.0,2700.0,0
1120.0,11,15,1,345.0,464.0,3900.0,0
940.0,16,8,0,362.0,429.0,1700.0,0
1460.0,12,12,1,517.0,464.0,2200.0,0
1500.0,18,8,1,638.0,750.0,4900.0,0
1180.0,14,13,1,500.0,464.0,2000.0,0
690.0,12,15,1,466.0,536.0,1900.0,0
820.0,12,13,1,379.0,554.0,3300.0,1
620.0,12,17,1,414.0,357.0,2400.0,0
880.0,13,9,1,328.0,321.0,1700.0,0
1130.0,12,18,1,500.0,482.0,2700.0,0
1300.0,18,7,1,552.0,643.0,1100.0,0
2420.0,15,8,1,724.0,589.0,5500.0,0
860.0,16,8,1,431.0,375.0,1500.0,0
430.0,15,10,1,310.0,304.0,300.0,1
680.0,16,9,1,397.0,571.0,200.0,1
1330.0,14,11,1,552.0,714.0,2200.0,0
1010.0,12,16,1,672.0,589.0,3800.0,1
550.0,12,15,0,397.0,518.0,600.0,0
830.0,13,17,0,603.0,429.0,2200.0,0
1490.0,16,6,1,379.0,518.0,2200.0,0
710.0,12,11,1,310.0,607.0,1500.0,1
920.0,14,20,1,448.0,500.0,900.0,0
810.0,16,9,1,638.0,554.0,3500.0,0
660.0,16,5,1,517.0,464.0,2900.0,1
1400.0,12,17,1,655.0,411.0,5400.0,0
1210.0,13,10,1,328.0,500.0,3100.0,0
1350.0,14,5,1,483.0,375.0,900.0,1
1040.0,12,16,1,448.0,518.0,2400.0,0
1050.0,12,15,1,621.0,518.0,2000.0,0
1140.0,12,14,1,552.0,464.0,1600.0,0
1060.0,12,14,1,517.0,393.0,2900.0,1
1610.0,16,15,1,483.0,571.0,7100.0,0
770.0,12,4,1,621.0,518.0,1700.0,1
710.0,12,14,1,552.0,446.0,2600.0,0
1430.0,15,6,1,483.0,554.0,3200.0,0
600.0,11,16,1,259.0,411.0,2600.0,0
1350.0,13,12,1,707.0,482.0,2000.0,0
550.0,12,6,1,414.0,482.0,1800.0,0
750.0,9,17,1,448.0,232.0,2400.0,0
510.0,12,15,1,138.0,375.0,1100.0,0
1060.0,16,11,1,414.0,321.0,3600.0,0
1090.0,11,9,1,345.0,357.0,2900.0,0
1240.0,16,10,1,414.0,518.0,2100.0,1
1480.0,12,8,1,586.0,554.0,3500.0,0
1120.0,12,21,1,431.0,518.0,3300.0,0
2890.0,18,6,1,776.0,821.0,5500.0,0
700.0,11,7,1,310.0,411.0,1400.0,0
1060.0,15,8,1,621.0,554.0,2600.0,0
1330.0,12,6,0,483.0,625.0,3900.0,0
1010.0,14,8,1,431.0,375.0,4000.0,0
1140.0,12,17,1,500.0,411.0,4300.0,0
1500.0,17,8,1,534.0,571.0,4100.0,0
1130.0,12,16,1,621.0,554.0,1800.0,0
480.0,10,19,1,431.0,411.0,2700.0,0
1020.0,16,7,1,310.0,714.0,2600.0,0
1210.0,12,18,1,552.0,482.0,600.0,0
710.0,15,14,1,328.0,518.0,1500.0,0
600.0,13,5,1,241.0,589.0,200.0,0
550.0,12,6,1,397.0,393.0,1100.0,0
770.0,18,8,1,345.0,661.0,3600.0,0
940.0,12,11,1,448.0,375.0,2300.0,0
920.0,12,17,1,517.0,554.0,1600.0,0
1170.0,18,10,1,328.0,589.0,1600.0,1
1180.0,18,4,1,707.0,446.0,3600.0,0
520.0,18,11,0,345.0,643.0,2300.0,1
1710.0,15,14,1,690.0,536.0,6600.0,0
1310.0,14,10,1,431.0,589.0,2900.0,0
2080.0,16,17,1,655.0,500.0,7100.0,0
540.0,11,16,1,397.0,304.0,400.0,0
640.0,10,12,1,207.0,339.0,300.0,0
960.0,16,8,1,379.0,500.0,1700.0,0
1770.0,16,8,1,448.0,643.0,5600.0,0
1280.0,12,18,1,517.0,393.0,1700.0,0
940.0,12,16,1,466.0,500.0,2300.0,0
1060.0,12,13,0,603.0,339.0,3800.0,0
790.0,12,7,1,448.0,357.0,2200.0,0
930.0,16,7,1,552.0,589.0,2300.0,0
1230.0,17,8,1,431.0,411.0,2600.0,0
1310.0,12,8,1,414.0,500.0,3700.0,0
1350.0,13,13,1,569.0,482.0,3000.0,0
1430.0,10,14,1,466.0,554.0,1900.0,0
660.0,16,7,1,448.0,429.0,200.0,0
1060.0,13,13,1,534.0,464.0,3800.0,0
1270.0,16,9,0,379.0,536.0,2400.0,1
590.0,13,14,1,414.0,732.0,500.0,0
1330.0,14,9,0,448.0,732.0,3400.0,0
630.0,18,7,0,379.0,357.0,1700.0,0
810.0,13,8,0,241.0,429.0,1000.0,0
660.0,11,13,0,483.0,357.0,3800.0,0
1210.0,15,4,1,397.0,625.0,3800.0,0
1450.0,18,12,1,534.0,589.0,1800.0,0
920.0,10,19,1,397.0,589.0,2600.0,0
1690.0,16,10,1,552.0,464.0,4600.0,0
1100.0,12,17,1,500.0,464.0,2500.0,0
880.0,11,19,1,500.0,286.0,1900.0,0
1080.0,12,17,1,534.0,500.0,1500.0,0
1090.0,9,22,1,448.0,679.0,4100.0,0
510.0,18,5,1,362.0,589.0,1400.0,0
1700.0,13,18,1,483.0,518.0,3200.0,0
1200.0,12,19,1,586.0,411.0,4400.0,0
780.0,12,13,0,431.0,179.0,5000.0,0
1460.0,12,8,1,621.0,554.0,3600.0,0
2670.0,15,12,1,655.0,679.0,5300.0,0
840.0,13,13,1,500.0,554.0,2300.0,0
1340.0,17,13,1,414.0,518.0,2500.0,0
1150.0,12,21,1,483.0,464.0,4200.0,0
1250.0,16,11,1,586.0,625.0,2800.0,0
710.0,12,7,0,345.0,482.0,1000.0,0
1140.0,10,13,1,362.0,339.0,2400.0,0
660.0,16,9,1,276.0,482.0,200.0,0
1230.0,13,13,1,379.0,446.0,2100.0,0
900.0,16,8,0,379.0,643.0,200.0,1
1250.0,14,11,1,397.0,625.0,2700.0,1
890.0,12,12,1,379.0,518.0,1900.0,0
1370.0,12,12,1,466.0,429.0,5200.0,0
820.0,12,15,1,448.0,464.0,3700.0,0
1150.0,18,8,1,397.0,482.0,4500.0,0
670.0,13,10,1,345.0,464.0,2100.0,0
1330.0,18,14,1,500.0,679.0,1900.0,1
1270.0,12,17,1,448.0,500.0,700.0,0
1010.0,12,12,1,448.0,304.0,3400.0,0
810.0,13,10,1,448.0,429.0,3300.0,0
1490.0,16,11,1,552.0,482.0,3200.0,0
670.0,13,10,0,397.0,482.0,1900.0,0
920.0,12,19,1,466.0,321.0,800.0,1
1470.0,16,12,1,397.0,696.0,2500.0,0
1320.0,12,6,0,414.0,482.0,1600.0,0
870.0,12,13,1,397.0,464.0,1900.0,0
1210.0,12,18,1,517.0,429.0,3500.0,0
1120.0,16,9,1,310.0,464.0,3000.0,0
1340.0,13,9,1,534.0,286.0,2400.0,0
1760.0,12,13,1,672.0,500.0,5400.0,1
670.0,12,14,0,379.0,554.0,3000.0,0
590.0,13,10,1,293.0,554.0,700.0,0
870.0,12,11,1,517.0,679.0,1400.0,1
1150.0,12,12,1,448.0,500.0,3400.0,1
730.0,13,7,0,362.0,482.0,3100.0,0
1270.0,17,7,1,431.0,536.0,2800.0,0
1040.0,12,18,1,448.0,357.0,200.0,0
740.0,13,9,1,362.0,518.0,2900.0,1
1980.0,18,9,1,655.0,625.0,5400.0,0
620.0,13,4,1,310.0,357.0,1600.0,1
1800.0,13,18,1,586.0,446.0,4800.0,0
1030.0,14,11,1,483.0,518.0,4200.0,1
920.0,16,10,1,517.0,518.0,2600.0,0
1280.0,14,18,1,500.0,589.0,3000.0,0
1360.0,12,10,1,621.0,536.0,3300.0,0
1070.0,12,12,0,552.0,232.0,2500.0,0
1280.0,13,13,1,500.0,429.0,2200.0,0
850.0,12,13,1,379.0,339.0,1100.0,1
900.0,15,9,0,448.0,482.0,1400.0,0
1230.0,12,18,1,517.0,446.0,3600.0,0
860.0,17,6,1,448.0,339.0,3000.0,0
1250.0,14,5,1,448.0,536.0,4200.0,0
850.0,14,7,1,534.0,571.0,3400.0,0
1840.0,15,9,0,672.0,411.0,5300.0,0
1440.0,13,8,1,672.0,661.0,4300.0,0
1170.0,16,12,1,621.0,643.0,3400.0,0
1070.0,12,16,1,431.0,464.0,3700.0,0
790.0,12,7,1,569.0,500.0,1200.0,1
1020.0,12,6,1,534.0,500.0,3400.0,0
470.0,12,13,1,362.0,321.0,1100.0,0
1780.0,16,10,1,655.0,679.0,5500.0,0
1030.0,18,7,1,448.0,411.0,4000.0,0
1190.0,12,20,1,397.0,661.0,3500.0,0
760.0,12,18,1,552.0,411.0,3600.0,0
1170.0,16,10,1,534.0,571.0,4000.0,0
840.0,16,9,1,569.0,500.0,3000.0,1
1820.0,18,12,1,483.0,839.0,6700.0,0
1230.0,15,4,1,500.0,357.0,2200.0,1
1420.0,12,19,1,586.0,446.0,3900.0,0
1170.0,12,19,1,379.0,446.0,2500.0,0
910.0,12,10,1,328.0,393.0,1800.0,1
3130.0,14,12,1,810.0,732.0,5100.0,0
1360.0,14,11,1,414.0,732.0,5900.0,1
1540.0,15,11,1,431.0,464.0,800.0,0
1220.0,16,8,1,500.0,446.0,3700.0,0
1450.0,12,13,1,448.0,482.0,4000.0,0
1420.0,10,17,1,672.0,482.0,4800.0,0
820.0,12,13,1,414.0,375.0,3200.0,0
670.0,12,4,0,517.0,304.0,1500.0,1
1320.0,16,16,1,431.0,571.0,3700.0,0
780.0,18,8,1,259.0,571.0,1000.0,0
1010.0,12,19,1,466.0,750.0,1100.0,0
980.0,16,12,1,466.0,393.0,200.0,0
610.0,11,16,1,379.0,321.0,1700.0,0
380.0,12,7,1,379.0,321.0,2100.0,0
1090.0,12,11,1,431.0,464.0,4300.0,0
960.0,11,10,1,552.0,36.0,2500.0,0
870.0,12,16,1,414.0,500.0,2400.0,0
810.0,13,13,1,466.0,464.0,2600.0,0
730.0,15,8,1,328.0,357.0,2300.0,0
1120.0,16,12,1,517.0,661.0,3000.0,0
1650.0,17,10,1,569.0,679.0,3800.0,0
1750.0,14,15,1,621.0,446.0,3000.0,0
1400.0,13,11,1,414.0,607.0,3500.0,0
1210.0,18,10,1,552.0,661.0,2600.0,0
1100.0,17,8,1,414.0,482.0,4500.0,0
900.0,13,13,1,431.0,482.0,2300.0,0
1100.0,14,6,1,397.0,607.0,3000.0,0
1130.0,12,7,1,362.0,393.0,4000.0,1
1000.0,10,13,1,466.0,482.0,3300.0,0
520.0,12,5,1,121.0,393.0,3100.0,0
480.0,10,12,1,310.0,518.0,200.0,1
1060.0,10,23,1,603.0,446.0,4000.0,0
900.0,16,10,0,534.0,607.0,1800.0,0
1100.0,12,17,1,552.0,357.0,4700.0,0
810.0,12,13,1,431.0,411.0,200.0,0
280.0,10,11,1,259.0,500.0,200.0,0
1620.0,13,18,1,690.0,554.0,6300.0,0
1270.0,16,10,1,466.0,625.0,3400.0,0
2120.0,18,10,1,638.0,464.0,5700.0,0
850.0,12,17,1,414.0,286.0,4800.0,1
1710.0,16,8,1,500.0,625.0,5300.0,0
1930.0,11,22,1,517.0,518.0,4700.0,0
2440.0,15,8,1,672.0,768.0,5200.0,0
1570.0,16,9,0,569.0,446.0,3800.0,0
670.0,12,11,1,448.0,518.0,1200.0,0
1690.0,13,7,1,500.0,607.0,3700.0,0
620.0,12,16,1,466.0,286.0,1200.0,0
1270.0,12,11,1,310.0,482.0,2700.0,0
790.0,12,12,1,397.0,411.0,2800.0,0
570.0,13,20,1,345.0,554.0,3200.0,0
1910.0,16,14,1,638.0,536.0,4700.0,0
930.0,11,15,1,345.0,357.0,700.0,1
980.0,12,16,1,448.0,429.0,3200.0,0
1780.0,14,15,1,603.0,571.0,4800.0,0
1220.0,16,9,1,638.0,518.0,3500.0,0
1300.0,12,16,1,707.0,607.0,6000.0,1
430.0,14,10,1,397.0,482.0,1800.0,0
1060.0,16,7,0,621.0,446.0,2700.0,1
750.0,14,7,1,586.0,625.0,3000.0,0
1360.0,12,13,1,552.0,446.0,3800.0,0
1880.0,17,10,1,655.0,536.0,6300.0,1
1440.0,10,17,1,362.0,518.0,3200.0,0
730.0,12,4,1,414.0,357.0,1900.0,1
3210.0,13,11,1,897.0,571.0,6000.0,0
550.0,12,11,0,500.0,393.0,3400.0,1
1240.0,14,16,1,517.0,518.0,3600.0,0
1530.0,16,11,1,517.0,554.0,3200.0,0
950.0,12,14,1,379.0,464.0,2200.0,0
570.0,12,15,0,310.0,357.0,1200.0,0
1390.0,18,14,1,466.0,464.0,2000.0,0
980.0,17,7,1,534.0,643.0,3800.0,1
1750.0,16,12,1,638.0,696.0,6600.0,0
1110.0,16,13,1,431.0,571.0,2400.0,0
810.0,12,7,1,328.0,304.0,400.0,0
1120.0,12,16,1,500.0,196.0,1700.0,0
1310.0,14,9,1,483.0,286.0,3800.0,0
770.0,12,17,1,414.0,554.0,2900.0,1
900.0,12,8,0,483.0,500.0,3100.0,0
1000.0,11,9,1,397.0,161.0,1600.0,0
1180.0,12,17,1,534.0,571.0,1800.0,0
1150.0,16,9,1,362.0,518.0,1700.0,1
1640.0,18,10,1,672.0,661.0,4900.0,0
1800.0,18,9,1,534.0,696.0,3200.0,0
1020.0,12,18,1,534.0,286.0,200.0,1
1110.0,16,11,1,466.0,607.0,3600.0,0
1500.0,17,7,1,466.0,518.0,3300.0,1
1080.0,12,19,1,552.0,482.0,3100.0,0
880.0,12,17,1,534.0,375.0,2200.0,0
1310.0,12,12,1,500.0,500.0,4300.0,0
700.0,12,18,0,362.0,554.0,1100.0,0
1020.0,18,7,1,466.0,464.0,4300.0,0
830.0,12,13,1,483.0,464.0,3800.0,1
780.0,12,11,1,397.0,321.0,200.0,0
1120.0,12,17,1,517.0,589.0,3000.0,0
870.0,12,6,1,328.0,429.0,1800.0,0
1120.0,18,8,1,586.0,536.0,2700.0,1
1660.0,17,10,1,621.0,500.0,6200.0,0
1280.0,15,11,0,483.0,571.0,2600.0,0
790.0,10,17,1,552.0,339.0,2000.0,0
2440.0,18,12,1,724.0,661.0,5200.0,0
450.0,12,13,1,397.0,393.0,1800.0,1
880.0,16,9,1,431.0,536.0,4600.0,0
890.0,12,9,1,483.0,357.0,3000.0,0
1060.0,12,17,1,379.0,411.0,5100.0,0
860.0,13,9,0,534.0,607.0,2500.0,0
2330.0,17,8,1,621.0,714.0,6000.0,0
870.0,12,15,1,241.0,464.0,1600.0,0
480.0,14,10,1,345.0,464.0,1900.0,0
820.0,13,9,1,448.0,446.0,1500.0,0
760.0,16,10,1,345.0,429.0,1700.0,1
540.0,10,7,1,328.0,411.0,800.0,0
770.0,14,9,1,310.0,304.0,3400.0,0
1300.0,16,10,1,483.0,643.0,4100.0,1
2220.0,16,11,1,776.0,589.0,5600.0,0
1000.0,12,16,1,534.0,375.0,1600.0,0
950.0,18,7,1,483.0,536.0,1500.0,0
620.0,12,14,0,483.0,589.0,1200.0,0
590.0,14,12,0,517.0,500.0,2800.0,0
1230.0,18,10,1,517.0,536.0,2600.0,1
650.0,12,9,1,259.0,500.0,1400.0,1
890.0,17,7,1,362.0,625.0,2300.0,0
800.0,11,1,1,362.0,214.0,1800.0,1
1730.0,16,10,1,483.0,607.0,6000.0,1
1010.0,16,10,1,534.0,518.0,1300.0,0
2320.0,16,17,1,845.0,750.0,5300.0,0
1010.0,14,9,1,552.0,661.0,2100.0,0
850.0,10,13,1,466.0,464.0,2700.0,0
1410.0,16,14,1,483.0,571.0,4700.0,0
1680.0,18,7,1,534.0,411.0,5800.0,0
1130.0,14,16,1,431.0,589.0,2400.0,0
1440.0,17,13,0,759.0,464.0,5500.0,0
980.0,15,8,1,534.0,625.0,3000.0,0
770.0,13,14,1,328.0,625.0,200.0,0
610.0,9,12,1,328.0,286.0,2200.0,0
680.0,16,6,1,328.0,482.0,400.0,1
560.0,12,17,0,414.0,71.0,900.0,1
790.0,18,6,1,603.0,536.0,3800.0,0
1030.0,16,12,1,379.0,446.0,1100.0,0
1620.0,17,7,1,603.0,482.0,5100.0,0
840.0,11,16,1,397.0,357.0,2300.0,0
980.0,16,11,1,569.0,357.0,4100.0,0
1030.0,14,9,1,414.0,375.0,1900.0,0
930.0,12,15,1,379.0,393.0,1700.0,0
1290.0,13,13,1,517.0,429.0,3500.0,0
860.0,12,15,1,466.0,643.0,2500.0,0
1370.0,12,5,1,500.0,357.0,3100.0,0
1060.0,10,17,1,603.0,482.0,4100.0,1
980.0,16,8,1,328.0,393.0,1900.0,0
1060.0,14,15,1,534.0,482.0,3200.0,0
910.0,12,17,1,362.0,571.0,2500.0,0
1580.0,15,8,0,500.0,571.0,2800.0,0
1140.0,11,11,1,569.0,500.0,2000.0,0
1070.0,17,5,1,397.0,554.0,1600.0,0
730.0,12,18,1,466.0,482.0,3800.0,0
880.0,12,12,1,414.0,375.0,2100.0,0
1250.0,14,11,1,466.0,607.0,2000.0,0
640.0,16,13,1,431.0,607.0,2700.0,0
1440.0,16,9,1,586.0,500.0,5900.0,0
950.0,12,15,1,466.0,393.0,2200.0,1
850.0,12,16,1,638.0,411.0,2600.0,0
1220.0,15,12,1,534.0,482.0,4200.0,0
730.0,12,20,1,483.0,625.0,2200.0,0
490.0,12,11,1,448.0,500.0,2200.0,1
1150.0,12,18,1,655.0,500.0,3500.0,0
1180.0,13,16,1,448.0,607.0,3700.0,0
1070.0,14,9,1,448.0,571.0,2700.0,0
650.0,11,14,1,362.0,286.0,1200.0,1
670.0,9,12,1,448.0,286.0,200.0,0
1260.0,12,11,1,397.0,411.0,3500.0,0
1110.0,12,4,1,500.0,429.0,1400.0,0
1250.0,14,5,1,466.0,446.0,2900.0,1
1070.0,13,11,1,500.0,464.0,4200.0,0
780.0,12,14,1,466.0,357.0,2700.0,0
1350.0,14,9,1,483.0,393.0,3900.0,0
800.0,16,8,1,379.0,696.0,3200.0,0
1140.0,14,15,1,534.0,482.0,2700.0,0
670.0,12,10,0,466.0,357.0,2500.0,0
1080.0,15,8,1,414.0,554.0,4700.0,0
780.0,12,13,1,500.0,536.0,2700.0,1
2050.0,17,6,1,776.0,643.0,4400.0,0
680.0,12,16,1,379.0,446.0,700.0,0
930.0,11,19,1,552.0,536.0,1500.0,1
810.0,16,10,1,466.0,571.0,4100.0,1
1210.0,12,21,1,466.0,339.0,3700.0,0
1060.0,16,13,1,345.0,464.0,2500.0,0
1070.0,13,8,1,362.0,446.0,3700.0,0
980.0,12,15,1,552.0,536.0,3700.0,1
1220.0,12,5,1,431.0,393.0,2200.0,0
630.0,12,16,1,276.0,250.0,3100.0,1
640.0,12,5,0,397.0,268.0,2000.0,1
510.0,12,15,1,345.0,500.0,1500.0,0
950.0,12,15,1,466.0,500.0,2800.0,0
410.0,12,16,1,328.0,482.0,700.0,0
1300.0,12,5,0,431.0,518.0,1200.0,0
1470.0,12,10,1,466.0,607.0,6200.0,0
1480.0,16,12,1,483.0,446.0,3300.0,0
1340.0,18,6,0,552.0,607.0,2800.0,0
1080.0,15,17,1,379.0,411.0,3300.0,0
1930.0,16,9,1,638.0,821.0,6800.0,0
670.0,10,12,1,379.0,304.0,2100.0,0
1160.0,12,7,1,500.0,554.0,3100.0,0
1060.0,13,12,1,569.0,411.0,4700.0,0
360.0,14,10,1,310.0,232.0,2200.0,1
540.0,17,8,0,448.0,286.0,1500.0,0
590.0,16,15,1,414.0,571.0,1400.0,0
1220.0,14,15,1,466.0,607.0,3100.0,1
750.0,18,6,1,414.0,554.0,1000.0,1
1180.0,12,5,1,500.0,518.0,3100.0,0
2320.0,16,17,1,552.0,625.0,4700.0,0
610.0,13,5,1,431.0,339.0,1700.0,1
920.0,12,4,1,345.0,518.0,700.0,0
500.0,12,5,1,121.0,482.0,1100.0,0
1420.0,12,15,1,672.0,571.0,3900.0,0
1170.0,16,7,1,638.0,464.0,4300.0,0
670.0,12,16,1,483.0,464.0,2400.0,0
1340.0,12,16,1,603.0,446.0,3700.0,0
1250.0,17,9,1,483.0,375.0,1000.0,0
1430.0,16,10,0,397.0,607.0,3700.0,0
650.0,12,15,1,414.0,446.0,1700.0,0
940.0,16,1,1,362.0,321.0,4300.0,0
710.0,13,10,1,328.0,357.0,200.0,0
1060.0,12,15,1,586.0,536.0,3100.0,0
720.0,12,18,1,414.0,500.0,2100.0,0
840.0,14,6,1,241.0,411.0,2100.0,0
690.0,13,10,0,293.0,286.0,2500.0,1
1130.0,12,15,1,397.0,482.0,3100.0,0
1130.0,13,20,1,569.0,536.0,2300.0,0
670.0,16,6,1,397.0,482.0,2600.0,1
780.0,12,7,1,414.0,357.0,2800.0,0
1130.0,16,7,0,517.0,482.0,5200.0,0
800.0,15,10,0,362.0,500.0,900.0,0
1100.0,11,16,1,276.0,304.0,1500.0,0
1050.0,12,19,1,431.0,536.0,1000.0,0
1490.0,17,7,1,655.0,589.0,4300.0,1
1040.0,11,16,1,328.0,429.0,2900.0,0
640.0,12,17,1,328.0,393.0,1800.0,0
1340.0,12,18,1,517.0,518.0,4400.0,0
710.0,12,13,1,466.0,393.0,1200.0,0
1150.0,10,14,1,586.0,339.0,3900.0,0
970.0,12,6,1,414.0,554.0,2000.0,0
1230.0,13,13,1,414.0,518.0,1200.0,0
1230.0,15,12,1,414.0,589.0,3600.0,0
1170.0,12,21,1,500.0,625.0,2200.0,0
1280.0,12,18,1,569.0,571.0,3100.0,0
650.0,12,14,1,431.0,446.0,600.0,0
610.0,14,12,0,379.0,464.0,1300.0,0
880.0,11,17,1,483.0,375.0,2600.0,0
690.0,12,12,1,328.0,446.0,2600.0,1
770.0,13,10,1,397.0,518.0,1900.0,1
1000.0,12,6,0,345.0,429.0,3200.0,0
1210.0,16,12,1,517.0,500.0,3800.0,0
1110.0,16,9,1,362.0,661.0,1800.0,0
600.0,12,12,1,379.0,411.0,1100.0,0
960.0,16,11,1,466.0,464.0,2200.0,0
2720.0,13,12,1,759.0,661.0,5600.0,0
1490.0,16,10,0,224.0,589.0,3500.0,0
1480.0,12,13,1,483.0,500.0,2900.0,0
1140.0,16,7,1,397.0,375.0,3400.0,0
640.0,13,5,1,259.0,464.0,300.0,0
780.0,12,13,1,345.0,429.0,1800.0,0
1150.0,12,11,1,534.0,464.0,2200.0,0
650.0,18,5,1,379.0,589.0,2000.0,0
1130.0,11,15,1,534.0,536.0,1700.0,0
500.0,12,9,1,362.0,286.0,1300.0,1
980.0,12,14,1,431.0,500.0,4300.0,0
1680.0,17,10,1,621.0,446.0,5000.0,0
590.0,12,5,1,414.0,429.0,2600.0,0
960.0,12,16,1,707.0,429.0,1300.0,0
1040.0,12,19,1,500.0,464.0,2700.0,0
760.0,17,6,1,328.0,393.0,2100.0,0
1760.0,12,16,1,690.0,696.0,3100.0,0
820.0,12,7,1,431.0,446.0,1300.0,0
950.0,16,10,0,362.0,589.0,3100.0,0
610.0,10,12,1,448.0,554.0,1300.0,0
1510.0,12,15,1,724.0,357.0,5500.0,0
990.0,15,4,0,466.0,589.0,200.0,0
1500.0,17,8,1,621.0,500.0,3700.0,1
1190.0,14,9,1,397.0,482.0,3200.0,0
400.0,12,11,1,259.0,518.0,400.0,0
980.0,12,17,1,552.0,607.0,4200.0,0
990.0,16,11,1,483.0,500.0,3700.0,1
880.0,12,16,1,328.0,464.0,1900.0,1
1030.0,18,8,1,345.0,375.0,2200.0,0
1130.0,12,7,1,517.0,464.0,2700.0,0
620.0,17,8,1,293.0,500.0,300.0,0
1370.0,12,5,1,534.0,643.0,3400.0,0
560.0,13,7,0,52.0,518.0,1700.0,1
1610.0,16,12,1,655.0,732.0,5400.0,0
710.0,12,9,1,466.0,375.0,2600.0,0
1680.0,17,13,1,603.0,625.0,2600.0,0
760.0,9,19,1,466.0,411.0,2300.0,0
850.0,12,11,1,466.0,429.0,1700.0,0
1170.0,18,8,1,310.0,482.0,1800.0,0
590.0,12,5,1,328.0,571.0,3300.0,1
670.0,12,18,0,328.0,607.0,600.0,0
1320.0,12,17,1,603.0,607.0,5300.0,0
630.0,11,13,0,431.0,250.0,2300.0,0
1160.0,11,12,1,586.0,357.0,4300.0,0
1120.0,12,15,1,397.0,286.0,2700.0,1
1100.0,15,8,1,466.0,661.0,2900.0,0
1260.0,18,8,1,466.0,518.0,2200.0,0
