date,city,region,cohort,treated,tau,downloads,post
2021-06-04,120,E,2100-01-01,0,0.0,25.0,0
2021-06-05,120,E,2100-01-01,0,0.0,24.0,0
2021-06-06,120,E,2100-01-01,0,0.0,25.0,0
2021-06-07,120,E,2100-01-01,0,0.0,25.0,0
2021-06-08,120,E,2100-01-01,0,0.0,26.0,0
2021-06-09,120,E,2100-01-01,0,0.0,26.0,0
2021-06-10,120,E,2100-01-01,0,0.0,27.0,0
2021-06-11,120,E,2100-01-01,0,0.0,26.0,0
2021-06-12,120,E,2100-01-01,0,0.0,26.0,0
2021-06-13,120,E,2100-01-01,0,0.0,27.0,0
2021-06-14,120,E,2100-01-01,0,0.0,27.0,0
2021-06-15,120,E,2100-01-01,0,0.0,27.0,0
2021-06-16,120,E,2100-01-01,0,0.0,28.0,0
2021-06-17,120,E,2100-01-01,0,0.0,28.0,0
2021-06-18,120,E,2100-01-01,0,0.0,30.0,0
2021-06-19,120,E,2100-01-01,0,0.0,30.0,0
2021-06-20,120,E,2100-01-01,0,0.0,30.0,0
2021-06-21,120,E,2100-01-01,0,0.0,30.0,0
2021-06-22,120,E,2100-01-01,0,0.0,31.0,0
2021-06-23,120,E,2100-01-01,0,0.0,31.0,0
2021-06-24,120,E,2100-01-01,0,0.0,32.0,0
2021-06-25,120,E,2100-01-01,0,0.0,31.0,0
2021-06-26,120,E,2100-01-01,0,0.0,31.0,0
2021-06-27,120,E,2100-01-01,0,0.0,32.0,0
2021-06-28,120,E,2100-01-01,0,0.0,31.0,0
2021-06-29,120,E,2100-01-01,0,0.0,33.0,0
2021-06-30,120,E,2100-01-01,0,0.0,32.0,0
2021-07-01,120,E,2100-01-01,0,0.0,33.0,0
2021-07-02,120,E,2100-01-01,0,0.0,34.0,0
2021-07-03,120,E,2100-01-01,0,0.0,32.0,0
2021-07-04,120,E,2100-01-01,0,0.0,35.0,0
2021-07-05,120,E,2100-01-01,0,0.0,37.0,0
2021-07-06,120,E,2100-01-01,0,0.0,36.0,0
2021-07-07,120,E,2100-01-01,0,0.0,35.0,0
2021-07-08,120,E,2100-01-01,0,0.0,34.0,0
2021-07-09,120,E,2100-01-01,0,0.0,35.0,0
2021-07-10,120,E,2100-01-01,0,0.0,34.0,0
2021-07-11,120,E,2100-01-01,0,0.0,35.0,0
2021-07-12,120,E,2100-01-01,0,0.0,37.0,0
2021-07-13,120,E,2100-01-01,0,0.0,36.0,0
2021-07-14,120,E,2100-01-01,0,0.0,37.0,0
2021-07-15,120,E,2100-01-01,0,0.0,38.0,0
2021-07-16,120,E,2100-01-01,0,0.0,36.0,0
2021-07-17,120,E,2100-01-01,0,0.0,37.0,0
2021-07-18,120,E,2100-01-01,0,0.0,38.0,0
2021-07-19,120,E,2100-01-01,0,0.0,39.0,0
2021-07-20,120,E,2100-01-01,0,0.0,38.0,0
2021-07-21,120,E,2100-01-01,0,0.0,38.0,0
2021-07-22,120,E,2100-01-01,0,0.0,39.0,0
2021-07-23,120,E,2100-01-01,0,0.0,40.0,0
2021-07-24,120,E,2100-01-01,0,0.0,40.0,0
2021-07-25,120,E,2100-01-01,0,0.0,38.0,0
2021-07-26,120,E,2100-01-01,0,0.0,42.0,0
2021-07-27,120,E,2100-01-01,0,0.0,39.0,0
2021-07-28,120,E,2100-01-01,0,0.0,41.0,0
2021-07-29,120,E,2100-01-01,0,0.0,40.0,0
2021-07-30,120,E,2100-01-01,0,0.0,40.0,0
2021-07-31,120,E,2100-01-01,0,0.0,41.0,0
2021-05-01,121,N,2021-05-15,1,0.0,41.0,0
2021-05-02,121,N,2021-05-15,1,0.0,40.0,0
2021-05-03,121,N,2021-05-15,1,0.0,41.0,0
2021-05-04,121,N,2021-05-15,1,0.0,41.0,0
2021-05-05,121,N,2021-05-15,1,0.0,40.0,0
2021-05-06,121,N,2021-05-15,1,0.0,42.0,0
2021-05-07,121,N,2021-05-15,1,0.0,41.0,0
2021-05-08,121,N,2021-05-15,1,0.0,41.0,0
2021-05-09,121,N,2021-05-15,1,0.0,42.0,0
2021-05-10,121,N,2021-05-15,1,0.0,44.0,0
2021-05-11,121,N,2021-05-15,1,0.0,43.0,0
2021-05-12,121,N,2021-05-15,1,0.0,41.0,0
2021-05-13,121,N,2021-05-15,1,0.0,42.0,0
2021-05-14,121,N,2021-05-15,1,0.0,41.0,0
2021-05-15,121,N,2021-05-15,1,0.0,43.0,1
2021-05-16,121,N,2021-05-15,1,0.07647974269880109,43.0,1
2021-05-17,121,N,2021-05-15,1,0.15295948539760218,43.0,1
2021-05-18,121,N,2021-05-15,1,0.22943922809639616,44.0,1
2021-05-19,121,N,2021-05-15,1,0.30591897079519725,42.0,1
2021-05-20,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-05-21,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-05-22,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-05-23,121,N,2021-05-15,1,0.38239871349399834,43.0,1
2021-05-24,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-05-25,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-05-26,121,N,2021-05-15,1,0.38239871349399834,42.0,1
2021-05-27,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-05-28,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-05-29,121,N,2021-05-15,1,0.38239871349399834,43.0,1
2021-05-30,121,N,2021-05-15,1,0.38239871349399834,41.0,1
2021-05-31,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-01,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-06-02,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-03,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-06-04,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-06-05,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-06-06,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-06-07,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-06-08,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-06-09,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-10,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-06-11,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-06-12,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-13,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-14,121,N,2021-05-15,1,0.38239871349399834,44.0,1
2021-06-15,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-16,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-17,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-06-18,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-06-19,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-20,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-06-21,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-06-22,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-06-23,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-06-24,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-06-25,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-26,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-06-27,121,N,2021-05-15,1,0.38239871349399834,46.0,1
2021-06-28,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-06-29,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-06-30,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-07-01,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-02,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-03,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-07-04,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-07-05,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-06,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-07,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-08,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-07-09,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-07-10,121,N,2021-05-15,1,0.38239871349399834,45.0,1
2021-07-11,121,N,2021-05-15,1,0.38239871349399834,47.0,1
2021-07-12,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-13,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-14,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-15,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-16,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-17,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-18,121,N,2021-05-15,1,0.38239871349399834,48.0,1
2021-07-19,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-20,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-21,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-22,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-23,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-24,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-25,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-26,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-27,121,N,2021-05-15,1,0.38239871349399834,51.0,1
2021-07-28,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-29,121,N,2021-05-15,1,0.38239871349399834,50.0,1
2021-07-30,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-07-31,121,N,2021-05-15,1,0.38239871349399834,49.0,1
2021-05-01,122,W,2021-05-15,1,0.0,28.0,0
2021-05-02,122,W,2021-05-15,1,0.0,30.0,0
2021-05-03,122,W,2021-05-15,1,0.0,30.0,0
2021-05-04,122,W,2021-05-15,1,0.0,30.0,0
2021-05-05,122,W,2021-05-15,1,0.0,31.0,0
2021-05-06,122,W,2021-05-15,1,0.0,31.0,0
2021-05-07,122,W,2021-05-15,1,0.0,30.0,0
2021-05-08,122,W,2021-05-15,1,0.0,30.0,0
2021-05-09,122,W,2021-05-15,1,0.0,31.0,0
2021-05-10,122,W,2021-05-15,1,0.0,31.0,0
2021-05-11,122,W,2021-05-15,1,0.0,31.0,0
2021-05-12,122,W,2021-05-15,1,0.0,32.0,0
2021-05-13,122,W,2021-05-15,1,0.0,31.0,0
2021-05-14,122,W,2021-05-15,1,0.0,31.0,0
2021-05-15,122,W,2021-05-15,1,0.0,32.0,1
2021-05-16,122,W,2021-05-15,1,0.9378390218779202,32.0,1
2021-05-17,122,W,2021-05-15,1,1.8756780437558405,35.0,1
2021-05-18,122,W,2021-05-15,1,2.8135170656337607,35.0,1
2021-05-19,122,W,2021-05-15,1,3.751356087511681,36.0,1
2021-05-20,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-21,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-22,122,W,2021-05-15,1,4.689195109389601,39.0,1
2021-05-23,122,W,2021-05-15,1,4.689195109389601,39.0,1
2021-05-24,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-25,122,W,2021-05-15,1,4.689195109389601,39.0,1
2021-05-26,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-27,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-28,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-29,122,W,2021-05-15,1,4.689195109389601,40.0,1
2021-05-30,122,W,2021-05-15,1,4.689195109389601,38.0,1
2021-05-31,122,W,2021-05-15,1,4.689195109389601,42.0,1
2021-06-01,122,W,2021-05-15,1,4.689195109389601,41.0,1
2021-06-02,122,W,2021-05-15,1,4.689195109389601,41.0,1
2021-06-03,122,W,2021-05-15,1,4.689195109389601,39.0,1
2021-06-04,122,W,2021-05-15,1,4.689195109389601,41.0,1
2021-06-05,122,W,2021-05-15,1,4.689195109389601,40.0,1
2021-06-06,122,W,2021-05-15,1,4.689195109389601,40.0,1
2021-06-07,122,W,2021-05-15,1,4.689195109389601,40.0,1
2021-06-08,122,W,2021-05-15,1,4.689195109389601,41.0,1
2021-06-09,122,W,2021-05-15,1,4.689195109389601,41.0,1
2021-06-10,122,W,2021-05-15,1,4.689195109389601,42.0,1
2021-06-11,122,W,2021-05-15,1,4.689195109389601,42.0,1
2021-06-12,122,W,2021-05-15,1,4.689195109389601,42.0,1
2021-06-13,122,W,2021-05-15,1,4.689195109389601,43.0,1
2021-06-14,122,W,2021-05-15,1,4.689195109389601,43.0,1
2021-06-15,122,W,2021-05-15,1,4.689195109389601,44.0,1
2021-06-16,122,W,2021-05-15,1,4.689195109389601,43.0,1
2021-06-17,122,W,2021-05-15,1,4.689195109389601,44.0,1
2021-06-18,122,W,2021-05-15,1,4.689195109389601,44.0,1
2021-06-19,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-20,122,W,2021-05-15,1,4.689195109389601,43.0,1
2021-06-21,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-22,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-23,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-24,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-25,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-26,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-27,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-28,122,W,2021-05-15,1,4.689195109389601,47.0,1
2021-06-29,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-06-30,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-07-01,122,W,2021-05-15,1,4.689195109389601,46.0,1
2021-07-02,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-07-03,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-07-04,122,W,2021-05-15,1,4.689195109389601,46.0,1
2021-07-05,122,W,2021-05-15,1,4.689195109389601,46.0,1
2021-07-06,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-07,122,W,2021-05-15,1,4.689195109389601,46.0,1
2021-07-08,122,W,2021-05-15,1,4.689195109389601,45.0,1
2021-07-09,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-10,122,W,2021-05-15,1,4.689195109389601,47.0,1
2021-07-11,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-12,122,W,2021-05-15,1,4.689195109389601,49.0,1
2021-07-13,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-14,122,W,2021-05-15,1,4.689195109389601,49.0,1
2021-07-15,122,W,2021-05-15,1,4.689195109389601,49.0,1
2021-07-16,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-17,122,W,2021-05-15,1,4.689195109389601,49.0,1
2021-07-18,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-19,122,W,2021-05-15,1,4.689195109389601,50.0,1
2021-07-20,122,W,2021-05-15,1,4.689195109389601,50.0,1
2021-07-21,122,W,2021-05-15,1,4.689195109389601,49.0,1
2021-07-22,122,W,2021-05-15,1,4.689195109389601,51.0,1
2021-07-23,122,W,2021-05-15,1,4.689195109389601,51.0,1
2021-07-24,122,W,2021-05-15,1,4.689195109389601,49.0,1
2021-07-25,122,W,2021-05-15,1,4.689195109389601,48.0,1
2021-07-26,122,W,2021-05-15,1,4.689195109389601,51.0,1
2021-07-27,122,W,2021-05-15,1,4.689195109389601,52.0,1
2021-07-28,122,W,2021-05-15,1,4.689195109389601,51.0,1
2021-07-29,122,W,2021-05-15,1,4.689195109389601,52.0,1
2021-07-30,122,W,2021-05-15,1,4.689195109389601,51.0,1
2021-07-31,122,W,2021-05-15,1,4.689195109389601,51.0,1
2021-05-01,123,E,2100-01-01,0,0.0,11.0,0
2021-05-02,123,E,2100-01-01,0,0.0,13.0,0
2021-05-03,123,E,2100-01-01,0,0.0,14.0,0
2021-05-04,123,E,2100-01-01,0,0.0,14.0,0
2021-05-05,123,E,2100-01-01,0,0.0,13.0,0
2021-05-06,123,E,2100-01-01,0,0.0,15.0,0
2021-05-07,123,E,2100-01-01,0,0.0,14.0,0
2021-05-08,123,E,2100-01-01,0,0.0,15.0,0
2021-05-09,123,E,2100-01-01,0,0.0,17.0,0
2021-05-10,123,E,2100-01-01,0,0.0,16.0,0
2021-05-11,123,E,2100-01-01,0,0.0,16.0,0
2021-05-12,123,E,2100-01-01,0,0.0,13.0,0
2021-05-13,123,E,2100-01-01,0,0.0,15.0,0
2021-05-14,123,E,2100-01-01,0,0.0,15.0,0
2021-05-15,123,E,2100-01-01,0,0.0,15.0,0
2021-05-16,123,E,2100-01-01,0,0.0,17.0,0
2021-05-17,123,E,2100-01-01,0,0.0,18.0,0
2021-05-18,123,E,2100-01-01,0,0.0,19.0,0
2021-05-19,123,E,2100-01-01,0,0.0,15.0,0
2021-05-20,123,E,2100-01-01,0,0.0,18.0,0
2021-05-21,123,E,2100-01-01,0,0.0,19.0,0
2021-05-22,123,E,2100-01-01,0,0.0,18.0,0
2021-05-23,123,E,2100-01-01,0,0.0,19.0,0
2021-05-24,123,E,2100-01-01,0,0.0,20.0,0
2021-05-25,123,E,2100-01-01,0,0.0,20.0,0
2021-05-26,123,E,2100-01-01,0,0.0,22.0,0
2021-05-27,123,E,2100-01-01,0,0.0,20.0,0
2021-05-28,123,E,2100-01-01,0,0.0,21.0,0
2021-05-29,123,E,2100-01-01,0,0.0,20.0,0
2021-05-30,123,E,2100-01-01,0,0.0,22.0,0
2021-05-31,123,E,2100-01-01,0,0.0,23.0,0
2021-06-01,123,E,2100-01-01,0,0.0,20.0,0
2021-06-02,123,E,2100-01-01,0,0.0,23.0,0
2021-06-03,123,E,2100-01-01,0,0.0,22.0,0
2021-06-04,123,E,2100-01-01,0,0.0,22.0,0
2021-06-05,123,E,2100-01-01,0,0.0,23.0,0
2021-06-06,123,E,2100-01-01,0,0.0,23.0,0
2021-06-07,123,E,2100-01-01,0,0.0,23.0,0
2021-06-08,123,E,2100-01-01,0,0.0,23.0,0
2021-06-09,123,E,2100-01-01,0,0.0,24.0,0
2021-06-10,123,E,2100-01-01,0,0.0,23.0,0
2021-06-11,123,E,2100-01-01,0,0.0,25.0,0
2021-06-12,123,E,2100-01-01,0,0.0,24.0,0
2021-06-13,123,E,2100-01-01,0,0.0,24.0,0
2021-06-14,123,E,2100-01-01,0,0.0,26.0,0
2021-06-15,123,E,2100-01-01,0,0.0,27.0,0
2021-06-16,123,E,2100-01-01,0,0.0,25.0,0
2021-06-17,123,E,2100-01-01,0,0.0,27.0,0
2021-06-18,123,E,2100-01-01,0,0.0,27.0,0
2021-06-19,123,E,2100-01-01,0,0.0,27.0,0
2021-06-20,123,E,2100-01-01,0,0.0,27.0,0
2021-06-21,123,E,2100-01-01,0,0.0,29.0,0
2021-06-22,123,E,2100-01-01,0,0.0,29.0,0
2021-06-23,123,E,2100-01-01,0,0.0,29.0,0
2021-06-24,123,E,2100-01-01,0,0.0,28.0,0
2021-06-25,123,E,2100-01-01,0,0.0,30.0,0
2021-06-26,123,E,2100-01-01,0,0.0,30.0,0
2021-06-27,123,E,2100-01-01,0,0.0,29.0,0
2021-06-28,123,E,2100-01-01,0,0.0,30.0,0
2021-06-29,123,E,2100-01-01,0,0.0,32.0,0
2021-06-30,123,E,2100-01-01,0,0.0,31.0,0
2021-07-01,123,E,2100-01-01,0,0.0,32.0,0
2021-07-02,123,E,2100-01-01,0,0.0,31.0,0
2021-07-03,123,E,2100-01-01,0,0.0,29.0,0
2021-07-04,123,E,2100-01-01,0,0.0,31.0,0
2021-07-05,123,E,2100-01-01,0,0.0,33.0,0
2021-07-06,123,E,2100-01-01,0,0.0,32.0,0
2021-07-07,123,E,2100-01-01,0,0.0,33.0,0
2021-07-08,123,E,2100-01-01,0,0.0,34.0,0
2021-07-09,123,E,2100-01-01,0,0.0,32.0,0
2021-07-10,123,E,2100-01-01,0,0.0,32.0,0
2021-07-11,123,E,2100-01-01,0,0.0,33.0,0
2021-07-12,123,E,2100-01-01,0,0.0,34.0,0
2021-07-13,123,E,2100-01-01,0,0.0,34.0,0
2021-07-14,123,E,2100-01-01,0,0.0,36.0,0
2021-07-15,123,E,2100-01-01,0,0.0,34.0,0
2021-07-16,123,E,2100-01-01,0,0.0,35.0,0
2021-07-17,123,E,2100-01-01,0,0.0,36.0,0
2021-07-18,123,E,2100-01-01,0,0.0,37.0,0
2021-07-19,123,E,2100-01-01,0,0.0,36.0,0
2021-07-20,123,E,2100-01-01,0,0.0,36.0,0
2021-07-21,123,E,2100-01-01,0,0.0,34.0,0
2021-07-22,123,E,2100-01-01,0,0.0,35.0,0
2021-07-23,123,E,2100-01-01,0,0.0,37.0,0
2021-07-24,123,E,2100-01-01,0,0.0,37.0,0
2021-07-25,123,E,2100-01-01,0,0.0,35.0,0
2021-07-26,123,E,2100-01-01,0,0.0,39.0,0
2021-07-27,123,E,2100-01-01,0,0.0,39.0,0
2021-07-28,123,E,2100-01-01,0,0.0,39.0,0
2021-07-29,123,E,2100-01-01,0,0.0,39.0,0
2021-07-30,123,E,2100-01-01,0,0.0,37.0,0
2021-07-31,123,E,2100-01-01,0,0.0,40.0,0
2021-05-01,124,E,2100-01-01,0,0.0,17.0,0
2021-05-02,124,E,2100-01-01,0,0.0,18.0,0
2021-05-03,124,E,2100-01-01,0,0.0,17.0,0
2021-05-04,124,E,2100-01-01,0,0.0,17.0,0
2021-05-05,124,E,2100-01-01,0,0.0,18.0,0
2021-05-06,124,E,2100-01-01,0,0.0,20.0,0
2021-05-07,124,E,2100-01-01,0,0.0,19.0,0
2021-05-08,124,E,2100-01-01,0,0.0,18.0,0
2021-05-09,124,E,2100-01-01,0,0.0,19.0,0
2021-05-10,124,E,2100-01-01,0,0.0,21.0,0
2021-05-11,124,E,2100-01-01,0,0.0,20.0,0
2021-05-12,124,E,2100-01-01,0,0.0,21.0,0
2021-05-13,124,E,2100-01-01,0,0.0,19.0,0
2021-05-14,124,E,2100-01-01,0,0.0,20.0,0
2021-05-15,124,E,2100-01-01,0,0.0,23.0,0
2021-05-16,124,E,2100-01-01,0,0.0,21.0,0
2021-05-17,124,E,2100-01-01,0,0.0,22.0,0
2021-05-18,124,E,2100-01-01,0,0.0,22.0,0
2021-05-19,124,E,2100-01-01,0,0.0,21.0,0
2021-05-20,124,E,2100-01-01,0,0.0,23.0,0
2021-05-21,124,E,2100-01-01,0,0.0,23.0,0
2021-05-22,124,E,2100-01-01,0,0.0,24.0,0
2021-05-23,124,E,2100-01-01,0,0.0,23.0,0
2021-05-24,124,E,2100-01-01,0,0.0,26.0,0
2021-05-25,124,E,2100-01-01,0,0.0,25.0,0
2021-05-26,124,E,2100-01-01,0,0.0,26.0,0
2021-05-27,124,E,2100-01-01,0,0.0,26.0,0
2021-05-28,124,E,2100-01-01,0,0.0,24.0,0
2021-05-29,124,E,2100-01-01,0,0.0,26.0,0
2021-05-30,124,E,2100-01-01,0,0.0,24.0,0
2021-05-31,124,E,2100-01-01,0,0.0,27.0,0
2021-06-01,124,E,2100-01-01,0,0.0,26.0,0
2021-06-02,124,E,2100-01-01,0,0.0,29.0,0
2021-06-03,124,E,2100-01-01,0,0.0,27.0,0
2021-06-04,124,E,2100-01-01,0,0.0,27.0,0
2021-06-05,124,E,2100-01-01,0,0.0,27.0,0
2021-06-06,124,E,2100-01-01,0,0.0,27.0,0
2021-06-07,124,E,2100-01-01,0,0.0,28.0,0
2021-06-08,124,E,2100-01-01,0,0.0,30.0,0
2021-06-09,124,E,2100-01-01,0,0.0,29.0,0
2021-06-10,124,E,2100-01-01,0,0.0,30.0,0
2021-06-11,124,E,2100-01-01,0,0.0,28.0,0
2021-06-12,124,E,2100-01-01,0,0.0,29.0,0
2021-06-13,124,E,2100-01-01,0,0.0,30.0,0
2021-06-14,124,E,2100-01-01,0,0.0,31.0,0
2021-06-15,124,E,2100-01-01,0,0.0,31.0,0
2021-06-16,124,E,2100-01-01,0,0.0,31.0,0
2021-06-17,124,E,2100-01-01,0,0.0,32.0,0
2021-06-18,124,E,2100-01-01,0,0.0,32.0,0
2021-06-19,124,E,2100-01-01,0,0.0,33.0,0
2021-06-20,124,E,2100-01-01,0,0.0,32.0,0
2021-06-21,124,E,2100-01-01,0,0.0,31.0,0
2021-06-22,124,E,2100-01-01,0,0.0,34.0,0
2021-06-23,124,E,2100-01-01,0,0.0,32.0,0
2021-06-24,124,E,2100-01-01,0,0.0,33.0,0
2021-06-25,124,E,2100-01-01,0,0.0,34.0,0
2021-06-26,124,E,2100-01-01,0,0.0,33.0,0
2021-06-27,124,E,2100-01-01,0,0.0,35.0,0
2021-06-28,124,E,2100-01-01,0,0.0,35.0,0
2021-06-29,124,E,2100-01-01,0,0.0,35.0,0
2021-06-30,124,E,2100-01-01,0,0.0,35.0,0
2021-07-01,124,E,2100-01-01,0,0.0,38.0,0
2021-07-02,124,E,2100-01-01,0,0.0,36.0,0
2021-07-03,124,E,2100-01-01,0,0.0,34.0,0
2021-07-04,124,E,2100-01-01,0,0.0,37.0,0
2021-07-05,124,E,2100-01-01,0,0.0,35.0,0
2021-07-06,124,E,2100-01-01,0,0.0,37.0,0
2021-07-07,124,E,2100-01-01,0,0.0,39.0,0
2021-07-08,124,E,2100-01-01,0,0.0,36.0,0
2021-07-09,124,E,2100-01-01,0,0.0,38.0,0
2021-07-10,124,E,2100-01-01,0,0.0,35.0,0
2021-07-11,124,E,2100-01-01,0,0.0,38.0,0
2021-07-12,124,E,2100-01-01,0,0.0,40.0,0
2021-07-13,124,E,2100-01-01,0,0.0,39.0,0
2021-07-14,124,E,2100-01-01,0,0.0,40.0,0
2021-07-15,124,E,2100-01-01,0,0.0,39.0,0
2021-07-16,124,E,2100-01-01,0,0.0,40.0,0
2021-07-17,124,E,2100-01-01,0,0.0,40.0,0
2021-07-18,124,E,2100-01-01,0,0.0,38.0,0
2021-07-19,124,E,2100-01-01,0,0.0,41.0,0
2021-07-20,124,E,2100-01-01,0,0.0,41.0,0
2021-07-21,124,E,2100-01-01,0,0.0,40.0,0
2021-07-22,124,E,2100-01-01,0,0.0,41.0,0
2021-07-23,124,E,2100-01-01,0,0.0,41.0,0
2021-07-24,124,E,2100-01-01,0,0.0,41.0,0
2021-07-25,124,E,2100-01-01,0,0.0,42.0,0
2021-07-26,124,E,2100-01-01,0,0.0,45.0,0
2021-07-27,124,E,2100-01-01,0,0.0,44.0,0
2021-07-28,124,E,2100-01-01,0,0.0,42.0,0
2021-07-29,124,E,2100-01-01,0,0.0,45.0,0
2021-07-30,124,E,2100-01-01,0,0.0,43.0,0
2021-07-31,124,E,2100-01-01,0,0.0,42.0,0
2021-05-01,125,E,2021-06-04,1,0.0,15.0,0
2021-05-02,125,E,2021-06-04,1,0.0,17.0,0
2021-05-03,125,E,2021-06-04,1,0.0,17.0,0
2021-05-04,125,E,2021-06-04,1,0.0,17.0,0
2021-05-05,125,E,2021-06-04,1,0.0,17.0,0
2021-05-06,125,E,2021-06-04,1,0.0,17.0,0
2021-05-07,125,E,2021-06-04,1,0.0,17.0,0
2021-05-08,125,E,2021-06-04,1,0.0,17.0,0
2021-05-09,125,E,2021-06-04,1,0.0,18.0,0
2021-05-10,125,E,2021-06-04,1,0.0,20.0,0
2021-05-11,125,E,2021-06-04,1,0.0,19.0,0
2021-05-12,125,E,2021-06-04,1,0.0,19.0,0
2021-05-13,125,E,2021-06-04,1,0.0,19.0,0
2021-05-14,125,E,2021-06-04,1,0.0,18.0,0
2021-05-15,125,E,2021-06-04,1,0.0,20.0,0
2021-05-16,125,E,2021-06-04,1,0.0,19.0,0
