city,state,pop,hdi
jaraguari,mato_grosso_do_sul,7342,664
sericita,minas_gerais,7340,560
itaruma,goias,7337,693
sao_joao_do_sul,santa_catarina,7332,695
indaiabira,minas_gerais,7328,610
santa_rita_de_minas,minas_gerais,7322,613
jaci,sao_paulo,7322,723
palma_sola,santa_catarina,7321,704
orindiuva,sao_paulo,7318,767
santo_antonio_do_retiro,minas_gerais,7316,570
manoel_viana,rio_grande_do_sul,7315,655
cha_preta,alagoas,7311,575
nazare_do_piaui,piaui,7307,576
praia_grande,santa_catarina,7305,718
laje_do_muriae,rio_de_janeiro,7298,668
teodoro_sampaio,bahia,7296,594
irajuba,bahia,7295,576
cosmorama,sao_paulo,7289,722
bandeirantes,mato_grosso_do_sul,7281,681
livramento,paraiba,7274,566
apuarema,bahia,7274,552
nazarezinho,paraiba,7271,562
cristalandia,tocantins,7268,673
ibiraiaras,rio_grande_do_sul,7267,724
desterro_de_entre_rios,minas_gerais,7266,639
erere,ceara,7254,610
ouro,santa_catarina,7251,774
reduto,minas_gerais,7247,629
campos_de_julio,mato_grosso,7245,744
juranda,parana,7244,708
engenheiro_navarro,minas_gerais,7240,655
sao_jose_de_uba,rio_de_janeiro,7240,652
junco_do_serido,paraiba,7238,617
varjao_de_minas,minas_gerais,7235,711
terezinha,pernambuco,7227,545
cacimbas,paraiba,7225,523
araguacema,tocantins,7223,639
boa_vista,paraiba,7218,649
luiziana,parana,7217,668
coronel_bicaco,rio_grande_do_sul,7213,665
caicara,paraiba,7182,592
doverlandia,goias,7174,668
dois_irmaos_do_tocantins,tocantins,7173,583
monteiropolis,alagoas,7171,539
antonio_martins,rio_grande_do_norte,7162,578
nova_alianca,sao_paulo,7161,738
agua_doce,santa_catarina,7160,698
pedra_bonita,minas_gerais,7157,573
laurentino,santa_catarina,7154,749
delfinopolis,minas_gerais,7146,740
amaral_ferrador,rio_grande_do_sul,7136,624
governador_jorge_teixeira,rondonia,7130,596
presidente_medici,maranhao,7124,591
acaua,piaui,7119,528
machacalis,minas_gerais,7112,640
naque,minas_gerais,7104,675
treze_de_maio,santa_catarina,7104,729
bom_sucesso,parana,7103,686
sao_roque_de_minas,minas_gerais,7100,672
vere,parana,7094,720
marilena,parana,7093,681
alto_boa_vista,mato_grosso,7092,651
jussara,parana,7069,718
doutor_severiano,rio_grande_do_norte,7068,621
irai_de_minas,minas_gerais,7067,695
central_de_minas,minas_gerais,7059,665
tuiuti,sao_paulo,7058,728
palmitinho,rio_grande_do_sul,7056,720
areial,paraiba,7054,608
corumbiara,rondonia,7052,613
alfredo_vasconcelos,minas_gerais,7052,675
aguiarnopolis,tocantins,7049,657
amapa_do_maranhao,maranhao,7047,520
santana_da_vargem,minas_gerais,7047,698
dirceu_arcoverde,piaui,7046,561
irai,rio_grande_do_sul,7046,691
sapucai-mirim,minas_gerais,7045,680
itanhanga,mato_grosso,7030,710
guidoval,minas_gerais,7026,683
cabeceira_grande,minas_gerais,7025,648
santo_antonio_da_alegria,sao_paulo,7024,702
barro_duro,piaui,7022,612
abadia_dos_dourados,minas_gerais,7022,689
luis_domingues,maranhao,7016,588
salto_da_divisa,minas_gerais,7014,608
indianopolis,minas_gerais,7009,674
macambira,sergipe,7002,583
serra_redonda,paraiba,7001,570
conquista,minas_gerais,6997,729
goioxim,parana,6997,641
jacuipe,alagoas,6992,548
arapora,minas_gerais,6992,708
meleiro,santa_catarina,6989,738
divinopolis_do_tocantins,tocantins,6986,683
sao_tomas_de_aquino,minas_gerais,6980,700
sao_bras,alagoas,6977,572
imbe_de_minas,minas_gerais,6976,553
campestre,alagoas,6972,559
pontal_do_araguaia,mato_grosso,6972,734
jaborandi,sao_paulo,6963,711
sao_carlos_do_ivai,parana,6961,682
sabaudia,parana,6954,740
jacareacanga,para,6952,505
ajuricaba,rio_grande_do_sul,6951,753
faro,para,6949,563
sao_miguel_do_anta,minas_gerais,6949,644
sao_sebastiao_do_oeste,minas_gerais,6948,626
divisa_alegre,minas_gerais,6946,608
santana_dos_garrotes,paraiba,6942,594
dom_expedito_lopes,piaui,6940,601
floresta,parana,6926,736
anhembi,sao_paulo,6911,721
sao_jose_do_ouro,rio_grande_do_sul,6911,755
jandaira,rio_grande_do_norte,6907,569
almas,tocantins,6905,636
ouvidor,goias,6895,747
simolandia,goias,6895,645
hulha_negra,rio_grande_do_sul,6894,643
santa_rosa_do_purus,acre,6893,517
campo_belo_do_sul,santa_catarina,6889,641
padre_marcos,piaui,6879,541
vitorino,parana,6879,702
confins,minas_gerais,6867,747
juti,mato_grosso_do_sul,6861,623
nova_lacerda,mato_grosso,6861,636
capetinga,minas_gerais,6860,675
sao_roberto,maranhao,6856,516
laranjal,minas_gerais,6856,714
gongogi,bahia,6852,576
bonfim,minas_gerais,6852,637
lagoa_d'anta,rio_grande_do_norte,6851,601
boa_hora,piaui,6848,575
santo_antonio_do_pinhal,sao_paulo,6843,706
chui,rio_grande_do_sul,6832,706
palmeiras_do_tocantins,tocantins,6830,628
bom_jesus_do_araguaia,mato_grosso,6830,661
jambeiro,sao_paulo,6828,756
careacu,minas_gerais,6826,683
morro_do_chapeu_do_piaui,piaui,6825,550
nova_uniao,rondonia,6822,587
crisolita,minas_gerais,6814,585
cipotanea,minas_gerais,6811,579
herval,rio_grande_do_sul,6807,687
sussuapara,piaui,6801,586
tumiritinga,minas_gerais,6797,626
santarem_novo,para,6796,587
quixaba,pernambuco,6796,577
alto_horizonte,goias,6796,719
lagoa_de_sao_francisco,piaui,6795,529
dores_do_rio_preto,espirito_santo,6793,654
itagimirim,bahia,6784,634
anita_garibaldi,santa_catarina,6783,688
angical_do_piaui,piaui,6779,630
renascenca,parana,6772,733
condor,rio_grande_do_sul,6766,747
galileia,minas_gerais,6764,654
santa_clara_do_sul,rio_grande_do_sul,6755,740
roque_gonzales,rio_grande_do_sul,6750,688
cuitegi,paraiba,6748,570
maquine,rio_grande_do_sul,6747,682
periquito,minas_gerais,6738,651
quintana,sao_paulo,6736,732
ipe,rio_grande_do_sul,6736,728
luislandia,minas_gerais,6735,614
belo_monte,alagoas,6717,517
capim,paraiba,6715,533
boa_vista_do_burica,rio_grande_do_sul,6712,762
sapopema,parana,6708,655
santa_barbara_de_goias,goias,6701,706
sao_sebastiao_do_anta,minas_gerais,6697,607
erval_seco,rio_grande_do_sul,6697,685
sao_jose_do_piaui,piaui,6696,552
matureia,paraiba,6690,572
marizopolis,paraiba,6689,608
guaranta,sao_paulo,6685,713
pinhao,sergipe,6678,583
ijaci,minas_gerais,6667,714
condado,paraiba,6662,594
mariopolis,parana,6655,698
faxinal_do_soturno,rio_grande_do_sul,6651,720
aguas_mornas,santa_catarina,6646,723
guairaca,parana,6635,693
roteiro,alagoas,6634,505
afonso_cunha,maranhao,6631,529
comercinho,minas_gerais,6624,593
natividade_da_serra,sao_paulo,6624,655
potiragua,bahia,6623,625
heliodora,minas_gerais,6623,657
barao_de_cotegipe,rio_grande_do_sul,6616,719
passo_do_sobrado,rio_grande_do_sul,6612,698
morro_redondo,rio_grande_do_sul,6609,702
palma,minas_gerais,6606,703
porto_do_mangue,rio_grande_do_norte,6605,590
milton_brandao,piaui,6603,508
santo_antonio_de_goias,goias,6593,723
pedro_avelino,rio_grande_do_norte,6591,583
arapoema,tocantins,6590,680
itirapua,sao_paulo,6587,707
sertao_santana,rio_grande_do_sul,6586,689
santa_cruz,paraiba,6579,618
pardinho,sao_paulo,6579,727
caicara_do_norte,rio_grande_do_norte,6572,574
morro_reuter,rio_grande_do_sul,6570,743
oriente,sao_paulo,6569,770
formigueiro,rio_grande_do_sul,6569,682
pacuja,ceara,6565,621
mamonas,minas_gerais,6565,618
guarda-mor,minas_gerais,6558,690
selviria,mato_grosso_do_sul,6555,682
novo_oriente_do_piaui,piaui,6548,562
colonia_do_gurgueia,piaui,6545,628
augusto_pestana,rio_grande_do_sul,6545,743
aguas_de_chapeco,santa_catarina,6544,713
paraiso,sao_paulo,6536,749
faina,goias,6527,650
santa_cecilia,paraiba,6526,525
nova_palma,rio_grande_do_sul,6519,744
piloes,paraiba,6518,560
nova_ibia,bahia,6518,570
itambaraca,parana,6516,694
itaju_do_colonia,bahia,6515,592
sao_francisco_de_paula,minas_gerais,6512,660
nossa_senhora_de_lourdes,sergipe,6509,598
diamante,paraiba,6506,593
rio_sono,tocantins,6498,600
lassance,minas_gerais,6494,629
pirajuba,minas_gerais,6491,723
vale_do_paraiso,rondonia,6490,627
ubarana,sao_paulo,6488,700
sales,sao_paulo,6481,751
brejo_dos_santos,paraiba,6479,619
sao_vicente,rio_grande_do_norte,6476,642
lagoao,rio_grande_do_sul,6469,643
santo_antonio_de_lisboa,piaui,6466,584
padre_carvalho,minas_gerais,6466,599
vargem_alegre,minas_gerais,6460,631
massape_do_piaui,piaui,6456,525
potiretama,ceara,6455,604
vila_boa,goias,6451,647
mendes_pimentel,minas_gerais,6446,626
bom_jardim_de_minas,minas_gerais,6444,673
boqueirao_do_piaui,piaui,6443,560
rio_grande_do_piaui,piaui,6434,572
itanagra,bahia,6433,584
corrego_fundo,minas_gerais,6425,678
sao_joao_do_oeste,santa_catarina,6423,761
sardoa,minas_gerais,6421,636
patos_do_piaui,piaui,6420,563
galia,sao_paulo,6419,709
sao_francisco_do_piaui,piaui,6417,570
sao_jose_do_jacuri,minas_gerais,6409,566
santa_helena_de_minas,minas_gerais,6406,567
amapora,parana,6405,669
olho_d'agua,paraiba,6399,572
sao_jose_de_caiana,paraiba,6394,565
ibema,parana,6387,685
piracema,minas_gerais,6386,646
bela_vista_do_toldo,santa_catarina,6386,675
cambara_do_sul,rio_grande_do_sul,6383,697
santa_maria_do_herval,rio_grande_do_sul,6382,676
sao_juliao,piaui,6379,594
silveiras,sao_paulo,6375,678
arandu,sao_paulo,6373,685
guajeru,bahia,6371,569
taciba,sao_paulo,6371,723
tiros,minas_gerais,6369,683
cuite_de_mamanguape,paraiba,6360,524
inhauma,minas_gerais,6352,702
taiacu,sao_paulo,6346,710
formosa_do_oeste,parana,6345,723
boa_ventura_de_sao_roque,parana,6343,655
toledo,minas_gerais,6336,661
pinhalao,parana,6323,697
vidal_ramos,santa_catarina,6321,700
parecis,rondonia,6319,617
baixio,ceara,6318,627
sao_francisco_de_sales,minas_gerais,6309,688
cacaulandia,rondonia,6307,646
santa_maria_da_serra,sao_paulo,6298,686
sao_joao_da_ponta,para,6294,583
borrazopolis,parana,6290,717
imbuia,santa_catarina,6284,713
inaciolandia,goias,6275,692
iacri,sao_paulo,6269,733
sao_francisco_de_goias,goias,6265,651
graca_aranha,maranhao,6261,570
botumirim,minas_gerais,6259,602
silvianopolis,minas_gerais,6258,699
santa_filomena,piaui,6256,544
santa_cruz_do_piaui,piaui,6254,601
darcinopolis,tocantins,6250,581
luisburgo,minas_gerais,6249,608
caracol,mato_grosso_do_sul,6247,647
lambari_d'oeste,mato_grosso,6246,627
olhos-d'agua,minas_gerais,6243,626
santa_cruz_da_vitoria,bahia,6241,610
progresso,rio_grande_do_sul,6235,683
palmeirante,tocantins,6234,571
caatiba,bahia,6232,561
ichu,bahia,6232,631
perola_d'oeste,parana,6232,726
barao,rio_grande_do_sul,6232,748
alambari,sao_paulo,6231,712
soledade_de_minas,minas_gerais,6226,697
colombia,sao_paulo,6223,710
sao_joao_do_sabugi,rio_grande_do_norte,6221,655
americano_do_brasil,goias,6220,700
cutias,amapa,6217,628
betania_do_piaui,piaui,6214,489
catuji,minas_gerais,6206,540
rio_das_antas,santa_catarina,6199,697
coroados,sao_paulo,6197,719
perobal,parana,6194,713
lindolfo_collor,rio_grande_do_sul,6193,712
gonzaga,minas_gerais,6184,606
bom_jesus_do_amparo,minas_gerais,6182,683
cocal_dos_alves,piaui,6180,498
senador_eloi_de_souza,rio_grande_do_norte,6167,583
poloni,sao_paulo,6166,766
corguinho,mato_grosso_do_sul,6158,671
aratiba,rio_grande_do_sul,6145,772
aguas_de_santa_barbara,sao_paulo,6142,757
pedro_regis,paraiba,6139,542
bossoroca,rio_grande_do_sul,6135,692
serrinha,rio_grande_do_norte,6128,592
balbinos,sao_paulo,6127,669
pedra_bela,sao_paulo,6127,677
tanque_d'arca,alagoas,6115,555
sao_jose_da_boa_vista,parana,6115,671
vicentina,mato_grosso_do_sul,6115,711
caibi,santa_catarina,6112,728
itambe,parana,6110,746
sao_joao_da_serra,piaui,6106,582
candido_godoi,rio_grande_do_sul,6106,728
vereda,bahia,6105,577
bernardo_do_mearim,maranhao,6102,604
pai_pedro,minas_gerais,6098,590
barra_de_sao_miguel,paraiba,6095,572
piacatu,sao_paulo,6093,732
igaracy,paraiba,6092,610
ita,santa_catarina,6091,771
sapucaia,para,6088,590
campina_do_monte_alegre,sao_paulo,6088,717
tenente_laurentino_cruz,rio_grande_do_norte,6085,623
sao_joao_da_fronteira,piaui,6084,515
caldas_brandao,paraiba,6077,568
gouvelandia,goias,6076,674
itueta,minas_gerais,6074,635
equador,rio_grande_do_norte,6064,623
novais,sao_paulo,6057,719
independencia,rio_grande_do_sul,6054,693
camalau,paraiba,6048,567
sao_pedro_de_alcantara,santa_catarina,6046,734
vale_real,rio_grande_do_sul,6046,737
divisa_nova,minas_gerais,6039,670
maraba_paulista,sao_paulo,6039,677
sao_jose_dos_ramos,paraiba,6037,541
serraria,paraiba,6037,547
santa_albertina,sao_paulo,6036,728
ouro_verde_do_oeste,parana,6036,709
solidao,pernambuco,6034,585
patis,minas_gerais,6031,614
echapora,sao_paulo,6026,745
douradina,mato_grosso_do_sul,6025,699
caiua,sao_paulo,6017,697
felipe_guerra,rio_grande_do_norte,6009,636
cerrito,rio_grande_do_sul,6005,649
jandaia,goias,6001,707
americo_de_campos,sao_paulo,5993,745
cristalia,minas_gerais,5992,583
campo_grande_do_piaui,piaui,5987,560
doutor_camargo,parana,5987,746
itumirim,minas_gerais,5978,726
sao_joao_do_manteninha,minas_gerais,5975,640
taquarivai,sao_paulo,5968,679
munhoz,minas_gerais,5960,647
aiuruoca,minas_gerais,5949,668
santa_luzia_d'oeste,rondonia,5942,670
francisco_alves,parana,5942,669
paula_freitas,parana,5942,717
jose_da_penha,rio_grande_do_norte,5941,608
anta_gorda,rio_grande_do_sul,5941,740
vila_propicio,goias,5941,634
alto_caparao,minas_gerais,5938,661
porto_rico_do_maranhao,maranhao,5936,615
cedro_de_sao_joao,sergipe,5929,623
santo_antonio_do_jardim,sao_paulo,5926,714
rio_manso,minas_gerais,5924,648
estacao,rio_grande_do_sul,5924,753
luiziania,sao_paulo,5918,702
itau,rio_grande_do_norte,5916,614
caraubas_do_piaui,piaui,5910,505
eneas_marques,parana,5906,752
santa_luz,piaui,5903,588
ouro_verde_de_minas,minas_gerais,5895,595
nova_olinda,paraiba,5892,573
sao_pedro,rio_grande_do_norte,5889,589
alpestre,rio_grande_do_sul,5885,671
coqueiro_seco,alagoas,5882,586
ibiara,paraiba,5877,586
petrolandia,santa_catarina,5873,716
tufilandia,maranhao,5868,555
rodeio_bonito,rio_grande_do_sul,5868,732
rio_do_campo,santa_catarina,5864,729
pouso_alto,minas_gerais,5862,710
frei_gaspar,minas_gerais,5858,590
nortelandia,mato_grosso,5858,702
araguana,tocantins,5856,604
tres_fronteiras,sao_paulo,5856,753
santa_helena,paraiba,5853,609
nova_olimpia,parana,5846,710
agua_fria_de_goias,goias,5843,671
ararica,rio_grande_do_sul,5840,679
aroazes,piaui,5819,583
sao_joao_do_caiua,parana,5819,664
britania,goias,5815,672
bandeira_do_sul,minas_gerais,5808,692
montadas,paraiba,5806,590
guaimbe,sao_paulo,5806,728
fernando_prestes,sao_paulo,5805,758
itaguatins,tocantins,5801,616
sao_francisco_de_assis_do_piaui,piaui,5801,485
adrianopolis,parana,5797,667
brauna,sao_paulo,5795,737
barra_do_chapeu,sao_paulo,5794,660
caldeirao_grande_do_piaui,piaui,5786,588
senhora_de_oliveira,minas_gerais,5786,631
trindade_do_sul,rio_grande_do_sul,5781,687
picada_cafe,rio_grande_do_sul,5780,758
sao_tome,parana,5778,725
jussiape,bahia,5777,602
pato_bragado,parana,5755,747
jaramataia,alagoas,5751,552
malta,paraiba,5745,642
sao_pedro_do_iguacu,parana,5745,683
calumbi,pernambuco,5744,571
patrocinio_do_muriae,minas_gerais,5744,682
serra_de_sao_bento,rio_grande_do_norte,5739,582
nova_uniao,minas_gerais,5739,662
veredinha,minas_gerais,5733,632
itaubal,amapa,5730,576
general_carneiro,mato_grosso,5726,670
laranjal,parana,5719,585
jacobina_do_piaui,piaui,5718,535
cocalinho,mato_grosso,5716,660
cabaceiras,paraiba,5710,611
alecrim,rio_grande_do_sul,5710,672
jussari,bahia,5706,567
juvenilia,minas_gerais,5706,592
aragominas,tocantins,5705,593
bonfim_do_piaui,piaui,5700,542
encanto,rio_grande_do_norte,5697,629
bacurituba,maranhao,5696,537
chale,minas_gerais,5695,655
sucupira_do_riachao,maranhao,5692,568
santa_maria,rio_grande_do_norte,5689,590
aramina,sao_paulo,5689,740
aurora,santa_catarina,5687,733
sambaiba,maranhao,5686,565
luzerna,santa_catarina,5683,789
sao_domingos_das_dores,minas_gerais,5672,638
bom_principio_do_piaui,piaui,5670,532
barrolandia,tocantins,5669,642
feira_da_mata,bahia,5656,588
sao_paulo_das_missoes,rio_grande_do_sul,5654,692
julio_borges,piaui,5653,582
goiandira,goias,5650,760
macuco,rio_de_janeiro,5646,703
sao_cristovao_do_sul,santa_catarina,5646,665
sao_jose_do_xingu,mato_grosso,5646,657
benedito_leite,maranhao,5643,546
firmino_alves,bahia,5641,578
mendonca,sao_paulo,5638,744
sabino,sao_paulo,5638,728
sentinela_do_sul,rio_grande_do_sul,5635,671
campinas_do_piaui,piaui,5628,544
aguiar,paraiba,5622,597
feira_nova,sergipe,5617,584
mercedes,parana,5617,740
tucunduva,rio_grande_do_sul,5612,747
rubelita,minas_gerais,5609,582
sitio_novo,rio_grande_do_norte,5600,572
sao_sebastiao_da_bela_vista,minas_gerais,5598,692
maria_helena,parana,5593,703
cana_verde,minas_gerais,5585,650
santa_fe_de_goias,goias,5585,713
caiana,minas_gerais,5584,633
xambre,parana,5584,706
saudade_do_iguacu,parana,5578,699
serra_do_navio,amapa,5577,709
santa_ernestina,sao_paulo,5577,738
itaara,rio_grande_do_sul,5573,760
agronomica,santa_catarina,5570,741
sao_jose_da_vitoria,bahia,5562,546
taiuva,sao_paulo,5562,760
maripa,parana,5562,758
fernandes_pinheiro,parana,5561,645
capitao_andrade,minas_gerais,5559,624
conceicao_do_para,minas_gerais,5558,700
ipigua,sao_paulo,5557,730
guaraci,parana,5557,698
bento_fernandes,rio_grande_do_norte,5552,582
pequizeiro,tocantins,5546,627
brejinho_de_nazare,tocantins,5540,686
sao_jorge_do_ivai,parana,5535,743
sao_jorge_do_patrocinio,parana,5532,676
tiradentes_do_sul,rio_grande_do_sul,5532,689
varzea,rio_grande_do_norte,5529,626
alcantil,paraiba,5527,578
doutor_ulysses,parana,5525,546
chuvisca,rio_grande_do_sul,5518,616
gurinhata,minas_gerais,5516,680
barra_do_rocha,bahia,5515,577
caseara,tocantins,5514,658
bertolinia,piaui,5512,612
pirangucu,minas_gerais,5504,685
coronel_ezequiel,rio_grande_do_norte,5501,587
rio_preto,minas_gerais,5493,679
juazeiro_do_piaui,piaui,5491,570
mesquita,minas_gerais,5489,656
alcinopolis,mato_grosso_do_sul,5489,711
joca_marques,piaui,5488,504
tavares,rio_grande_do_sul,5484,656
caxingo,piaui,5477,488
geminiano,piaui,5477,561
anchieta,santa_catarina,5477,699
sobralia,minas_gerais,5476,631
fazenda_nova,goias,5471,685
nova_colinas,maranhao,5469,566
alvorada_do_gurgueia,piaui,5469,578
mucurici,espirito_santo,5468,666
avai,sao_paulo,5467,714
catas_altas,minas_gerais,5465,684
nova_esperanca_do_sul,rio_grande_do_sul,5465,735
caparao,minas_gerais,5464,624
santo_antonio_do_leste,mato_grosso,5459,655
sao_bento_do_tocantins,tocantins,5457,605
jampruca,minas_gerais,5453,609
silvanopolis,tocantins,5452,675
tapira,parana,5452,697
itacambira,minas_gerais,5447,628
gaurama,rio_grande_do_sul,5447,738
turvelandia,goias,5447,691
datas,minas_gerais,5431,616
luminarias,minas_gerais,5431,678
santa_rita_do_itueto,minas_gerais,5426,607
santo_inacio,parana,5422,739
campinas_do_sul,rio_grande_do_sul,5422,760
baliza,goias,5418,655
sao_bento_abade,minas_gerais,5411,672
machadinho,rio_grande_do_sul,5411,692
damiao,paraiba,5409,521
bonfinopolis_de_minas,minas_gerais,5397,678
botuvera,santa_catarina,5396,724
vieiropolis,paraiba,5395,571
presidente_castelo_branco,parana,5395,713
curral_novo_do_piaui,piaui,5390,527
entre_folhas,minas_gerais,5383,634
nipoa,sao_paulo,5381,713
grandes_rios,parana,5379,658
salmourao,sao_paulo,5372,719
pratania,sao_paulo,5371,701
pracuuba,amapa,5370,614
planalto,sao_paulo,5370,719
senador_amaral,minas_gerais,5365,661
canitar,sao_paulo,5365,680
riversul,sao_paulo,5364,664
sao_jose_do_divino,piaui,5361,565
sao_jose_do_goiabal,minas_gerais,5356,666
manoel_emidio,piaui,5352,573
cravolandia,bahia,5352,599
novorizonte,minas_gerais,5348,616
guzolandia,sao_paulo,5346,697
francinopolis,piaui,5345,564
porto_dos_gauchos,mato_grosso,5344,685
ibiracatu,minas_gerais,5340,591
braganey,parana,5338,701
timbe_do_sul,santa_catarina,5338,720
sao_martinho,rio_grande_do_sul,5336,726
marianopolis_do_tocantins,tocantins,5332,631
rio_espera,minas_gerais,5332,602
jaboti,parana,5332,718
fartura_do_piaui,piaui,5330,548
campina_das_missoes,rio_grande_do_sul,5325,738
itaverava,minas_gerais,5321,627
alvaro_de_carvalho,sao_paulo,5320,688
minador_do_negrao,alagoas,5315,563
presidente_bernardes,minas_gerais,5315,632
barro_preto,bahia,5312,602
borborema,paraiba,5311,558
barao_de_monte_alto,minas_gerais,5311,649
acorizal,mato_grosso,5309,628
parazinho,rio_grande_do_norte,5307,549
aricanduva,minas_gerais,5305,582
alianca_do_tocantins,tocantins,5303,663
virgolandia,minas_gerais,5303,620
divina_pastora,sergipe,5290,610
franciscopolis,minas_gerais,5287,603
diamante_d'oeste,parana,5279,644
almadina,bahia,5273,563
landri_sales,piaui,5272,584
volta_grande,minas_gerais,5270,669
francisco_dumont,minas_gerais,5268,625
